sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_gpt2,metric_icl_E_rate_gpt2,metric_icl_C_gpt2,metric_icl_D_gpt2,metric_icl_D_rate_gpt2,metric_icl_E_gpt2_std,metric_icl_E_rate_gpt2_std,metric_icl_C_gpt2_std,metric_icl_D_gpt2_std,metric_icl_D_rate_gpt2_std
test.enc.prompt.txt::00339,I know... But,0.0,content_diversity,this work place is truely not for me!,my work is not the best these days for what it's worth.,life would be better if I could change jobs now.,i'm going to look for a different job soon.,I don't wanna work there anymore. I have too many hours and so little pay.,-0.019,0.970,-0.239,-0.799,-0.440,-1.960985,0.184801,0.436041,-0.855069,0.080581,78.366951,1.196463,0.000000,34.171191,0.521707
test.enc.prompt.txt::00243,"Dino Velvet... yeah,",1.0,content_diversity,the fastest filly on the track,I haven't thought about her since that trouble in high school,"Charlie told me about her, but I never believed him","we could name her that, but would that really be fair--she's just a little girl",but is that the best name you can come up with for the new album??,-0.022,0.961,-0.097,-0.596,-0.259,-1.236995,-0.047350,0.447331,-0.553346,-0.021181,78.229026,1.504281,0.000000,34.994253,0.672911
test.enc.prompt.txt::00243,"Dino Velvet... yeah,",0.0,content_diversity,"she can run, but does she have the heart to win?","she's fast but small, so no one expects her to win","it's a crazy name for that little beauty, but it seems to suit her","she loves to run, and not all race horses really love it",I'm putting all my money on her,-0.029,0.956,-0.216,-0.714,-0.445,-1.236995,-0.047350,0.447331,-0.553346,-0.021181,78.229026,1.504281,0.000000,34.994253,0.672911
test.enc.prompt.txt::00242,I don't mean,1.0,content_diversity,"to bother you, but what time is it?",anything at all to you!,what I say a lot of the time.,"to tell you what to do, but it would be better if you did it like this.",for this to go any further.,-0.031,0.950,-0.024,-0.679,-0.364,11.275129,0.182759,0.478970,5.400443,0.087536,50.603220,0.768559,0.000000,24.237402,0.368116
test.enc.prompt.txt::00254,I've got what,0.0,content_diversity,I can only hope fixes this.,they told me should work.,looks like fits in the spot.,normally helps in this situation.,has often been used for these problems.,-0.007,0.986,-0.210,-0.590,-0.423,8.525044,0.472253,0.414866,3.536747,0.195921,27.965633,1.417878,0.000000,11.601978,0.588229
test.enc.prompt.txt::00288,It's possible I,0.0,content_diversity,misunderstood your question.,didn't follow your train of thought.,didn't understand what we were discussing.,couldn't understand what you were saying.,failed to keep up with the conversation and got lost.,-0.022,0.960,-0.289,-0.766,-0.656,2.758033,0.163349,0.667680,1.841483,0.109065,58.972516,1.015700,0.000000,39.374755,0.678163
test.enc.prompt.txt::00252,It's very important,1.0,content_diversity,to brush your teeth before bedtime,for me to spend time with friends,to be on time for appontments,to exercise and eat healthy foods,to save the environment for future generations,-0.043,0.956,-0.136,-0.618,-0.211,18.583235,0.851588,0.418957,7.785574,0.356779,62.032120,2.395163,0.000000,25.988782,1.003470
test.enc.prompt.txt::00252,It's very important,0.0,content_diversity,will keep the doctor away,will also keep up my mental health,will help me to lose weight,is part of my daily routine,is something every doctor recommends,-0.024,0.959,-0.224,-0.731,-0.242,18.583235,0.851588,0.418957,7.785574,0.356779,62.032120,2.395163,0.000000,25.988782,1.003470
test.enc.prompt.txt::00244,I know if,1.0,content_diversity,"I did that, they would definitely come.","we cared more about it, more would be done.","he went there, he would feel pretty good.","we all put our best effort, the event would be successful","he did that, he would have told us all about it.",-0.045,0.924,-0.306,-0.753,-0.509,27.420212,0.619039,0.431058,11.819704,0.266842,48.132372,0.918850,0.000000,20.747848,0.396078
test.enc.prompt.txt::00273,Look...we're all tired.,1.0,content_diversity,let's rest.,let's find a place to relax.,let's go on a vacation.,let's keep working and finish this.,let's stop working now.,-0.056,0.948,-0.531,-0.915,-0.334,2.339602,0.042676,0.527159,1.233341,0.022497,37.030624,0.349915,0.000000,19.521010,0.184461
test.enc.prompt.txt::00285,I don't hear,0.0,content_diversity,much at all without my hearing aid.,all that well in my old age.,higher tones as well as younger people.,as good as when I was a teenager.,well as I keep getting older.,-0.039,0.942,-0.191,-0.711,-0.289,18.983007,0.477811,0.398941,7.573103,0.190619,39.031090,0.959972,0.000000,15.571110,0.382972
test.enc.prompt.txt::00278,They think I'm,1.0,content_diversity,a waste of time.,going to be the next big thing.,"introverted, but I'm really just quiet.",not worthy of a promotion.,most likely to get the job done.,-0.015,0.972,-0.237,-0.655,-0.223,15.039574,0.381709,0.537809,8.088414,0.205287,42.196963,0.660356,0.000000,22.693895,0.355145
test.enc.prompt.txt::00278,They think I'm,0.0,content_diversity,not doing a good job.,too new to the company.,not confident enough in my business choices.,not learning skills fast enough.,not charismatic enough to be in management.,-0.036,0.952,-0.347,-0.774,-0.408,15.039574,0.381709,0.537809,8.088414,0.205287,42.196963,0.660356,0.000000,22.693895,0.355145
test.enc.prompt.txt::00314,"Wade, you're done.",0.0,content_diversity,There's nothing more you can do.,It's not going to get any better.,We just have to wait and see now.,Now lets see what they think.,We appreciate all of you work.,-0.012,0.976,-0.149,-0.690,-0.269,-1.362952,-0.085498,0.560083,-0.763366,-0.047886,39.928681,1.426626,0.000000,22.363370,0.799029
test.enc.prompt.txt::00275,You do good,1.0,content_diversity,from a personal perspective and I thought you should know.,in helping the children realize the potentials at a tender age.,in encouraging people to indulge in moral practices in society.,in protecting the environment by introducing the tree planting programme in schools.,through your policy initiatives that aim at curbing gun violence in the country.,-0.038,0.957,-0.251,-0.652,-0.220,20.591321,0.344671,0.476473,9.811199,0.164226,34.803199,0.446212,0.000000,16.582770,0.212608
test.enc.prompt.txt::00275,You do good,0.0,content_diversity,by proposing complex procedures of obtaining a gun,through the policy that requires mental screening for those purchasing guns.,By proposing increase in gun prices to limit the number of people purchasing.,By proposing that children be taught about gun safety at a tender age.,By educating the public about gun ownership and safety preacutions.,-0.041,0.937,-0.374,-0.924,-0.424,20.591321,0.344671,0.476473,9.811199,0.164226,34.803199,0.446212,0.000000,16.582770,0.212608
test.enc.prompt.txt::00255,I think about,0.0,content_diversity,how I've never really enjoyed them.,what I would have looked for if I had more time.,how none of them seem to meet expectations.,the dissappointment I feel when shopping for them.,everyone I've ever found has a problem with it.,-0.020,0.967,-0.229,-0.730,-0.333,22.302199,0.504294,0.453617,10.116651,0.228756,45.961358,0.628872,0.000000,20.848841,0.285267
test.enc.prompt.txt::00329,Lillian was here.,1.0,content_diversity,I found her condescending attitude quite annoying.,Her pleasing scent filled the room.,I could never mistake her playful laugh which sent my heart aflutter.,Her arrival meant I could finally clock out and go home.,I might have gotten caught cheating on her unless I got out quickly.,-0.029,0.959,-0.199,-0.688,-0.224,19.404623,0.364253,0.444282,8.621121,0.161831,88.224878,0.634715,0.000000,39.196710,0.281992
test.enc.prompt.txt::00329,Lillian was here.,0.0,content_diversity,"My shift had ended, so she could step right in to replace me.","Now that she showed up, I could leave.",Her appearance coincided with me completing my tasks for the day.,She had been called in to take over for me.,My workday finished just as she entered.,-0.025,0.955,-0.276,-0.801,-0.606,19.404623,0.364253,0.444282,8.621121,0.161831,88.224878,0.634715,0.000000,39.196710,0.281992
test.enc.prompt.txt::00272,What's that got,1.0,content_diversity,to do with this?,for me?,in it?,for free?,with it?,-0.027,0.750,-0.454,-0.772,-0.587,8.791419,1.391535,0.302232,2.657051,0.420567,24.241142,1.303743,0.000000,7.326457,0.394033
test.enc.prompt.txt::00295,Chub says you're,0.0,content_diversity,in a people class by yourself in the brain catagory,"a soul that he has not experienced before, you must be a very old soul and extremely intelligent","going to do very well in school, work hard for those good grades",going to get scholarships to go to college because of your mental capacity,"not only a very beautiful human being, but very bright as well",-0.027,0.948,-0.065,-0.623,-0.262,24.057721,0.243693,0.445917,10.727743,0.108667,99.554443,1.668560,0.000000,44.393002,0.744039
test.enc.prompt.txt::00241,Where are your,0.0,content_diversity,Fishing rods? I saw them on your craigslist ad.,Fishing tackles and bait? You had them on craigslist.,"two ink cartridges? You were selling them online, right?",Fish equipment? Still selling them?,Flyfishing rods? I was interested in purchasing them.,-0.035,0.939,-0.317,-0.866,-0.492,38.602665,0.814538,0.403301,15.568494,0.328504,41.545275,0.564832,0.000000,16.755251,0.227797
test.enc.prompt.txt::00249,"I'm sorry, let",1.0,content_diversity,it go now.,this never be brought up again.,me make it up to you.,bygones be bygones.,us never meet again.,-0.020,0.945,-0.126,-0.642,-0.291,14.551009,0.553000,0.383106,5.574574,0.211857,21.677715,2.442443,0.000000,8.304856,0.935714
test.enc.prompt.txt::00249,"I'm sorry, let",0.0,content_diversity,me help somehow.,me fix this.,me compensate you.,it bring us closer as I seek to remedy this.,yourself be rewarded by me,-0.039,0.967,-0.366,-0.738,-0.562,14.551009,0.553000,0.383106,5.574574,0.211857,21.677715,2.442443,0.000000,8.304856,0.935714
test.enc.prompt.txt::00325,"Wade, I got",1.0,content_diversity,the test results.,"to tell ya, I like your style.",five more if you want one.,to the last level in the game.,a big problem with your attitude.,-0.013,0.972,-0.180,-0.604,-0.100,1.212645,0.083572,0.419043,0.508151,0.035020,31.420884,0.829295,0.000000,13.166712,0.347510
test.enc.prompt.txt::00325,"Wade, I got",0.0,content_diversity,a few left from the last batch,some more in the back.,to order several more to keep up with the demand.,caught up with production and can send you a few.,"nothing left man, sorry.",-0.028,0.937,-0.199,-0.689,-0.216,1.212645,0.083572,0.419043,0.508151,0.035020,31.420884,0.829295,0.000000,13.166712,0.347510
test.enc.prompt.txt::00240,Here's my number,1.0,content_diversity,dont lose it.,call me sometime,dont give it to anyone else,make sure and put it in your phone,you can delete my old number,-0.016,0.977,-0.192,-0.756,-0.206,2.383298,0.076801,0.496505,1.183319,0.038132,31.787932,0.948817,0.000000,15.782865,0.471092
test.enc.prompt.txt::00286,Skipper - could,1.0,content_diversity,you turn around?,we continue?,we stop here.,we go there?,we turn back?,-0.051,0.543,-0.424,-0.839,-0.414,22.444936,1.745053,0.264310,5.932427,0.461235,15.703728,1.190899,0.000000,4.150657,0.314767
test.enc.prompt.txt::00286,Skipper - could,0.0,content_diversity,we head in that direction?,we head there?,we sail there?,we sail in that direction?,you take us in that direction?,-0.142,0.787,-0.575,-0.914,-0.693,22.444936,1.745053,0.264310,5.932427,0.461235,15.703728,1.190899,0.000000,4.150657,0.314767
test.enc.prompt.txt::00319,"No, I just",1.0,content_diversity,do not like that brand of sneaker.,like to wear my hair in this style.,prefer to eat less meat.,have seen that movie before and do not want to see it again.,feel as though that purse is too expensive.,-0.024,0.960,-0.246,-0.600,-0.184,7.249432,0.339622,0.450123,3.263135,0.152872,37.639665,0.501713,0.000000,16.942473,0.225832
test.enc.prompt.txt::00319,"No, I just",0.0,content_diversity,like eating more vegetables.,think that meat is counterproductive to my diet.,am trying to eat healthier.,"prefer seafood to chicken, fish, and turkey now.",would like to utilize alternative sources of protein.,-0.021,0.976,-0.337,-0.742,-0.422,7.249432,0.339622,0.450123,3.263135,0.152872,37.639665,0.501713,0.000000,16.942473,0.225832
test.enc.prompt.txt::00279,"No, it's our",1.0,content_diversity,Teacher who provided us with the required information to ensure we perform well in the debate,belief and culture to ensure we strive for the collective good even at the expense of our personal gain.,Way of saying thank you,Duty to remember the fallen soldiers and say a word of prayer for them.,Fault he got stuck in the unexpected situation as we didn't  give him the support he desires to pull through,-0.043,0.940,-0.154,-0.607,-0.204,-47.729793,-0.159180,0.488412,-23.311793,-0.077745,225.588990,1.461426,0.000000,110.180318,0.713778
test.enc.prompt.txt::00279,"No, it's our",0.0,content_diversity,legal obligation to remember enduring soldiers for the future generations,responsibility to commemorate their life stories and their life works,"commitment to never forget the memories and painful void they left behind with us,",calling to always remember them in our prayers everytime we engage in our religious activities,task to ensure the legacy of the fallen soldiers live forever,-0.028,0.946,-0.212,-0.845,-0.504,-47.729793,-0.159180,0.488412,-23.311793,-0.077745,225.588990,1.461426,0.000000,110.180318,0.713778
test.enc.prompt.txt::00257,"No, sir, he",1.0,content_diversity,didn't use the elevator.,he was able to shut the door before the fire could spread.,had no idea that she was hiding in the car.,he gave the apartment key to Mr. del Franco.,he delivered the package before the explosion.,-0.057,0.942,-0.287,-0.651,-0.146,23.373200,0.491801,0.438925,10.259080,0.215864,79.730465,1.484520,0.000000,34.995687,0.651593
test.enc.prompt.txt::00332,"Right's right, goddamnit!",1.0,content_diversity,And I am not changing my mind.,that is just the way it is.,And i do not want to hear differently.,And that is all I have to say about that.,Anything else is wrong.,-0.034,0.938,-0.222,-0.706,-0.380,18.713915,0.395572,0.555457,10.394771,0.219723,43.673368,0.854231,0.000000,24.258669,0.474488
test.enc.prompt.txt::00331,Don't think about,0.0,content_diversity,diverging from your food plan!,straying from what your coach told you not to eat!,letting your body get out of shape again by eating that!,being a slob that eats junk food all day!,losing your healthy momentum!,-0.024,0.974,-0.206,-0.794,-0.386,38.018931,0.663968,0.416163,15.822076,0.276319,53.408178,0.483782,0.000000,22.226513,0.201332
test.enc.prompt.txt::00301,Double A. New,1.0,content_diversity,batteries are easy to find.,teams are the worst.,baseball is boring to watch.,batteries are always too expensive.,baseball comes before the pro league.,-0.034,0.942,-0.335,-0.648,-0.181,-0.543881,0.154942,0.541132,-0.294312,0.083844,54.680387,1.137949,0.000000,29.589302,0.615780
test.enc.prompt.txt::00300,I get it.,1.0,content_diversity,You are jealous of my life and want to be me.,I look great in this outfit and you want to borrow it for your big party tonight.,College is not for everyone and you shouldn't feel pressured to go.,Life is short and you need to make the most of it.,You are trying to be healthier.,-0.060,0.923,-0.254,-0.670,-0.238,21.328717,0.059174,0.519781,11.086257,0.030757,91.384056,1.003090,0.000000,47.499677,0.521387
test.enc.prompt.txt::00315,"Me and Jill,",0.0,content_diversity,think alike,know what the other one is thinking,are on the same wave length,truly understand each other,have very similar thoughts,-0.007,0.983,-0.152,-0.749,-0.545,24.885183,0.867040,0.471558,11.734802,0.408860,53.422623,1.885144,0.000000,25.191853,0.888954
test.enc.prompt.txt::00248,"Totalled together, these",0.0,content_diversity,are compatible.,look like the kind we're looking for.,are no different from each other.,are like two peas in a pod.,look like twins.,-0.036,0.950,-0.202,-0.702,-0.346,15.148341,0.356337,0.471409,7.141057,0.167980,31.429206,0.618851,0.000000,14.815995,0.291732
test.enc.prompt.txt::00260,We'll figure it,0.0,content_diversity,out along the way.,out as we get closer to the truth.,out if we try hard enough.,out together.,out one day I hope.,-0.052,0.952,-0.196,-0.898,-0.398,8.404262,0.218741,0.372223,3.128261,0.081420,52.830122,2.511420,0.000000,19.664592,0.934809
test.enc.prompt.txt::00271,Did everyone call,1.0,content_diversity,I was not called.,I was called also.,we need everyone.,we need everyone to check in.,we need to make sure.,-0.091,0.854,-0.422,-0.709,-0.294,17.088516,0.891815,0.453733,7.753618,0.404646,25.133017,0.904289,0.000000,11.403670,0.410305
test.enc.prompt.txt::00271,Did everyone call,0.0,content_diversity,we need to account for everyone.,we need to go headcount.,we need everyone to confirm.,we need call from everyone.,we need everyone to call in.,-0.207,0.773,-0.520,-0.907,-0.594,17.088516,0.891815,0.453733,7.753618,0.404646,25.133017,0.904289,0.000000,11.403670,0.410305
test.enc.prompt.txt::00268,No you're not.,0.0,content_diversity,You cant get on until it stops.,"The train will be here soon, relax.","I can hear the train coming, chill.",It is almost time for the train to arrive.,"Please, be patient and wait for the train.",-0.043,0.938,-0.262,-0.859,-0.470,24.657471,0.700031,0.400050,9.864221,0.280047,34.564071,1.517460,0.000000,13.827356,0.607060
test.enc.prompt.txt::00296,I plan to.,1.0,content_diversity,attend a family picinc.,call out of work today. I hate my boss.,go to church tomorrow.,stay in bed all day.,go out to dinner.,-0.013,0.977,-0.275,-0.670,-0.123,10.252075,0.338722,0.376535,3.860266,0.127541,99.417034,3.191383,0.000000,37.434006,1.201668
test.enc.prompt.txt::00296,I plan to.,0.0,content_diversity,complain to my friends about my boss.,go to the park. Work has become so boring.,skip work. I missed too many project deadlines.,"go to a concert.  Hopefully, I won't see any of my colleagues there.",find another job.  I'm not having any fun there.,-0.019,0.960,-0.331,-0.740,-0.345,10.252075,0.338722,0.376535,3.860266,0.127541,99.417034,3.191383,0.000000,37.434006,1.201668
test.enc.prompt.txt::00311,Don't go playing,1.0,content_diversity,in the dirt before church,the drums at all hours of the night,me. I want this relationship to last.,the game without me,goalie when the coach wants you on offense.,-0.031,0.969,-0.141,-0.552,-0.113,3.446142,0.350869,0.416762,1.436221,0.146229,54.417474,0.655442,0.000000,22.679138,0.273163
test.enc.prompt.txt::00311,Don't go playing,0.0,content_diversity,euchre sans your amazing partner,trivial pursuit minus the best player,basketball on your own,the duet solo,soccer in the abscence of me,-0.017,0.975,-0.044,-0.571,-0.200,3.446142,0.350869,0.416762,1.436221,0.146229,54.417474,0.655442,0.000000,22.679138,0.273163
test.enc.prompt.txt::00246,Mister Welles. You're,0.0,content_diversity,very important to me.,the best friend I could ever hope for.,one of the nicest people I've ever met.,my favorite person in the world.,a gentleman and a scholar.,-0.011,0.974,-0.328,-0.680,-0.447,3.221698,-0.061656,0.615598,1.983270,-0.037956,30.559257,1.283493,0.000000,18.812210,0.790115
test.enc.prompt.txt::00320,What on earth,1.0,content_diversity,is cuasing traffic to move so slowly?,is my boss thinking?,will it take to make my dog stop barking?,does that billboard mean?,does it take to make my mother in law happy?,-0.056,0.859,-0.178,-0.681,-0.199,0.809565,0.212878,0.333723,0.270171,0.071042,90.974309,2.188094,0.000000,30.360257,0.730218
test.enc.prompt.txt::00336,Then you accidentally,0.0,content_diversity,lost your balance and took a tumble,tripped over your own feet and went splat.,felt the platform wobble and down you went.,went head over heels off the edge.,toppled off of the platform.,-0.041,0.936,-0.136,-0.796,-0.576,34.058315,0.778631,0.465358,15.849295,0.362342,67.554053,1.270413,0.000000,31.436792,0.591197
test.enc.prompt.txt::00307,That's all you,1.0,content_diversity,get in life.,are able to do.,think about.,can say to me.,can carry.,-0.012,0.773,-0.298,-0.699,-0.454,12.250104,0.810507,0.287310,3.519574,0.232866,24.918704,1.830901,0.000000,7.159385,0.526036
test.enc.prompt.txt::00307,That's all you,0.0,content_diversity,can expect for a quarter.,can achieve with out an education.,can find without looking.,can accomplish without luck.,are entitled to.,-0.031,0.964,-0.259,-0.699,-0.287,12.250104,0.810507,0.287310,3.519574,0.232866,24.918704,1.830901,0.000000,7.159385,0.526036
test.enc.prompt.txt::00298,Maybe I can,1.0,content_diversity,drop you at your home.,have your phone number,get some water,take your pen,have some change,-0.028,0.956,-0.105,-0.664,-0.174,0.351611,0.142132,0.464040,0.163161,0.065955,40.590344,1.409814,0.000000,18.835537,0.654210
test.enc.prompt.txt::00298,Maybe I can,0.0,content_diversity,use your things,join you on your trip,get my pen back,get in to your car,get some coffee,-0.030,0.960,-0.112,-0.663,-0.169,0.351611,0.142132,0.464040,0.163161,0.065955,40.590344,1.409814,0.000000,18.835537,0.654210
test.enc.prompt.txt::00276,My dad's got,1.0,content_diversity,a lot of land,prostate cancer,a high school reunion coming up.,a couple of short haired terriors.,a problem with alcohol.,-0.029,0.964,-0.194,-0.600,-0.054,13.805801,0.229352,0.458472,6.329571,0.105151,100.870997,3.044412,0.000000,46.246511,1.395777
test.enc.prompt.txt::00276,My dad's got,0.0,content_diversity,a dog kennel,penchant for training dogs.,a phobia of cats.,a farm with all kinds of animals.,really smart labradors.,-0.018,0.971,-0.305,-0.730,-0.281,13.805801,0.229352,0.458472,6.329571,0.105151,100.870997,3.044412,0.000000,46.246511,1.395777
test.enc.prompt.txt::00274,You think that's,1.0,content_diversity,how it should be handled.,the right course of study for you.,how your boss expects you to act when on a business trip.,the only way to make a pizza.,enough to make me happy.,-0.025,0.955,-0.240,-0.609,-0.152,26.993708,0.395700,0.484818,13.087041,0.191843,67.961892,1.004757,0.000000,32.949162,0.487124
test.enc.prompt.txt::00274,You think that's,0.0,content_diversity,going to satisfy me.,all I want in a relationship.,not hurtful when you don't call.,okay to forget my birthday.,a date that I should have been happy with.,-0.010,0.980,-0.253,-0.602,-0.271,26.993708,0.395700,0.484818,13.087041,0.191843,67.961892,1.004757,0.000000,32.949162,0.487124
test.enc.prompt.txt::00310,You can't have,1.0,content_diversity,your cake and eat it too.,all of it.  I get some!,everything your own way all the time.,too much of a good thing.,my car keys.  You're too drunk.,-0.023,0.961,-0.085,-0.669,-0.164,17.308177,0.623605,0.333937,5.779834,0.208244,62.983208,2.093121,0.000000,21.032398,0.698970
test.enc.prompt.txt::00310,You can't have,0.0,content_diversity,things just how you want them always.,me constantly do it your way.,what you want how you want it every time.,me giving in to your wishes every day.,the world cater to your every whim forever.,-0.047,0.905,-0.293,-0.790,-0.690,17.308177,0.623605,0.333937,5.779834,0.208244,62.983208,2.093121,0.000000,21.032398,0.698970
test.enc.prompt.txt::00293,"Well, you look...",0.0,content_diversity,like you're dressed inappropriately.,like you should probably change those.,dressed to work at the circus.,like you may have bought the wrong size.,funny wearing your little brothers shorts.,-0.024,0.959,-0.228,-0.683,-0.216,9.536984,0.401018,0.461190,4.398364,0.184945,35.908256,0.793354,0.000000,16.560538,0.365887
test.enc.prompt.txt::00253,"September 4th, 1993.",1.0,content_diversity,I'll never forget the day I graduated high school,The day I stepped off the plane.,My first day on the job as a teacher.,My very first patrol.,The day our mission launched.,-0.043,0.933,-0.386,-0.725,-0.432,13.295996,0.417267,0.444294,5.907334,0.185389,16.938937,1.212226,0.000000,7.525872,0.538585
test.enc.prompt.txt::00253,"September 4th, 1993.",0.0,content_diversity,The day we left Earth.,"Finally, the day we take off.",Launch day is finally upon us.,"After all the preparations, we are ready for launch.","All of our training has lead us to this moment, the true beginning of our mission.",-0.032,0.946,-0.291,-0.883,-0.406,13.295996,0.417267,0.444294,5.907334,0.185389,16.938937,1.212226,0.000000,7.525872,0.538585
test.enc.prompt.txt::01790,This fucking job's,0.0,content_diversity,at the top of my list.,phenomenal.,my favorite one.,the absolute best.,the greatest of all.,-0.023,0.953,-0.387,-0.725,-0.623,9.834130,0.603135,0.527385,5.186374,0.318084,25.278341,1.249321,0.000000,13.331422,0.658874
test.enc.prompt.txt::01792,I don't give,0.0,content_diversity,the haters anything to rejoice over that fast.,Satan such an easy win.,the defeatist in me the chance to blossom,the universe any doubt about my strength.,myself the slightest option to be a quitter.,-0.029,0.967,-0.088,-0.654,-0.316,13.224403,0.493966,0.332824,4.401401,0.164404,68.628039,0.616299,0.000000,22.841073,0.205119
test.enc.prompt.txt::01793,Without hope there's,0.0,content_diversity,no joy.,no pleasure.,no cheerfulness.,no aspirations.,no merriment.,-0.100,0.320,-0.603,-0.815,-0.749,13.301141,1.004124,0.293629,3.905601,0.294840,20.683159,0.934085,0.000000,6.073176,0.274275
test.enc.prompt.txt::01795,I'm not married.,1.0,content_diversity,I used to be but it didn't work out.,"But even if I were, it wouldn't stop me.",Why do you ask?,I sure would like to be though.,Are you asking?,-0.023,0.955,-0.056,-0.643,-0.312,2.794549,0.073010,0.521332,1.456887,0.038063,63.177312,1.045190,0.000000,32.936342,0.544891
test.enc.prompt.txt::01796,Toss you for,1.0,content_diversity,who goes first.,who gets the blonde and who gets the fat one.,who drives?,"who goes over the top first, it's only fair.",who goes and checks it out? It could be dangerous.,-0.073,0.899,-0.203,-0.721,-0.204,-7.523296,0.347257,0.383367,-2.884187,0.133127,98.310021,0.864409,0.000000,37.688862,0.331386
test.enc.prompt.txt::01797,"Jani, there's something",1.0,content_diversity,I need to tell you.,on your nose.,about you that I love.,going on in town today that I think you will like.,else that you do not know.,-0.044,0.939,-0.202,-0.704,-0.227,13.980511,0.500018,0.441352,6.170325,0.220684,68.652062,0.722167,0.000000,30.299717,0.318730
test.enc.prompt.txt::01799,I owe a,0.0,content_diversity,stack of cash to some thugs and I'm pretty scared.,big chunk of change to some shady dudes downtown.,couple of low-level crooks for a loan I took out a while back.,a lot of money to that family still and they're getting impatient.,not insignificant amount of coin to some less than understanding guys.,-0.047,0.948,-0.251,-0.701,-0.341,37.562396,0.714467,0.380871,14.306439,0.272120,52.640153,0.482257,0.000000,20.049124,0.183678
test.enc.prompt.txt::01800,My creditors. One,1.0,content_diversity,seems to have found oneself in a rather tight spot.,"is threatening to sue, I am not sure what to do.","day they will all be cleared, but that day is a very long way off.","by one they have tracked me down, I am so worried.","is even saying they will take my house, I am terrified.",-0.036,0.940,-0.211,-0.675,-0.348,29.981073,0.485978,0.440819,13.216232,0.214228,61.381584,0.764859,0.000000,27.058180,0.337164
test.enc.prompt.txt::01801,Just listen. You,0.0,content_diversity,need to go home,should get back home,should head back,ought to go home,need to get back,-0.104,0.615,-0.547,-0.833,-0.657,17.289210,1.034237,0.517864,8.953460,0.535594,18.677040,0.968765,0.000000,9.672168,0.501688
test.enc.prompt.txt::01802,You don't have,0.0,content_diversity,the solution to everything.,to know it all.,the necessary knowledge.,a high enough IQ.,the thinking power.,-0.023,0.767,-0.291,-0.692,-0.445,11.308789,0.559131,0.385587,4.360526,0.215594,14.810241,1.296012,0.000000,5.710642,0.499726
test.enc.prompt.txt::01804,Would you like,0.0,content_diversity,me along with your memory of this to just be erased?,to turn back time and go back to when we never met?,your life to rewind to before you knew me?,for me to magically cease to exist then?,to forgot you ever heard my name?,-0.052,0.953,-0.104,-0.742,-0.459,26.767125,0.521173,0.363568,9.731679,0.189482,51.866429,0.524991,0.000000,18.856991,0.190870
test.enc.prompt.txt::01805,Jani! Where are,1.0,content_diversity,you going to,my cigarettes,you taking me,going to change your tire,your friends,-0.030,0.927,-0.164,-0.657,-0.183,10.150929,0.692272,0.464088,4.710928,0.321275,42.392294,1.353002,0.000000,19.673771,0.627912
test.enc.prompt.txt::01807,Where do you,0.0,content_diversity,get a decent cup of joe?,find yourself some great coffee?,go for outstanding coffee?,go if you want upstanding coffee?,get high quality coffee?,-0.034,0.960,-0.447,-0.916,-0.720,31.907609,1.088829,0.355658,11.348181,0.387250,46.591897,1.291480,0.000000,16.570758,0.459324
test.enc.prompt.txt::01808,So how do,1.0,content_diversity,you know when you're done,you think they'll stay together,believe in ghosts,you know you are right,know he is the best player ever,-0.032,0.950,-0.128,-0.605,-0.242,-5.688631,0.013462,0.505702,-2.876755,0.006808,42.608051,0.768814,0.000000,21.546996,0.388791
test.enc.prompt.txt::01809,Coming up to,0.0,content_diversity,"see you was not an easy thing to do, I hope you know.","spend some time with you is very challenging for me, okay?","be with you -- even now -- is a tough call. For me, at least.","have this meeting with you, do you appreciate how hard that is?",confront you takes a lot of guts. I hope you can respect that.,-0.047,0.939,-0.277,-0.801,-0.685,37.439661,0.613160,0.406717,15.227347,0.249383,61.676241,1.196621,0.000000,25.084776,0.486686
test.enc.prompt.txt::01810,I'll lay you,1.0,content_diversity,down if you want me to,again,on the floor,near the table,in the bed,-0.020,0.975,-0.091,-0.612,-0.213,-0.495130,0.006393,0.584259,-0.289284,0.003735,42.565604,1.951560,0.000000,24.869342,1.140217
test.enc.prompt.txt::01810,I'll lay you,0.0,content_diversity,its on the other floor,floor over there please,put it on the brown floor,its on the wood floor,near the floor,-0.112,0.864,-0.186,-0.906,-0.558,-0.495130,0.006393,0.584259,-0.289284,0.003735,42.565604,1.951560,0.000000,24.869342,1.140217
test.enc.prompt.txt::01811,That Greek guy,0.0,content_diversity,is really good looking.,looks very attractive.,has very nice looks.,is stunningly handsome.,happens to have looks that are appealing.,-0.025,0.962,-0.533,-0.884,-0.839,6.969987,0.599172,0.470559,3.279789,0.281946,45.832120,0.881391,0.000000,21.566708,0.414746
test.enc.prompt.txt::01812,Does Bella come,1.0,content_diversity,every week to clean or just once a month?,and babysit the kids every Friday night?,prepared for class or is she in need of materials?,"up with such wild fantasies when she talks to you, too?",all the way inside the house or just wait outside?,-0.021,0.961,-0.131,-0.653,-0.206,23.837901,0.509632,0.391324,9.328333,0.199431,69.410367,0.918311,0.000000,27.161915,0.359357
