sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion_v3,metric_icl_E_rate_qwen25_completion_v3,metric_icl_C_qwen25_completion_v3,metric_icl_D_qwen25_completion_v3,metric_icl_D_rate_qwen25_completion_v3,metric_icl_E_qwen25_completion_v3_std,metric_icl_E_rate_qwen25_completion_v3_std,metric_icl_C_qwen25_completion_v3_std,metric_icl_D_qwen25_completion_v3_std,metric_icl_D_rate_qwen25_completion_v3_std
test.enc.prompt.txt::00630,test.enc.prompt.txt::00630__row475,"Well, I hope",0.0,content_diversity,you weren't mean about it.,he didn't do anything bad to her.,no evil was done to the girls.,the cruel bastard gets what is coming to him.,"that when he left, he didn't leave with cruelty.",-0.020,0.961,-0.274,-0.649,-0.453,0.235625,0.211863,0.453318,0.106813,0.096041,57.529074,0.901239,0.000000,26.078988,0.408548
test.enc.prompt.txt::00632,test.enc.prompt.txt::00632,Looks like Web,1.0,content_diversity,but not sure if it's dark web or not,was here and drank my juice,wants to take you out to eat,isn't responding,was made by a spider,-0.004,0.979,-0.013,-0.579,-0.096,16.693438,0.638428,0.310901,5.190004,0.198488,64.108261,1.074652,0.000000,19.931313,0.334110
test.enc.prompt.txt::00633,test.enc.prompt.txt::00633__row477,Didn't think you,1.0,content_diversity,cared enough to remember our anniversary.,wanted to go down that road again.,go to the opera with me so I asked someone else.,were a football fan so I just wrote it off.,wanted me to work today so I took the day off.,-0.042,0.937,-0.181,-0.658,-0.169,5.467188,0.107773,0.502341,2.746390,0.054139,47.180180,0.859383,0.000000,23.700521,0.431703
test.enc.prompt.txt::00633,test.enc.prompt.txt::00633__row478,Didn't think you,0.0,content_diversity,wanted to watch football so I canceled the NFL channel.,liked the Denver Broncos so I decided not to go out with you.,liked the NFL so I turned down the tickets.,were a fan of football so I thought you were not my type.,watched the Sunday games so I made other plans for us.,-0.088,0.900,-0.434,-0.809,-0.364,21.708437,0.459071,0.421647,9.153302,0.193566,29.510135,0.591679,0.000000,12.442865,0.249480
test.enc.prompt.txt::00634,test.enc.prompt.txt::00634__row479,How'd it go,1.0,content_diversity,with that important meeting,with your girlfriend,with that robbery you had to do,with your brother? is he still mad at you?,exam? Was it hard?,-0.041,0.945,-0.177,-0.574,-0.141,11.463438,-0.084125,0.464693,5.326978,-0.039092,59.371930,3.267045,0.000000,27.589715,1.518172
test.enc.prompt.txt::00634,test.enc.prompt.txt::00634__row480,How'd it go,0.0,content_diversity,with you and your girlfriend,with your lady,date with you and your gf,with your loved one,with your better half,-0.158,0.788,-0.416,-0.749,-0.401,21.977187,1.017568,0.477467,10.493374,0.485855,35.173503,1.357780,0.000000,16.794175,0.648294
test.enc.prompt.txt::00635,test.enc.prompt.txt::00635__row481,"Gents, we are",1.0,content_diversity,on red alert,at paradise,in heaven,on vacation,finally home,-0.008,0.582,-0.232,-0.660,-0.236,3.821328,0.572713,0.325573,1.244121,0.186460,23.818749,1.797634,0.000000,7.754740,0.585261
test.enc.prompt.txt::00635,test.enc.prompt.txt::00635__row482,"Gents, we are",0.0,content_diversity,we are free,released from responsibility,off the clock,away from our wives,untethered,-0.006,0.786,-0.037,-0.590,-0.359,23.332344,1.371407,0.290746,6.783780,0.398731,19.137947,1.575002,0.000000,5.564277,0.457925
test.enc.prompt.txt::00636,test.enc.prompt.txt::00636__row483,...every time you,1.0,content_diversity,look at me I am happy,steal from him you just piss him off,"let him down, he just trust you less and less","volunteer, you make people happy","read, you expand your knowledge",-0.026,0.953,-0.243,-0.626,-0.218,28.190313,0.600514,0.462684,13.043203,0.277848,27.084044,1.093199,0.000000,12.531350,0.505806
test.enc.prompt.txt::00636,test.enc.prompt.txt::00636__row484,...every time you,0.0,content_diversity,"read, you find out new things","read, you become more and more knowledgeable","read, you become smarter","read, you know more things","read, you find out something that you didn't know",-0.165,0.802,-0.485,-0.974,-0.604,32.977422,1.168725,0.456622,15.058218,0.533666,20.077844,0.583158,0.000000,9.167986,0.266283
test.enc.prompt.txt::00637,test.enc.prompt.txt::00637,Allow a man,1.0,content_diversity,to be a man for goodness sake.,to buy you a drink.,to show you what he is made of.,some time to deal with what he is feeling.,get as drunk as possible.,-0.039,0.925,-0.108,-0.654,-0.215,-8.622500,-0.423020,0.498088,-4.294763,-0.210701,37.307767,1.194809,0.000000,18.582547,0.595120
test.enc.prompt.txt::00639,test.enc.prompt.txt::00639,So you're saying,1.0,content_diversity,that everything i my fault,that you don't like sport,that your mom is to blame,that this was the easiest exam ever,that you need to borrow money from me,-0.043,0.954,-0.154,-0.699,-0.155,10.374063,0.450631,0.449420,4.662316,0.202523,51.259151,2.302540,0.000000,23.036911,1.034808
test.enc.prompt.txt::00640,test.enc.prompt.txt::00640,I am so,1.0,content_diversity,tired of fighting you,happy right now,worried about my health,worried about my parents' divorce,curious to find out more about physics,-0.040,0.928,-0.089,-0.611,-0.131,-5.484219,0.063161,0.564880,-3.097924,0.035678,47.768124,1.009016,0.000000,26.983249,0.569973
test.enc.prompt.txt::00642,test.enc.prompt.txt::00642,Oh. That's nice,1.0,content_diversity,you should be thankful,we can arrange it by tomorrow,you really did put much effort to do it,it is so refreshing,maybe just add some colour to your drawing,-0.016,0.974,-0.127,-0.702,-0.235,16.537188,0.763859,0.353101,5.839299,0.269719,62.030790,0.765721,0.000000,21.903142,0.270377
test.enc.prompt.txt::00645,test.enc.prompt.txt::00645,"Thank you, Miss",0.0,content_diversity,I love working for you.,Working for you were the best years of my life.,I couldn't have asked for a better boss.,You were more generous than any other employer I ever had.,We worked well together. You were the best boss.,-0.047,0.922,-0.237,-0.856,-0.616,32.657969,0.807444,0.400856,13.091142,0.323669,53.051275,0.582815,0.000000,21.265921,0.233625
test.enc.prompt.txt::00646,test.enc.prompt.txt::00646,My professional opinion,1.0,content_diversity,doesn't matter in this case,is that you should've done it,is that you need to listen to him,is that your car is broken,is that the food has expired,-0.073,0.902,-0.237,-0.679,-0.174,14.442812,0.447895,0.504926,7.292548,0.226154,19.099314,0.764606,0.000000,9.643735,0.386069
test.enc.prompt.txt::00647,test.enc.prompt.txt::00647,Leaving you in,1.0,content_diversity,las vegas,hollywood,new york city,florida,the dream,0.000,0.600,0.159,-0.634,-0.265,15.371094,1.671728,0.214433,3.296068,0.358474,25.199540,2.960679,0.000000,5.403610,0.634867
test.enc.prompt.txt::00648,test.enc.prompt.txt::00648__row492,It's early in,1.0,content_diversity,the morning.,the afternoon.,case you needed more time.,California while it is late in Michigan.,the baseball game being only the first inning.,-0.028,0.975,-0.226,-0.646,-0.206,-1.470039,0.159454,0.490651,-0.721276,0.078236,92.328122,1.479448,0.000000,45.300849,0.725892
test.enc.prompt.txt::00648,test.enc.prompt.txt::00648__row493,It's early in,0.0,content_diversity,the west while it is late in the east.,the Pacific while it is late in the Atlantic.,San Francisco while it is late in Detroit.,Los Angeles while it is late in Lansing.,the Golden State while it is late in The Mitten.,-0.438,0.624,-0.443,-0.785,-0.449,26.770078,0.680729,0.438711,11.744315,0.298643,43.740588,0.795628,0.000000,19.189457,0.349051
test.enc.prompt.txt::00649,test.enc.prompt.txt::00649,First of all:,0.0,content_diversity,I must say you look great.,I canot go on without telling you how beautiful your are.,I have to say you look fabulous.,I have to congratulate you on looking so fine.,You look incredible.,-0.073,0.892,-0.487,-0.865,-0.696,31.196094,0.648081,0.405123,12.638268,0.262553,80.691478,0.868397,0.000000,32.690006,0.351808
test.enc.prompt.txt::00650,test.enc.prompt.txt::00650,Ummm . .,1.0,content_diversity,what are you doing in the tree?,are you leaving now?,you are cuckoo for cocoa puffs.,"I love you, you know.",can you come over for a little while?,-0.053,0.945,-0.156,-0.671,-0.114,13.021875,0.712565,0.350252,4.560943,0.249577,22.535129,0.862457,0.000000,7.892983,0.302078
test.enc.prompt.txt::00651,test.enc.prompt.txt::00651,You like it,0.0,content_diversity,when he goes out with your sister,when he goes on a date with your sister,when he's visiting your sis,when he spends time with your sis,when he takes your sister on a date,-0.159,0.795,-0.678,-0.890,-0.627,38.695859,1.233591,0.457726,17.712099,0.564647,26.754064,1.106634,0.000000,12.246029,0.506535
test.enc.prompt.txt::00652,test.enc.prompt.txt::00652,"Courtney, you're going",1.0,content_diversity,to go to church today.,to die soon.,to make your bed.,to have fun tonight.,go out with friends.,-0.044,0.950,-0.358,-0.702,-0.178,-4.721094,-0.130406,0.419299,-1.979549,-0.054679,31.081225,1.694949,0.000000,13.032319,0.710690
test.enc.prompt.txt::00653,test.enc.prompt.txt::00653,Oh Jesus. I'm,0.0,content_diversity,exhausted always cleaning up your messes.,drained from doing your chores.,sick of cleaning up.,worn out from doing everything for you.,tired of you leaving everything out like a child.,-0.039,0.927,-0.335,-0.808,-0.565,13.439375,0.764158,0.427857,5.750127,0.326950,50.550711,0.913178,0.000000,21.628463,0.390709
test.enc.prompt.txt::00654,test.enc.prompt.txt::00654__row499,"Oh Christ, this",1.0,content_diversity,doesn't look good.,worked perfectly!,is broken now!,is a total cock up.,is truly beautiful.,-0.017,0.975,-0.233,-0.630,-0.298,-0.166406,0.198741,0.402886,-0.067043,0.080070,21.032699,1.351689,0.000000,8.473775,0.544576
test.enc.prompt.txt::00654,test.enc.prompt.txt::00654__row500,"Oh Christ, this",0.0,content_diversity,has totally fallen apart.,will never work again.,is completely busted.,has been totally ruined.,is only fit for the bin.,-0.015,0.971,-0.310,-0.730,-0.375,7.486719,0.376327,0.418827,3.135643,0.157616,34.571833,1.408063,0.000000,14.479631,0.589735
test.enc.prompt.txt::00655,test.enc.prompt.txt::00655__row501,What are you,1.0,content_diversity,doing on my property,doing for a living,doing with that vehicle,planning to do with my sister,doing in the school if you're not willing to learn,-0.035,0.957,-0.153,-0.715,-0.249,0.675625,0.550810,0.477624,0.322695,0.263080,77.992932,0.622666,0.000000,37.251301,0.297400
test.enc.prompt.txt::00655,test.enc.prompt.txt::00655__row502,What are you,0.0,content_diversity,doing here without a permission,doing at my place,"doing here, this is private property",doing tresspassing,thinking? You can't come on a private property without invitation,-0.045,0.939,-0.027,-0.813,-0.325,2.311875,0.617144,0.445997,1.031089,0.275244,79.248141,1.405161,0.000000,35.344409,0.626697
test.enc.prompt.txt::00656,test.enc.prompt.txt::00656,Do you want,1.0,content_diversity,it raw or medium raw,my old TV,me to take a look at your exam,me to go with you,to help me move out tomorrow,-0.023,0.954,0.024,-0.593,-0.156,6.218594,0.677402,0.325469,2.023961,0.220473,51.065637,4.380561,0.000000,16.620292,1.425738
test.enc.prompt.txt::00657,test.enc.prompt.txt::00657__row504,Marzipan. Pink tents.,1.0,content_diversity,Party.,Deliciousness.,Let's go eat!,I wanna go!,I love the festival.,-0.006,0.783,-0.332,-0.653,-0.367,-0.755625,-0.034825,0.219430,-0.165807,-0.007642,15.027543,3.872077,0.000000,3.297497,0.849651
test.enc.prompt.txt::00657,test.enc.prompt.txt::00657__row505,Marzipan. Pink tents.,0.0,content_diversity,I'm hungry and wanna eat.,My stomach is rumbling so let's eat!,"God, the growling. I need food.",I want to eat some marzipan.,So very hungry. I want some good food.,-0.028,0.949,-0.390,-0.923,-0.593,27.506875,0.973705,0.311082,8.556898,0.302902,42.640886,1.114104,0.000000,13.264819,0.346578
test.enc.prompt.txt::00658,test.enc.prompt.txt::00658,Get married. Have,0.0,content_diversity,a great deal of offspring.,sex for procreation.,a quiverfull of arrows.,numerous babies.,a houseful of youths.,-0.028,0.956,-0.343,-0.678,-0.212,3.350312,0.140568,0.340055,1.139289,0.047801,32.063645,1.455423,0.000000,10.903393,0.494923
test.enc.prompt.txt::00659,test.enc.prompt.txt::00659,Your father practically,0.0,content_diversity,consumed 24 cans of beer in one night.,downed many bottles of beer by himself.,guzzled a stack of Bud Lights yesterday.,swigged a whole case of beer last night.,could not stand up from all the beer he drank at once.,-0.044,0.951,-0.319,-0.834,-0.539,14.413125,0.516489,0.419514,6.046501,0.216674,56.341915,0.688997,0.000000,23.636197,0.289044
test.enc.prompt.txt::00660,test.enc.prompt.txt::00660,But what about,0.0,content_diversity,your girl?,"your girl, is she gonna be there?","your gf, is she coming with us?","your girlfriend, is she also going to be there?","your better half, is she coming?",-0.099,0.892,-0.435,-0.815,-0.506,28.656328,1.064932,0.338364,9.696262,0.360334,30.902566,1.090500,0.000000,10.456307,0.368986
test.enc.prompt.txt::00661,test.enc.prompt.txt::00661__row509,Girls dig Bateman.,1.0,content_diversity,He looks like hollywood,he is dreamy,what is his deal?,It's not even fair.,I am super jealous.,-0.006,0.789,-0.217,-0.619,-0.232,11.485000,0.893418,0.303302,3.483425,0.270975,15.749993,1.054489,0.000000,4.777007,0.319829
test.enc.prompt.txt::00661,test.enc.prompt.txt::00661__row510,Girls dig Bateman.,0.0,content_diversity,He has that hair,he has a a great smile,he has perfect teeth,he has great skins,he has that southern california charm,-0.108,0.875,-0.374,-0.704,-0.414,13.438125,1.006340,0.281786,3.786671,0.283572,35.967345,1.330285,0.000000,10.135081,0.374855
test.enc.prompt.txt::00662,test.enc.prompt.txt::00662,"Listen, what about",0.0,content_diversity,we get something to eat tomorrow,we go to the restaurant,romantic evening in the restaurant,we have a fancy dinner tomorrow,I take you out for a dinner,-0.037,0.936,-0.328,-0.828,-0.484,31.392891,1.013719,0.448385,14.076113,0.454537,34.253899,0.855381,0.000000,15.358947,0.383540
test.enc.prompt.txt::00663,test.enc.prompt.txt::00663,"Jesus, Davis. Yes.",1.0,content_diversity,you've already asked me this,you should change your habits,why are you being so annoying,don't repeat everything,she is so out of your league,-0.010,0.977,-0.113,-0.662,-0.235,14.787188,0.570041,0.353135,5.221875,0.201302,23.620170,0.856465,0.000000,8.341112,0.302448
test.enc.prompt.txt::00665,test.enc.prompt.txt::00665__row513,By the way,1.0,content_diversity,did you make the payment?,did you water the plants?,did you call your mom?,did you make plans?,how is the family doing?,-0.114,0.869,-0.474,-0.699,-0.265,4.663281,0.298547,0.370070,1.725740,0.110483,20.121625,0.977528,0.000000,7.446410,0.361754
test.enc.prompt.txt::00665,test.enc.prompt.txt::00665__row514,By the way,0.0,content_diversity,did you pay the light bill,did you pay the car note,did you pay the phone bill,did you pay your taxes,did you pay the water bill,-0.365,0.675,-0.758,-0.795,-0.548,33.313203,1.356328,0.410350,13.670062,0.556569,16.238169,0.751610,0.000000,6.663327,0.308423
test.enc.prompt.txt::00666,test.enc.prompt.txt::00666__row515,Excuse me. I,1.0,content_diversity,have to use the restroom,will move my car,have to leave now,don't want to be part of this,i will be right back,-0.030,0.950,-0.148,-0.636,-0.230,-0.780625,-0.010092,0.456419,-0.356292,-0.004606,47.051982,2.559700,0.000000,21.475428,1.168296
test.enc.prompt.txt::00666,test.enc.prompt.txt::00666__row516,Excuse me. I,0.0,content_diversity,have to use the toilet,need to go to the restroom,need to use the bathroom,i need to go to the toilet,i need to use the wc,-0.266,0.637,-0.558,-0.914,-0.638,12.243477,0.414687,0.518865,6.352712,0.215166,31.220887,1.712913,0.000000,16.199427,0.888771
test.enc.prompt.txt::00667,test.enc.prompt.txt::00667__row517,It never was,1.0,content_diversity,an issue for them.,seen again.,enough money to live on.,warm in Antarctica.,easy to raise kids alone.,-0.004,0.989,-0.287,-0.589,-0.178,-9.548437,-0.458524,0.395315,-3.774640,-0.181261,19.616269,2.166302,0.000000,7.754603,0.856371
test.enc.prompt.txt::00667,test.enc.prompt.txt::00667__row518,It never was,0.0,content_diversity,simple to be a single parent.,effortless being a single mom.,easy having all the responsibilities of parenthood.,trouble-free raising children by yourself.,worry-free being a single father.,-0.052,0.927,-0.414,-0.831,-0.599,33.478906,0.773111,0.411559,13.778559,0.318181,29.721433,0.421056,0.000000,12.232136,0.173290
test.enc.prompt.txt::00668,test.enc.prompt.txt::00668,Patrick? Is that,1.0,content_diversity,how you show care,how you love?,the real slim shady,sincere,authentic,-0.020,0.744,-0.131,-0.574,-0.264,30.593203,2.261186,0.203399,6.222614,0.459922,48.650628,1.725158,0.000000,9.895469,0.350895
test.enc.prompt.txt::00290,test.enc.prompt.txt::00290,Suppose there's an,0.0,content_diversity,airline that costs less.,flight that isn't as expensive.,"air travel fare, but doesn't cost as much.",way to fly there that is low cost.,flight going there and it's not a lot of money,-0.022,0.966,-0.372,-0.918,-0.776,44.815312,1.324163,0.307709,13.790062,0.407457,53.768024,0.897852,0.000000,16.544890,0.276277
test.enc.prompt.txt::00289,test.enc.prompt.txt::00289,We took for,1.0,content_diversity,granted that which would be done.,granted the bells on the sleigh until they froze,granted the hooks on the end of our rods,granted the amount of time we had to explore,granted the time that would be done in time,-0.091,0.880,-0.121,-0.826,-0.333,15.584063,0.343652,0.477768,7.445559,0.164186,45.331878,0.818367,0.000000,21.658100,0.390989
test.enc.prompt.txt::00294,test.enc.prompt.txt::00294,I went down,1.0,content_diversity,to the store for some milk.,memory lane.,a dark hole.,to the South side for some pizza.,the slide at the park.,-0.032,0.926,-0.226,-0.563,-0.075,0.863750,0.299889,0.466277,0.402746,0.139831,40.573903,2.103148,0.000000,18.918665,0.980649
test.enc.prompt.txt::00247,test.enc.prompt.txt::00247,Nothing remotely like,0.0,content_diversity,being super full and satisfied.,getting to taste many different foods.,starting the day off right.,doing exactly what I want to do.,feeding myself with great food.,-0.003,0.993,-0.190,-0.712,-0.326,7.793437,0.266593,0.371761,2.897299,0.099109,23.417529,0.690474,0.000000,8.705731,0.256691
test.enc.prompt.txt::00291,test.enc.prompt.txt::00291__row524,It is a,1.0,content_diversity,good day to die.,strange world in which we live.,shame that we can't have sensible politicians in Washington.,song I don't mind hearing over and over.,cold and dreary saturday morning.,-0.008,0.975,-0.046,-0.589,-0.112,8.250000,-0.164936,0.462709,3.817353,-0.076317,62.858555,1.286918,0.000000,29.085248,0.595469
test.enc.prompt.txt::00291,test.enc.prompt.txt::00291__row525,It is a,0.0,content_diversity,joke of a democracy that we currently have.,horrible system of government that we rely on.,pity we can't trust our elected officials.,truth widely acknowledged that American politicians are corrupt.,regrettable situation in which we find ourselves this election cycle.,-0.028,0.965,-0.223,-0.780,-0.346,14.993750,0.465451,0.469130,7.034022,0.218357,28.765866,0.396549,0.000000,13.494939,0.186033
test.enc.prompt.txt::00328,test.enc.prompt.txt::00328,"Yeah, brother, look,",1.0,content_diversity,I can drink four cans of beer in one sitting.,the solar eclipse is about to happen so you can become blind.,your life is much more meaningful than you think.,you need to break up with that girl because she is ruining your life.,you mean a lot to my every day life.,-0.033,0.955,-0.146,-0.623,-0.128,7.966250,-0.111251,0.473868,3.774948,-0.052718,49.469116,1.417203,0.000000,23.441813,0.671567
test.enc.prompt.txt::00337,test.enc.prompt.txt::00337,"To help, Jack,",1.0,content_diversity,we must first find him,he has to admit he has a problem,I have to find a way to get more money,we have to get more people,he has to come home,-0.074,0.860,-0.354,-0.631,-0.364,31.835938,0.949547,0.404445,12.875885,0.384040,23.526342,1.067182,0.000000,9.515111,0.431616
test.enc.prompt.txt::00333,test.enc.prompt.txt::00333__row528,It may have,1.0,content_diversity,"looked like the same person, but it's not.",gotten caught in the drain.,"looked the same, but it's not.",been hotter yesterday.,run off to hide in the woods.,-0.049,0.909,-0.217,-0.653,-0.202,10.909844,0.341998,0.426427,4.652248,0.145837,31.776721,1.692276,0.000000,13.550439,0.721632
test.enc.prompt.txt::00333,test.enc.prompt.txt::00333__row529,It may have,0.0,content_diversity,been somebody different.,been a look-alike.,been your doppleganger.,"looked similar, not completely.","seemed like an exact replica of you, but that's impossible.",-0.020,0.983,-0.219,-0.707,-0.332,5.568437,0.697028,0.369154,2.055609,0.257311,59.357854,1.204545,0.000000,21.912171,0.444662
test.enc.prompt.txt::00316,test.enc.prompt.txt::00316,See. Get your,0.0,content_diversity,head out of the clouds.,stuff together.,information from a better source.,head checked.,reality in order.,-0.006,0.988,-0.257,-0.657,-0.305,-1.997500,-0.326978,0.498602,-0.995958,-0.163032,29.734401,1.593747,0.000000,14.825646,0.794646
test.enc.prompt.txt::00250,test.enc.prompt.txt::00250__row531,What was the,1.0,content_diversity,the solution to that problem?,first thing that came to your mind?,cat doing in the tree?,object flying in the sky?,time he finished,-0.028,0.950,-0.127,-0.618,-0.181,-0.969688,-0.218672,0.414227,-0.401670,-0.090580,21.216358,1.593758,0.000000,8.788379,0.660177
test.enc.prompt.txt::00250,test.enc.prompt.txt::00250__row532,What was the,0.0,content_diversity,animal she was chasing up there?,height she was stuck at?,fire department doing to get her down?,cat's reaction when she got down?,firefighter saying after he got scratched in the face?,-0.025,0.963,-0.233,-0.719,-0.197,-1.171250,0.231000,0.360036,-0.421692,0.083168,55.185700,1.125827,0.000000,19.868819,0.405338
test.enc.prompt.txt::00321,test.enc.prompt.txt::00321,You're not using,1.0,content_diversity,You're not using the same client version mobile legends,You're not using the default seccomp profile,You're not using our company's email,"You're not using our bank for the transactions, as statements were empty","You're not using the keyboard key "" fn """,-0.212,0.799,-0.267,-0.840,-0.400,25.624375,0.471844,0.368877,9.452245,0.174052,93.538057,0.821688,0.000000,34.504047,0.303102
test.enc.prompt.txt::00245,test.enc.prompt.txt::00245__row534,Still don't want,1.0,content_diversity,to be sad,to have any kids,sex without love,to use the metric system in the United States,to go to war,-0.035,0.957,-0.157,-0.570,-0.119,13.435781,0.698157,0.429919,5.776292,0.300151,53.725110,1.728762,0.000000,23.097424,0.743227
test.enc.prompt.txt::00245,test.enc.prompt.txt::00245__row535,Still don't want,0.0,content_diversity,to be tied down to a large family with too many mouths to feed,to lose my independence and freedom that kids take away,to grow up and settle down with a family,to bring a child into this declining society,to have to quit my job because someone has to take care of the kids,-0.058,0.939,-0.158,-0.762,-0.386,16.492188,0.445477,0.535591,8.833075,0.238593,13.819170,0.467403,0.000000,7.401429,0.250337
test.enc.prompt.txt::00256,test.enc.prompt.txt::00256,Do you know,1.0,content_diversity,I am going to Florida next Saturday,I gots brand new girlfriend,I am making pasta for dinner,I have to work five hours of overtime next week,I wear my seatbelt in the front seat all the time,-0.038,0.953,-0.194,-0.636,-0.146,17.894375,0.772305,0.394772,7.064194,0.304884,44.735863,1.453740,0.000000,17.660456,0.573895
test.enc.prompt.txt::00297,test.enc.prompt.txt::00297__row537,Might as well,1.0,content_diversity,"eat lunch now, it's going to be a long car ride.","call a divorce attorney, I'm ready to admit defeat.","put my feet up, no one is showing up in this bad weather.",take out a loan as I can't even afford the down payment.,go to the store after work since I won't have time tomorrow.,-0.015,0.979,-0.169,-0.652,-0.178,19.641250,0.371803,0.474322,9.316270,0.176354,43.608458,0.780580,0.000000,20.684436,0.370246
test.enc.prompt.txt::00297,test.enc.prompt.txt::00297__row538,Might as well,0.0,content_diversity,"call this party off and relax, all the roads are closed.","stop decorating and start eating, the storm just got upgraded to a blizzard.","stream a movie, try to stay warm and forget about this canceled party.",find a comfy chair and a good book while the wind howls outside.,watch some TV while everyone calls to saythat  they are snowed in,-0.033,0.955,-0.167,-0.682,-0.287,27.665625,0.364881,0.405443,11.216826,0.147938,70.331465,0.984442,0.000000,28.515380,0.399135
test.enc.prompt.txt::00334,test.enc.prompt.txt::00334__row539,It wasn't me.,1.0,content_diversity,Don't ask me again.,I think I saw Bill working on it.,But I can introduce you to the author.,Who told you?,I don't work in that department.,-0.013,0.979,-0.178,-0.643,-0.195,5.112656,0.137798,0.453399,2.318075,0.062477,49.752808,1.318597,0.000000,22.557894,0.597851
test.enc.prompt.txt::00334,test.enc.prompt.txt::00334__row540,It wasn't me.,0.0,content_diversity,I've never been there.,Pat usually takes care of that area.,We didn't have to work that day.,"My car wouldn't start, so I called in.",Our unit was deployed in another city.,-0.006,0.988,-0.286,-0.589,-0.133,-1.108125,-0.031515,0.448445,-0.496934,-0.014133,55.128210,0.864080,0.000000,24.721994,0.387493
test.enc.prompt.txt::00292,test.enc.prompt.txt::00292__row541,Due north. At,1.0,content_diversity,the corner of Pine and Maple.,least we didn't have to go South and endure the sweltering heat.,3:00 tomorrow in the park by the swings.,the fork in the road take a left and travel another mile.,least an hour outside the city limits.,-0.052,0.951,-0.098,-0.613,-0.120,23.549063,0.491323,0.442659,10.424202,0.217488,93.308089,0.891194,0.000000,41.303655,0.394495
test.enc.prompt.txt::00292,test.enc.prompt.txt::00292__row542,Due north. At,0.0,content_diversity,least we didn't sweat as much while on vacation.,best we stayed cool.,our busiest hour we were comfortable.,sunset the temperature was nice.,least I didn't get a heatstroke.,-0.016,0.973,-0.336,-0.708,-0.364,35.140937,1.159461,0.302011,10.612951,0.350170,40.595920,0.759461,0.000000,12.260415,0.229366
test.enc.prompt.txt::00313,test.enc.prompt.txt::00313,On what you,1.0,content_diversity,believe is important,set up in the hallway,told her to do,determined to be false,are currently creating,-0.005,0.989,-0.051,-0.580,-0.252,6.922031,0.563314,0.429238,2.971198,0.241796,24.489074,1.520099,0.000000,10.511637,0.652484
test.enc.prompt.txt::00251,test.enc.prompt.txt::00251,"Right, Agent Cole",0.0,content_diversity,is always late.,never shows up to these on schedule.,isn't exactly punctual.,has a problem with timeliness.,is habitually later than expected.,-0.005,0.991,-0.239,-0.658,-0.467,16.469922,0.709960,0.335956,5.533171,0.238515,71.112954,1.432244,0.000000,23.890833,0.481171
test.enc.prompt.txt::00323,test.enc.prompt.txt::00323,The sign. It,0.0,content_diversity,"No idea, friend.",What is that supposed to mean?,I'm not following.,I don't think I get it.,Is that supposed to be English?,-0.023,0.931,-0.140,-0.681,-0.442,33.955000,1.608887,0.237125,8.051594,0.381508,26.759033,2.555733,0.000000,6.345247,0.606029
test.enc.prompt.txt::00330,test.enc.prompt.txt::00330,Picked up Jill.,1.0,content_diversity,then I had to drop her off at her job.,and asked if she'd go out with me on a date.,after her kindergarten class to go get ice cream.,"after she had fallen off her horse, there was so much blood.","when she fell off the ladder, I was so happy she didn't break any bones.",-0.030,0.947,-0.173,-0.628,-0.150,13.580000,0.404857,0.478335,6.495790,0.193657,40.254622,0.480210,0.000000,19.255196,0.229701
test.enc.prompt.txt::00264,test.enc.prompt.txt::00264,So what's up?,1.0,content_diversity,I heard you are moving.,I heard you are getting married.,I heard you got a new job.,I heard you got a new girlfriend.,I heard you graduated.,-0.332,0.604,-0.757,-0.838,-0.484,13.824844,0.445044,0.505865,6.993505,0.225132,11.201974,0.644952,0.000000,5.666687,0.326259
test.enc.prompt.txt::00335,test.enc.prompt.txt::00335,And Elbourne and,1.0,content_diversity,Jones and Schrader went down to the sea together.,his wife were never seen again.,Molly knew that things would never be the same between them.,the dog looked each other in the eye knowingly.,the fisherman both shook their heads in disbelief.,-0.023,0.972,-0.268,-0.627,-0.087,6.856250,0.131190,0.497099,3.408235,0.065215,59.139557,1.040246,0.000000,29.398213,0.517105
test.enc.prompt.txt::00318,test.enc.prompt.txt::00318,I heard he,0.0,content_diversity,got himself in danger,got a serious accident,was moving at a high speed,driving carelessly,not taking caution while driving,-0.015,0.971,-0.117,-0.670,-0.424,17.815781,0.967009,0.406480,7.241755,0.393070,31.097925,0.639901,0.000000,12.640677,0.260107
test.enc.prompt.txt::00305,test.enc.prompt.txt::00305,Why do they,1.0,content_diversity,How come their world is round?,Is it us or them that does that?,Did he/she commit the crime?,Did he/she omit the evidence?,How'd he/she know?,-0.027,0.961,-0.280,-0.687,-0.335,24.025156,0.663524,0.203699,4.893892,0.135159,54.657621,1.655932,0.000000,11.133683,0.337311
test.enc.prompt.txt::00270,test.enc.prompt.txt::00270,No! I won't,0.0,content_diversity,pick up the mess in my room.,clean up after myself.,do anything about the squalor in my bedroom.,lift a finger to clean this place.,mop the floor.,-0.027,0.950,-0.278,-0.744,-0.486,24.533047,0.476819,0.421768,10.347246,0.201107,35.452129,0.920456,0.000000,14.952562,0.388219
