sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen3_30b_a3b,metric_icl_E_rate_qwen3_30b_a3b,metric_icl_C_qwen3_30b_a3b,metric_icl_D_qwen3_30b_a3b,metric_icl_D_rate_qwen3_30b_a3b,metric_icl_E_qwen3_30b_a3b_std,metric_icl_E_rate_qwen3_30b_a3b_std,metric_icl_C_qwen3_30b_a3b_std,metric_icl_D_qwen3_30b_a3b_std,metric_icl_D_rate_qwen3_30b_a3b_std
test.sa-sb.sa::00592,test.sa-sb.sa::00592__row1044,The water splashed. The fish noticed. The fish went to the splash. It was made by a bug.,1.0,content_diversity,The fish realized how hungry he was and jumped at the bug and ate it.,The fish swam over and ate the bug but was then eaten by a bigger fish.,The fish had just eaten and was not interested in eating the bug.,The fish alerted his group in case someone wanted to eat the bug.,The fish saw the bug but had never seen on of its kind before and swam away.,-0.113,0.890,-0.377,-0.965,-0.603,10.714991,0.205077,0.552649,5.921625,0.113335,46.790639,0.634232,0.000000,25.858783,0.350508
test.sa-sb.sa::00592,test.sa-sb.sa::00592__row1045,The water splashed. The fish noticed. The fish went to the splash. It was made by a bug.,0.0,content_diversity,The fish's buddies came swimming over to see the bug the fish had found.,The fish let out a noise that only his group could hear so they'd know he had found food.,The fish wasn't hungry so he decided to call his buddies so they could eat.,The fish swam back to his gang and let them know about the bug.,The fish's family came as soon as he let them know he he found a bug.,-0.073,0.885,-0.379,-0.938,-0.606,33.885076,0.432475,0.504884,17.108047,0.218350,57.633538,0.729775,0.000000,29.098276,0.368452
test.sa-sb.sa::00593,test.sa-sb.sa::00593__row1046,Ken went to the park to walk around. He needed to clear his head. The air was crisp and the mood was lazy. Ken enjoyed walking on the soft grass.,1.0,content_diversity,he lay down for a rest,he then went to get ice cream,he walks for a long time,he took his shoes off and walk barefeet,he likes the smell of real grass,-0.040,0.958,-0.212,-0.655,-0.094,18.560479,0.682948,0.398863,7.403080,0.272402,25.765073,0.410197,0.000000,10.276723,0.163612
test.sa-sb.sa::00593,test.sa-sb.sa::00593__row1047,Ken went to the park to walk around. He needed to clear his head. The air was crisp and the mood was lazy. Ken enjoyed walking on the soft grass.,0.0,content_diversity,he buy ice cream after,he get ice cream after the walk,he eat some ice cream on the grass,he leave the grass to get some ice cream,he then eat some ice cream,-0.194,0.784,-0.564,-0.973,-0.660,49.303986,1.526114,0.315375,15.549254,0.481298,21.263177,0.411447,0.000000,6.705878,0.129760
test.sa-sb.sa::00594,test.sa-sb.sa::00594__row1048,Janet got a new piercing. She didn't have it professionally done. Within a week her piercing was infected. Janet had to take it out.,1.0,content_diversity,She never got another one.,She ended up needing to get the infected ear amputated,The infection didn't faze her and she now has 17 piercings,She also ended up with Hep C,Janet got her money back from the piercer,-0.024,0.960,-0.236,-0.702,-0.151,25.970636,0.429644,0.522699,13.574833,0.224574,39.690017,0.739325,0.000000,20.745943,0.386444
test.sa-sb.sa::00594,test.sa-sb.sa::00594__row1049,Janet got a new piercing. She didn't have it professionally done. Within a week her piercing was infected. Janet had to take it out.,0.0,content_diversity,Janet now has 17 piercings,She kept getting piercings and is up to 17,She got a lot more piercings over the years,She learned her lesson and got the rest of her piercings done professionally,Janet became addicted to piercings and has a lot now,-0.060,0.912,-0.501,-0.945,-0.623,19.450139,0.572707,0.526242,10.235484,0.301382,39.535090,0.586897,0.000000,20.805033,0.308850
test.sa-sb.sa::00595,test.sa-sb.sa::00595__row1050,Clyde is tired of his new neighbors. All they do is make a ton of noise. One night while trying to sleep he hears a noise. He hears the sound of loud music being played next door.,1.0,content_diversity,He decides it's time to confront his neighbors.,Clyde's wife hands him a set of ear plugs.,He takes out a bull horn and screams for them to stop.,Clyde decides to take revenge and crank up his speakers as well.,"On top of it all, his dog starts barking as well.",-0.027,0.953,-0.322,-0.677,-0.255,8.933470,0.134711,0.601187,5.370682,0.080986,38.198436,0.591029,0.000000,22.964384,0.355319
test.sa-sb.sa::00595,test.sa-sb.sa::00595__row1051,Clyde is tired of his new neighbors. All they do is make a ton of noise. One night while trying to sleep he hears a noise. He hears the sound of loud music being played next door.,0.0,content_diversity,In a fit of rage Clyde heads over to the neighbor's house.,"Being fed up, Clyde decides he must ask the neighbor's to stop.",Clyde gets up and charges towards the house making the loud noise.,This is the last straw for Clyde and he confronts his neighbors.,Clyde ran to the house and banged on the door.,-0.070,0.927,-0.368,-0.924,-0.622,25.212348,0.298962,0.606500,15.291287,0.181320,52.729190,0.730683,0.000000,31.980248,0.443159
test.sa-sb.sa::00596,test.sa-sb.sa::00596__row1052,Brad wanted to get drunk for the first time ever. He was throwing a huge party and invited all his friends. They all got drunk as they could. Brad threw up all over the place.,1.0,content_diversity,Brad's friends cleaned him up.,Brad fell asleep in the bathroom.,Brad took an Uber home.,Brad's friends took pictures.,Brad cleaned himself up.,-0.040,0.931,-0.436,-0.851,-0.310,4.966577,0.209632,0.526150,2.613166,0.110298,22.916029,0.870985,0.000000,12.057277,0.458269
test.sa-sb.sa::00596,test.sa-sb.sa::00596__row1053,Brad wanted to get drunk for the first time ever. He was throwing a huge party and invited all his friends. They all got drunk as they could. Brad threw up all over the place.,0.0,content_diversity,Brad passed out in the bathroom.,Brad lost consciousness in the bathroom.,Brad drifted off to sleep in the bathroom.,Brad failed to stay awake while in the bathroom.,Brad couldn't stay awake while in the bathroom.,-0.259,0.720,-0.626,-0.980,-0.699,24.244166,0.545074,0.583632,14.149665,0.318123,19.145893,0.294818,0.000000,11.174151,0.172065
test.sa-sb.sa::00597,test.sa-sb.sa::00597__row1054,My neighbor took an Uber on an errand. She took her two year old to the doctor. Her four year old saw her get into the Uber car. He started crying.,1.0,content_diversity,The mother went on about her way.,I comforted the child.,He started playing with toys and forgot about his mom.,The mother came back and got her kid.,He soon stopped crying and started banging on the window.,-0.030,0.943,-0.314,-0.720,-0.226,4.288333,0.189198,0.554592,2.378276,0.104928,37.963751,0.848123,0.000000,21.054396,0.470362
test.sa-sb.sa::00597,test.sa-sb.sa::00597__row1055,My neighbor took an Uber on an errand. She took her two year old to the doctor. Her four year old saw her get into the Uber car. He started crying.,0.0,content_diversity,I turned on the TV and comforted the child.,I comforted him and made him breakfast.,I told him to stop crying and comforted him.,"I asked him to come on, and i comforted him.",I told him she would be back soon and comforted him.,-0.134,0.854,-0.593,-0.912,-0.493,14.639863,0.356954,0.535889,7.845337,0.191287,56.208554,1.402188,0.000000,30.121528,0.751417
test.sa-sb.sa::00598,test.sa-sb.sa::00598__row1056,Jane's car was in the shop. She had her boyfriend take her to work. He was late to pick her up. She called to remind him.,1.0,content_diversity,he said he was busy.,he apologized as he forgot.,he said his car was broken down.,he said he was in an accident,he did not answer the phone.,-0.122,0.861,-0.395,-0.700,-0.240,16.090666,0.532817,0.469192,7.549615,0.249993,31.576117,1.150249,0.000000,14.815267,0.539688
test.sa-sb.sa::00598,test.sa-sb.sa::00598__row1057,Jane's car was in the shop. She had her boyfriend take her to work. He was late to pick her up. She called to remind him.,0.0,content_diversity,he said his car needs to be fixed,he responds his car was not working properly,he explain his car did not work,the car stop running,his car did not function,-0.117,0.858,-0.434,-0.942,-0.687,43.450146,1.459209,0.362590,15.754587,0.529095,32.614003,0.957747,0.000000,11.825510,0.347270
test.sa-sb.sa::00599,test.sa-sb.sa::00599__row1058,Vanessa was hosting a baby shower at her home. She mailed out cards to the guests. Vanessa planned party games to play. She decorated her home for the party.,1.0,content_diversity,Vanessa had a great party.,Vanessa called off the party at the last minute.,Vanessa moved the party to a restaurant as she didn't like the decorations.,Vanessa got sick and was hospitalized.,The baby was born before the shower.,-0.043,0.939,-0.398,-0.800,-0.288,18.820004,0.135585,0.595030,11.198463,0.080677,54.351746,0.525104,0.000000,32.340908,0.312453
test.sa-sb.sa::00599,test.sa-sb.sa::00599__row1059,Vanessa was hosting a baby shower at her home. She mailed out cards to the guests. Vanessa planned party games to play. She decorated her home for the party.,0.0,content_diversity,Every guest called to say they weren't coming.,Vanessa had to leave the country suddenly.,Vanessa's home was condemned before the shower.,The mother of the baby had a fight with Vanessa.,Vanessa got gravely ill and was quarantined.,-0.023,0.964,-0.288,-0.727,-0.395,9.941138,0.198236,0.498526,4.955919,0.098826,29.345332,0.676449,0.000000,14.629421,0.337228
test.sa-sb.sa::00600,test.sa-sb.sa::00600__row1060,My daughter came home from college. Se showed up at my door yesterday. I had no idea she was coming. I was so happy to see her face.,1.0,content_diversity,"Unfortunately, she had some bad news she had to tell me",We all had a dinner as a family,She went straight to her room without saying hi,She was happy to see me and gave me a hug,She told me that her friends are coming over for a sleepover,-0.032,0.941,-0.173,-0.696,-0.225,12.548931,0.410669,0.600698,7.538123,0.246688,22.259840,0.993957,0.000000,13.371451,0.597069
test.sa-sb.sa::00600,test.sa-sb.sa::00600__row1061,My daughter came home from college. Se showed up at my door yesterday. I had no idea she was coming. I was so happy to see her face.,0.0,content_diversity,We gathered together as a family and had a dinner,Our whole family had a dinner together,We all enjoyed delicious meal together,We sat down and had a meal as a family,My wife made us a meal and we had dinner all together,-0.111,0.846,-0.527,-0.968,-0.729,24.461269,0.735166,0.532258,13.019713,0.391298,44.540647,0.679121,0.000000,23.707128,0.361468
test.sa-sb.sa::00601,test.sa-sb.sa::00601__row1062,"The circus was in town. Donnie was excited to go with his family. As he and his parent approached the tent, a clown appeared. The clown made a face at Donnie.",1.0,content_diversity,Donnie made a face back at the clown,donnie told his son to look at the clown,the clown got scared of the family and kept walking,"Donnie wanted to see the elephants at the circus, so he walked to the elephants with his family","there were a lot of clowns, his family wanted to see them. they were glad.",-0.077,0.883,-0.352,-0.926,-0.423,8.356889,0.310534,0.524110,4.379929,0.162754,120.960670,1.436187,0.000000,63.396687,0.752720
test.sa-sb.sa::00601,test.sa-sb.sa::00601__row1063,"The circus was in town. Donnie was excited to go with his family. As he and his parent approached the tent, a clown appeared. The clown made a face at Donnie.",0.0,content_diversity,the clown looked sad and went to mess with other carnival goers.,"donnies face scared the clown, so the clown left.",the clown smiled at donnie and walked away.,"donnie wasn't scared of the clowns face, and so he left.",the clown and donnie started a conversation about why clowns are scary.,-0.075,0.922,-0.354,-0.921,-0.556,15.758954,0.407389,0.471743,7.434173,0.192183,61.555644,0.905411,0.000000,29.038429,0.427121
test.sa-sb.sa::00602,test.sa-sb.sa::00602__row1064,Gary had a big test coming up. He thought he was going to fail. He didn't bother studying. The day of the test he cheated off another kid.,1.0,content_diversity,Gary got caught and received an F for cheating.,"The kid Gary cheated off of had studied, and Gary received an A.","The kid Gary cheated off of did not study, and Gary failed.","Gary copied the answers in the wrong order, and failed.",Gary gave up and turned in the test blank.,-0.100,0.841,-0.388,-0.920,-0.470,33.305039,0.468459,0.574414,19.130871,0.269089,31.684954,0.747056,0.000000,18.200273,0.429119
test.sa-sb.sa::00602,test.sa-sb.sa::00602__row1065,Gary had a big test coming up. He thought he was going to fail. He didn't bother studying. The day of the test he cheated off another kid.,0.0,content_diversity,Gary got caught looking over at his classmate's paper.,Gary's classmate told the teacher Gary was cheating.,"Gary's teacher walked by, yelled at Gary, and confiscated his test.",Gary received an F and was grounded by his parents.,Gary gave up and threw his head down on the desk.,-0.041,0.947,-0.329,-0.846,-0.358,14.372459,0.185565,0.632887,9.096143,0.117441,32.842911,0.565600,0.000000,20.785853,0.357961
test.sa-sb.sa::00603,test.sa-sb.sa::00603__row1066,Karen was in a hurry while doing her makeup. She didn't notice how badly she messed it up. It was hours before anybody told her anything. Finally someone pointed it out politely.,1.0,content_diversity,Karen felt embarrassed the entire day,She rushed to redo her makeup better,Karen washed all her makeup off and felt defeated,She cried in the bathroom feeling bad for herself,Karen was mad that no one told her earlier,-0.028,0.954,-0.276,-0.764,-0.411,27.600709,0.574323,0.580037,16.009442,0.333129,34.566434,0.689886,0.000000,20.049823,0.400160
test.sa-sb.sa::00603,test.sa-sb.sa::00603__row1067,Karen was in a hurry while doing her makeup. She didn't notice how badly she messed it up. It was hours before anybody told her anything. Finally someone pointed it out politely.,0.0,content_diversity,She felt embarrassed the whole day,Karen felt embarrassed for the rest of the day,Karen for the rest of the day felt embarrassed,She was feeling embarrassed the whole day,Karen couldn't stop feeling embarrassed that day,-0.186,0.712,-0.637,-0.974,-0.808,23.841374,0.585054,0.645656,15.393326,0.377743,30.142202,0.569451,0.000000,19.461493,0.367670
test.sa-sb.sa::00604,test.sa-sb.sa::00604__row1068,Sam decided to walk home from school. He noticed a girl walking home too. Sam decided to say hello. They started talking and became friends.,1.0,content_diversity,They then began to walk home everyday together.,Eventually they started dating.,They realized they had been in the same school together for years.,They got distracted and got ran over by a car.,Sam's girlfriend saw them and got jealous.,-0.020,0.960,-0.305,-0.694,-0.245,-1.704048,-0.152896,0.639474,-1.089695,-0.097773,46.775848,0.674513,0.000000,29.911955,0.431334
test.sa-sb.sa::00604,test.sa-sb.sa::00604__row1069,Sam decided to walk home from school. He noticed a girl walking home too. Sam decided to say hello. They started talking and became friends.,0.0,content_diversity,Sam asked the girl for her phone number.,Sam asked the girl to be his date to prom.,The girl asked Sam if he had a girlfriend.,They made plans for dinner and a movie.,They ended up getting married 5 years later.,-0.045,0.914,-0.320,-0.738,-0.344,4.407987,0.125013,0.672768,2.965553,0.084105,32.407831,0.795486,0.000000,21.802958,0.535178
test.sa-sb.sa::00605,test.sa-sb.sa::00605__row1070,My FB friend had a ten year affair with a married man. The affair ended when the man's wife found FB posts. My friend recently posted on FB that someone was cooking her dinner. Another FB friend asked who it was.,1.0,content_diversity,that is how the truth is revealed,she told the truth,the post went viral,she should have kept it a secret,the man's wife was furious,-0.035,0.946,-0.253,-0.639,-0.200,24.575988,1.090974,0.423294,10.402872,0.461803,36.862746,0.881053,0.000000,15.603784,0.372945
test.sa-sb.sa::00605,test.sa-sb.sa::00605__row1071,My FB friend had a ten year affair with a married man. The affair ended when the man's wife found FB posts. My friend recently posted on FB that someone was cooking her dinner. Another FB friend asked who it was.,0.0,content_diversity,that is how people find out,that is how the truth get discovered,that is how the secret was exposed,that is how the secret was found out,the affair was revealed,-0.220,0.682,-0.542,-0.872,-0.656,35.037154,0.935210,0.405937,14.222867,0.379636,26.011622,1.041508,0.000000,10.559072,0.422786
test.sa-sb.sa::00606,test.sa-sb.sa::00606__row1072,Larry went to eat at a diner. They had a juke box available. People chose three songs before him. Larry went to pick three more.,1.0,content_diversity,The jukebox stopped working as he approached.,He didn't pick any songs.,He asked the chef to recommend some songs.,He picked 3 songs by Metallica.,He decided to order first.,-0.033,0.961,-0.319,-0.745,-0.109,-0.665485,-0.195081,0.511836,-0.340620,-0.099850,33.964578,1.192530,0.000000,17.384308,0.610380
test.sa-sb.sa::00606,test.sa-sb.sa::00606__row1073,Larry went to eat at a diner. They had a juke box available. People chose three songs before him. Larry went to pick three more.,0.0,content_diversity,"Fearing the reactions of the diners,he didn't pick any songs.","Not wanting to embarrass himself,he didn't pick any songs.",He didn't like the selection so he didn't pick any songs.,"Not wanting to show off his bad taste in music,he didn't pick anything.",He was in a rush and decided not to waste time picking songs.,-0.113,0.862,-0.486,-0.957,-0.552,37.853596,0.597628,0.513134,19.423976,0.306664,41.220591,0.558332,0.000000,21.151696,0.286499
test.sa-sb.sa::00607,test.sa-sb.sa::00607__row1074,Jerry was drunk on a cruise. He saw a lot of movies. He started dancing and trying to form a conga line. There was no music playing.,1.0,content_diversity,All guests started laughing at him,Security had to react and told him to calm down,His family was very embarrassed by his behaviour,"Later that day, he was denied any alcoholic drinks",He leaned over the fence and fell in the sea,-0.006,0.977,-0.220,-0.662,-0.142,10.304463,0.183644,0.545905,5.625254,0.100252,47.788678,0.777639,0.000000,26.088060,0.424517
test.sa-sb.sa::00607,test.sa-sb.sa::00607__row1075,Jerry was drunk on a cruise. He saw a lot of movies. He started dancing and trying to form a conga line. There was no music playing.,0.0,content_diversity,Later he couldn't order any more alcoholic drinks,Bartender had to cut him off of the drinks,"Later that day, he couldn't get any more alcohol",He was banned from alcohol serving premises,Staff was told to make sure that he doesn't drink,-0.033,0.938,-0.247,-0.895,-0.590,30.472040,0.688257,0.485432,14.792115,0.334102,25.688958,0.775195,0.000000,12.470252,0.376305
test.sa-sb.sa::00608,test.sa-sb.sa::00608__row1076,Dale just joined the car racing team. He was allowed to drive for the first time. He blew everyone's expectations out of the water. Dale came close to making top three.,1.0,content_diversity,He vowed to come in first next time.,Dan did not enjoy the racing and chose not to do it again.,After a couple of weeks another competition came along and this time Dan came in 8th.,This led him to choose to pursue a career as a race car driver.,The two who beat him were very experienced drivers.,-0.017,0.960,-0.290,-0.755,-0.227,17.623901,0.008651,0.560572,9.879467,0.004849,70.275534,0.471325,0.000000,39.394501,0.264212
test.sa-sb.sa::00608,test.sa-sb.sa::00608__row1077,Dale just joined the car racing team. He was allowed to drive for the first time. He blew everyone's expectations out of the water. Dale came close to making top three.,0.0,content_diversity,This lasted a year until one day he got in an accident and became disabled.,Dan ended up being the greatest racing champion of all time.,His parents implored that he not choose this career but he ignored them.,All of Dan's friends were very impressed.,People started to really notice Dan's capabilities as he developed his career.,-0.013,0.979,-0.205,-0.745,-0.264,0.203406,0.119628,0.525078,0.106804,0.062814,77.992178,0.450820,0.000000,40.951941,0.236715
test.sa-sb.sa::00609,test.sa-sb.sa::00609__row1078,"My cousin's favorite cupcake is red velvet. For her birthday this year, I made her red velvet cupcakes. I brought the cupcakes to her birthday party. Before she got to see them, I spilled them all over the floor.",1.0,content_diversity,Her two dogs ran over and quickly licked up all the cupcake mess from the floor.,Then I slipped on the cupcake icing and was sitting in the mess on the floor.,My friend was videotaping and sent the tape into America's Funniest Home Videos.,"I cried and laughed at the same time, but everybody else laughed.",May cousin came over and thanked me for the thoughtfulness anyway.,-0.053,0.931,-0.197,-0.671,-0.251,-4.539998,-0.143017,0.545417,-2.476190,-0.078004,53.061973,1.004527,0.000000,28.940884,0.547886
test.sa-sb.sa::00609,test.sa-sb.sa::00609__row1079,"My cousin's favorite cupcake is red velvet. For her birthday this year, I made her red velvet cupcakes. I brought the cupcakes to her birthday party. Before she got to see them, I spilled them all over the floor.",0.0,content_diversity,Somebody videotaped it and posted the spill on Facebook.,I will never live it down since several people caught the accident with their cameras.,We spent hours laughing and re-watching the captured event on my friend's camera.,I couldn't believe how many different people actually recorded it with their phone cameras.,The red velvet cupcake accident is now popular on social media among my friends.,-0.028,0.954,-0.277,-0.751,-0.361,36.559377,0.412254,0.521018,19.048103,0.214792,39.821107,0.623765,0.000000,20.747524,0.324993
test.sa-sb.sa::00610,test.sa-sb.sa::00610__row1080,Sarah felt sick the morning of the big star test. Her teacher game them snacks and went over the rules for the test. At lunch the teacher gave encouraging words before resuming. Sarah felt much better after that pep talk.,1.0,content_diversity,Sarah did very well in the test and was happy.,The snacks made Sarah even more ill and she missed the test.,Sarah decided to cheat off the person next to her and got terrible marks.,Sarah scored 100% and was top of the class.,Back at her desk the fear and anxiety returned and Sarah passed out.,-0.066,0.934,-0.335,-0.848,-0.411,6.596561,0.118491,0.553323,3.650031,0.065564,65.178010,0.546544,0.000000,36.064512,0.302416
test.sa-sb.sa::00610,test.sa-sb.sa::00610__row1081,Sarah felt sick the morning of the big star test. Her teacher game them snacks and went over the rules for the test. At lunch the teacher gave encouraging words before resuming. Sarah felt much better after that pep talk.,0.0,content_diversity,Sarah aced the test and felt very proud of herself.,It turned out the test wasn't as hard as Sarah had feared and she was pleased to do very well in it.,Sarah's teacher later congratulated her for doing so well under the circumstances which made sarah overjoyed.,"A week later when Sarah found she had scored 99/100, Sarah was over the moon.",As Sarah worked through the test she grew in confidence and when she had finished was sure she had done well so felt great.,-0.054,0.921,-0.333,-0.881,-0.585,22.876617,0.274015,0.592301,13.549841,0.162299,103.250618,0.516923,0.000000,61.155432,0.306174
test.sa-sb.sa::00611,test.sa-sb.sa::00611__row1082,Jane went downtown one night. She got drunk at the bar with friends. She got a ride home to be safe. The next day she tried to get her car back but it wasn't there.,1.0,content_diversity,She looked everywhere for the car.,She went to the police station and reported her car stolen.,She found out that she parked it in a parking garage.,She went to the impound lot to see if it was there.,The car was never found.,-0.051,0.909,-0.365,-0.834,-0.367,10.945387,-0.014422,0.708133,7.750789,-0.010212,25.666632,0.979578,0.000000,18.175387,0.693671
test.sa-sb.sa::00611,test.sa-sb.sa::00611__row1083,Jane went downtown one night. She got drunk at the bar with friends. She got a ride home to be safe. The next day she tried to get her car back but it wasn't there.,0.0,content_diversity,The police took her report and said they would get back to her.,The car was reported stolen to the police.,The police filed a report for her missing car.,They took her statement about her stolen car.,The police said they would look into getting her car back.,-0.087,0.882,-0.429,-0.912,-0.577,17.020817,0.411664,0.637337,10.847998,0.262369,21.422831,0.520709,0.000000,13.653565,0.331867
test.sa-sb.sa::00612,test.sa-sb.sa::00612__row1084,"Kate was at a gas station on the highway. She went in to get Advil. But they also had earbuds which she needed terribly. They were both low quality, and expensive.",1.0,content_diversity,"She decided to buy them anyway, but soon she regreted her decision",She decided to go to the next store,Next store didn't have earbuds so she went back to the gas station,She was at the till but realised she didn't have enough money to buy both,Employee offered her a discount so she bought earbuds,-0.064,0.902,-0.306,-0.855,-0.391,18.333318,0.307072,0.600458,11.008386,0.184384,62.116281,0.776268,0.000000,37.298211,0.466116
test.sa-sb.sa::00612,test.sa-sb.sa::00612__row1085,"Kate was at a gas station on the highway. She went in to get Advil. But they also had earbuds which she needed terribly. They were both low quality, and expensive.",0.0,content_diversity,She had to choose between earbuds and Advil because she didn't have enough money,She had to choose one option because of lack of money in her wallet,She was short on money so she had to choose,"When she got to the cash register, she realised she didn't have enough money","Waiting in the queue to pay, she realised she didn't bring enough money",-0.131,0.815,-0.336,-0.857,-0.674,16.694794,0.318756,0.674789,11.265458,0.215093,63.888575,0.948561,0.000000,43.111287,0.640078
test.sa-sb.sa::00613,test.sa-sb.sa::00613__row1086,"In 2013, my old boss started a nanobrewery. It was just a few pieces of equipment in an old storage building. In 2015 he got more equipment and better facilities. Last month he got approved for an equipment loan from the state of MA.",1.0,content_diversity,"With new equipment, he is now able to expand his business","With the approval of loan, he has to make his business successful","After 2 years, his business failed and now he owes large amount of money",He became successful and his brewery is widely recognised,He is now able to provide more jobs for workers,-0.067,0.899,-0.297,-0.761,-0.349,42.340773,0.592188,0.545794,23.109358,0.323213,51.899799,0.627831,0.000000,28.326621,0.342667
test.sa-sb.sa::00613,test.sa-sb.sa::00613__row1087,"In 2013, my old boss started a nanobrewery. It was just a few pieces of equipment in an old storage building. In 2015 he got more equipment and better facilities. Last month he got approved for an equipment loan from the state of MA.",0.0,content_diversity,My boss is worried about how will he pay the loan to the bank,He might have to apply for refinancing,Owning large amount of money makes him depressed,Bank is sending him warnings about the loan repayment,He has to cut costs in order to repay the loan,-0.035,0.942,-0.260,-0.750,-0.397,43.280931,0.883426,0.461964,19.994218,0.408111,43.314353,0.830545,0.000000,20.009658,0.383682
test.sa-sb.sa::00614,test.sa-sb.sa::00614__row1088,Eric wanted to go play outside with his friends. His mom told him he needed to do his homework first. Eric did his homework as fast as he could. He made a couple mistakes.,1.0,content_diversity,She still let him play,He got a bad grade,Eric did decent enough on his HW,His mom made him correct his mistakes,His mom scolded him for messing up,-0.022,0.960,-0.334,-0.671,-0.207,15.827652,0.581288,0.538106,8.516949,0.312794,52.401455,1.597690,0.000000,28.197520,0.859726
test.sa-sb.sa::00614,test.sa-sb.sa::00614__row1089,Eric wanted to go play outside with his friends. His mom told him he needed to do his homework first. Eric did his homework as fast as he could. He made a couple mistakes.,0.0,content_diversity,She let him play.,He did terribly on it.,Eric got by on his HW.,His mom made him correct it.,Eric was punished.,-0.016,0.967,-0.417,-0.654,-0.237,14.675421,0.538492,0.394202,5.785074,0.212274,51.161359,2.269407,0.000000,20.167888,0.894604
test.sa-sb.sa::00615,test.sa-sb.sa::00615__row1090,I went to the local store. I was in search of color palettes so I could paint a room. I picked out several shades of blue. I eventually picked up some green as well.,1.0,content_diversity,I tried both colors but choose to use the light blue,I ended up painting a design using both blue and green,I mixed the blue and green and it was beautiful,I painted a sky with the light blue and grass with the green,I didn't like any of the colors and went back to the store to look at more,-0.082,0.891,-0.279,-0.906,-0.393,17.987106,0.421406,0.581415,10.457980,0.245012,21.920833,0.585627,0.000000,12.745110,0.340493
test.sa-sb.sa::00615,test.sa-sb.sa::00615__row1091,I went to the local store. I was in search of color palettes so I could paint a room. I picked out several shades of blue. I eventually picked up some green as well.,0.0,content_diversity,I choose light blue in the end,After trying both colors I choose light blue,In the end light blue was my choice,I decided on the light blue,I picked light blue to use,-0.145,0.842,-0.443,-0.980,-0.890,26.126948,0.716958,0.512581,13.392183,0.367499,34.094815,0.805070,0.000000,17.476362,0.412664
test.sa-sb.sa::00616,test.sa-sb.sa::00616__row1092,Mark is having drinks. Mark is sharing drinks at the bar with his wife. A man comes up to mark and hits on his wife. Mark gets very upset by this.,1.0,content_diversity,He punches the guy in the face,Mark storms off and leaves,Mark begins to cry,Mark gets very angry,Mark yells at his wife,-0.027,0.968,-0.307,-0.748,-0.470,5.308573,0.338118,0.632930,3.359957,0.214005,18.130330,0.405921,0.000000,11.475234,0.256920
test.sa-sb.sa::00616,test.sa-sb.sa::00616__row1093,Mark is having drinks. Mark is sharing drinks at the bar with his wife. A man comes up to mark and hits on his wife. Mark gets very upset by this.,0.0,content_diversity,Mark leaves the bar.,Mark pushes out the door.,Mark kicks out the door.,Mark stomps out of the room.,Mark immediately leaves.,-0.107,0.867,-0.622,-0.906,-0.706,1.355316,-0.008192,0.522635,0.708335,-0.004282,19.952084,0.624384,0.000000,10.427651,0.326325
test.sa-sb.sa::00617,test.sa-sb.sa::00617__row1094,Laurie contacted me on Facebook. I found out she was my daughter. I had given her up for adoption when she was born. We talked for hours and hours.,1.0,content_diversity,She showed me pictures of her kids,Laurie is my only mixed race child.,She raises and breeds dogs for a living.,She had the nerve to ask about my will.,We decided to meet again the next day.,-0.015,0.974,-0.228,-0.634,-0.164,10.114648,0.245501,0.521673,5.276543,0.128072,59.143986,1.524022,0.000000,30.853845,0.795042
test.sa-sb.sa::00617,test.sa-sb.sa::00617__row1095,Laurie contacted me on Facebook. I found out she was my daughter. I had given her up for adoption when she was born. We talked for hours and hours.,0.0,content_diversity,Then she asked about her inheritence,Then she asked if she would inherit any of my money,It was a mere 2 hours after meeting her that she asked about money,She asked about my will and if she would now be in it.,The topic of my will came up within hours of meting her,-0.089,0.877,-0.331,-0.874,-0.419,45.312014,0.792154,0.466290,21.128555,0.369374,62.082090,0.836653,0.000000,28.948280,0.390123
test.sa-sb.sa::00618,test.sa-sb.sa::00618__row1096,Kate's mom had a virus on her computer. It was Kate's job to clean it for her. She ran a virus scan and found something. She ran a different one and found a few more.,1.0,content_diversity,The computer was not salvagable,It took six hours to clean the entire computer,There were 20 total viruses,Kate lectured her mother on internet security,Kate's mom was following to many untrustworthy social media groups,-0.008,0.983,-0.107,-0.644,-0.136,-5.428539,0.266988,0.534300,-2.900469,0.142652,91.991385,0.810032,0.000000,49.151018,0.432800
test.sa-sb.sa::00618,test.sa-sb.sa::00618__row1097,Kate's mom had a virus on her computer. It was Kate's job to clean it for her. She ran a virus scan and found something. She ran a different one and found a few more.,0.0,content_diversity,Kate told her mother to be more careful,Kate emphasized the importance of internet security,Kate educated her mother on keeping the computer more secure,Kate lectured her mother on opening phishing emails,Kate explained to her mother why she need to be  careful on sites,-0.086,0.892,-0.420,-0.899,-0.616,10.390691,0.296656,0.553020,5.746265,0.164057,94.740259,1.292201,0.000000,52.393302,0.714614
