sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion,metric_icl_E_rate_qwen25_completion,metric_icl_C_qwen25_completion,metric_icl_D_qwen25_completion,metric_icl_D_rate_qwen25_completion,metric_icl_E_qwen25_completion_std,metric_icl_E_rate_qwen25_completion_std,metric_icl_C_qwen25_completion_std,metric_icl_D_qwen25_completion_std,metric_icl_D_rate_qwen25_completion_std
test.sa-sb.sa-b::00576,Kate and her friends were at a Vegas nightclub. The DJ played song after song they had never heard before. Some were even in foreign languages. They tried to enjoy themselves for an hour before giving up.,1.0,content_diversity,they went back to the hotel and sleep,it was time for buffet after,they went to the bar instead,their ears were hurting,they met some people and went to a party,-0.039,0.930,-0.233,-0.667,-0.163,-1.436406,0.105697,0.566321,-0.813467,0.059859,32.089218,0.999201,0.000000,18.172797,0.565869
test.sa-sb.sa-b::00576,Kate and her friends were at a Vegas nightclub. The DJ played song after song they had never heard before. Some were even in foreign languages. They tried to enjoy themselves for an hour before giving up.,0.0,content_diversity,they eat at a buffet after,they went to a buffet,they decide it was buffet time,they relax a a buffet after the club,they choose a buffet to settle down and unwind,-0.117,0.882,-0.361,-0.970,-0.747,24.641719,0.988478,0.413211,10.182218,0.408449,67.639338,1.353701,0.000000,27.949287,0.559364
test.sa-sb.sa-b::00577,Sally is in a relationship with her dream guy. She feels so lucky to be with such a handsome guy. One night while on a date he sits down and talks to her. He tells her that he just isn't feeling a connection with her.,1.0,content_diversity,The dream guy dumps Sally.,Sally dumps a glass of water over his head.,Sally cries and runs out of the restaurant.,Sally begs him to give her another chance.,The guy leaves and calls the cops as Sally follows him as he leaves.,-0.038,0.941,-0.299,-0.882,-0.272,-19.594844,-0.223791,0.589130,-11.543913,-0.131842,94.678419,1.069420,0.000000,55.777910,0.630027
test.sa-sb.sa-b::00577,Sally is in a relationship with her dream guy. She feels so lucky to be with such a handsome guy. One night while on a date he sits down and talks to her. He tells her that he just isn't feeling a connection with her.,0.0,content_diversity,Sally is heartbroken and leaves the restaurant.,"As she is running out of the restaurant, Sally is sobbing hysterically.",Sally is hysterical as her dream guy stands up to leave.,The waitress consoles Sally as the guy leaves her in the restaurant.,Sally is so upset she crashes her car after leaving the restaurant.,-0.088,0.906,-0.434,-0.906,-0.558,28.055313,0.457844,0.596906,16.746397,0.273290,49.219331,0.610986,0.000000,29.379336,0.364701
test.sa-sb.sa-b::00578,Ken was set up on a blind date. He waited at the restaurant for her to arrive. She was late. After a while Ken called her to see where she was.,1.0,content_diversity,she was stuck in traffic,she stood him up,she got to the wrong restaurant,she had an emergency,she thought he was someone else,-0.045,0.960,-0.255,-0.653,-0.212,6.912656,0.375523,0.592120,4.093124,0.222355,20.155781,0.651871,0.000000,11.934646,0.385986
test.sa-sb.sa-b::00578,Ken was set up on a blind date. He waited at the restaurant for her to arrive. She was late. After a while Ken called her to see where she was.,0.0,content_diversity,she mistaken him for someone else,she met the wrong person,it was a blind date and she met someone else,she mistakenly identify him,it was a mistaken identity case,-0.060,0.889,-0.292,-0.762,-0.613,22.009844,0.666108,0.518851,11.419840,0.345611,30.811033,0.891897,0.000000,15.986350,0.462762
test.sa-sb.sa-b::00579,"Pip built a treehouse with his dad. Tonight, they're going to have a super secret sleep over there. Pip made plans for the whole night and his dad bought snacks. Pip's mom promised she'd let them have a boys' night.",1.0,content_diversity,they like their boy's night,it was first night on a tree house,they even make smores,they decided to make some pie,the tree house was very lively,-0.031,0.943,-0.155,-0.696,-0.149,10.358438,0.511569,0.478610,4.957654,0.244842,13.973881,1.012712,0.000000,6.688043,0.484694
test.sa-sb.sa-b::00579,"Pip built a treehouse with his dad. Tonight, they're going to have a super secret sleep over there. Pip made plans for the whole night and his dad bought snacks. Pip's mom promised she'd let them have a boys' night.",0.0,content_diversity,the tree house had its first night,the new tree house was used for the first time,"that night, the new tree house was utilized",that was the first time the tree house was used after built,that was the newly built treehouse's first time being put into use,-0.178,0.765,-0.489,-0.979,-0.847,48.724766,1.036695,0.465311,22.672160,0.482386,51.319770,0.642367,0.000000,23.879644,0.298900
test.sa-sb.sa-b::00580,Tim tried a new hair style. He really liked it. Unfortunately nobody else did. Everyone made fun of him.,1.0,content_diversity,Tim shaved all his hair off.,Tim started wearing hats.,Tim didn't like being bullied and fought back.,Tim showed off his haircut proudly.,Tim wouldn't leave his house for a week.,-0.045,0.956,-0.340,-0.836,-0.275,4.202188,0.105063,0.574245,2.413086,0.060332,40.661262,0.775064,0.000000,23.349535,0.445077
test.sa-sb.sa-b::00580,Tim tried a new hair style. He really liked it. Unfortunately nobody else did. Everyone made fun of him.,0.0,content_diversity,Tim went to the mall and bought hats to cover his haircut.,"When Tim had enough teasing, he started wearing baseball caps.","Until Tim's hair grew out, he wore a fedora every day.","Tim was mad, but covered up his hair with a hat.","Enjoying his new haircut, he strutted around until the teasing was too much, then started sporting hats.",-0.024,0.957,-0.351,-0.893,-0.491,10.182500,0.435905,0.509318,5.186128,0.222014,96.734488,0.564947,0.000000,49.268593,0.287738
test.sa-sb.sa-b::00581,Katie bets her friends she can go a week without candy. She goes a few days with no trouble. On the next to last day her sister brings home a bunch of candy. Katie gives into temptation and eats the candy.,1.0,content_diversity,it was delicious,she has no regrets,she feel bad,she ate a lot of them,she was so satisfied,-0.035,0.960,-0.260,-0.655,-0.324,8.906641,0.684123,0.458589,4.084488,0.313731,28.489085,1.523528,0.000000,13.064782,0.698673
test.sa-sb.sa-b::00581,Katie bets her friends she can go a week without candy. She goes a few days with no trouble. On the next to last day her sister brings home a bunch of candy. Katie gives into temptation and eats the candy.,0.0,content_diversity,the candies were so good,it was so yummy,it was decadent,the candies taste exquisite,she loves how the candies taste,-0.080,0.864,-0.338,-0.741,-0.587,16.181875,0.938150,0.490027,7.929562,0.459719,22.424678,0.807785,0.000000,10.988706,0.395837
test.sa-sb.sa-b::00582,Viri went to the gym. She headed straight for the squat press. Viri has been working out hard the past few months. She's ready to add some more weight to the bar.,1.0,content_diversity,She added more weight and found she could easily lift it.,This was too heavy for her so she had to take them off.,It was too much and Viri put her back out.,She found it too easy so added even more.,the weights fell off the bar an crashed to the floor.,-0.029,0.937,-0.284,-0.796,-0.382,15.378125,0.425507,0.541707,8.330439,0.230500,10.548114,0.582246,0.000000,5.713988,0.315407
test.sa-sb.sa-b::00582,Viri went to the gym. She headed straight for the squat press. Viri has been working out hard the past few months. She's ready to add some more weight to the bar.,0.0,content_diversity,The extra weight was too much and Viri pulled a muscle.,The next day Viri was badly aching all over.,Viri heard her hamstring snap as it was all too much for her.,The extra weight caused Viri to fall and twist her ankle.,Viri felt a huge pain as she broker wrist as the weight was too much for her.,-0.089,0.861,-0.364,-0.919,-0.596,13.840313,0.394508,0.501078,6.935076,0.197679,119.624471,1.426855,0.000000,59.941189,0.714966
test.sa-sb.sa-b::00583,We live by an ice pond. In 1999 the state drained the pond to remove sediment. They discovered a nineteenth century ploughshare. Apparently there used to be a farm nearby.,1.0,content_diversity,it was quite fertile,it was not in good condition,it has been abandoned for months,it was very surprising,they decide to reused the farm,-0.055,0.942,-0.273,-0.600,-0.181,3.001875,0.083440,0.525987,1.578949,0.043888,37.264708,1.099261,0.000000,19.600769,0.578198
test.sa-sb.sa-b::00583,We live by an ice pond. In 1999 the state drained the pond to remove sediment. They discovered a nineteenth century ploughshare. Apparently there used to be a farm nearby.,0.0,content_diversity,it was rich in resources,it has good nutrient,the land was rich,this piece of land had very rich nutrients,it was fertile soil,-0.054,0.924,-0.414,-0.788,-0.657,18.132852,0.684037,0.449380,8.148546,0.307393,33.183218,0.842596,0.000000,14.911884,0.378646
test.sa-sb.sa-b::00584,The day of the field trip had finally came. Grace was so excited to go to the Zoo. When they got there she ran to see the lions. She stayed with them all day because they were her favorite animal.,1.0,content_diversity,they were so majestic,she think she became their friends,she took many photos,she decide she will return soon,she even name them,-0.043,0.958,-0.151,-0.678,-0.343,9.302812,0.122342,0.523219,4.867413,0.064012,38.350343,0.902465,0.000000,20.065646,0.472188
test.sa-sb.sa-b::00584,The day of the field trip had finally came. Grace was so excited to go to the Zoo. When they got there she ran to see the lions. She stayed with them all day because they were her favorite animal.,0.0,content_diversity,she had photos with the lion,she take many photos,she decide to get so many photos,she uses her camera on her phone well that night,she decided to take photo of herself with the lions,-0.061,0.923,-0.331,-0.904,-0.500,17.883281,0.715619,0.490952,8.779840,0.351335,88.221126,1.482652,0.000000,43.312376,0.727911
test.sa-sb.sa-b::00585,Ruth was a girl who loved baseball. The boys would never let her play. The boys told her she couldn't play because she was a girl. Ruth took a stand and told them they had to let her play.,1.0,content_diversity,they finally give in,she plays quite well,the boys disagree,she was given a chance,she did not perform well enough to play with the boy again,-0.016,0.971,-0.212,-0.658,-0.227,-13.660781,0.231738,0.528907,-7.225278,0.122568,94.708376,0.639340,0.000000,50.091892,0.338151
test.sa-sb.sa-b::00585,Ruth was a girl who loved baseball. The boys would never let her play. The boys told her she couldn't play because she was a girl. Ruth took a stand and told them they had to let her play.,0.0,content_diversity,she was a good player,she surprised the boys,her baseball skills was top notch,she can play baseball quite adeptly,she was able to compete with the boys in baseball,-0.052,0.927,-0.372,-0.817,-0.493,9.926094,0.412531,0.567798,5.636015,0.234234,43.861977,1.124659,0.000000,24.904739,0.638579
test.sa-sb.sa-b::00586,Carol is getting married. She always wanted to have a big wedding. She planned a big reception party. She is happy that her dreams came true.,1.0,content_diversity,The day turned out as wonderful as she had hoped.,On the day her fiance left her standing at the altar alone.,"Sadly, because of a pandemic her big day was cancelled.",It was an outdoor wedding and the day was ruined by heavy rain.,At the reception part an big fight broke out and spoiled the day.,-0.045,0.930,-0.278,-0.749,-0.228,9.021875,0.206891,0.534676,4.823781,0.110620,65.716757,0.816639,0.000000,35.137181,0.436637
test.sa-sb.sa-b::00586,Carol is getting married. She always wanted to have a big wedding. She planned a big reception party. She is happy that her dreams came true.,0.0,content_diversity,When the day came it was eveything she had imagined and she was so happy.,The day came and the sun shone and it was just like in her dreams.,The day turned out to be the happiest in her life and she was overjoyed.,Everything went just as it should and she was so happy.,The entire day was just as she had imagined and she was the happiest person on earth.,-0.159,0.792,-0.413,-0.892,-0.673,33.347812,0.539842,0.601643,20.063466,0.324792,36.612788,0.417890,0.000000,22.027814,0.251421
test.sa-sb.sa-b::00587,The ball got stuck on the roof. The boy told his dad. His dad got the ladder. The ladder was too short.,1.0,content_diversity,His dad said the ball would have to stay there.,Just then the wind blew the ball from the roof.,His Dad went to order a longer ladder online.,Their neighbour saw the problem and offered to lend them his bigger ladder.,His dad extended the ladder with some wooden poles so it reached the roof.,-0.050,0.935,-0.342,-0.729,-0.288,3.377500,0.204508,0.620139,2.094520,0.126823,65.157156,0.678137,0.000000,40.406509,0.420539
test.sa-sb.sa-b::00587,The ball got stuck on the roof. The boy told his dad. His dad got the ladder. The ladder was too short.,0.0,content_diversity,His dad said he wasnt going to buy a new ladder just to get the ball.,His dad said the ball would come down on its own in time.,His dad said there was nothing he could do.,His dad said he would be unable to get the ball.,The ball would have to stay where it is his dad told him.,-0.123,0.852,-0.450,-0.880,-0.540,-7.234687,-0.059478,0.618629,-4.475591,-0.036795,66.743264,0.962839,0.000000,41.289347,0.595641
test.sa-sb.sa-b::00588,"Tim loved the Price is Right. He got tickets to go once. He was actually picked as a contestant. He didn't win, but still had a lot of fun.",1.0,content_diversity,it was a good experience,it is nice to tell people such things,he would have like to win some prices though,he has a good story to tell,he decides to try again next time he has a chance,-0.058,0.910,-0.209,-0.646,-0.436,9.172969,0.324595,0.581714,5.336049,0.188822,65.041935,1.270187,0.000000,37.835836,0.738886
test.sa-sb.sa-b::00588,"Tim loved the Price is Right. He got tickets to go once. He was actually picked as a contestant. He didn't win, but still had a lot of fun.",0.0,content_diversity,he has a story now,he can tell people this story,this will be a story in his repertoire,this will be a good story to tell in his life,at least he this can be a story to talk to people about,-0.117,0.830,-0.280,-0.955,-0.641,14.591250,0.565337,0.452532,6.603001,0.255833,58.660734,0.937329,0.000000,26.545833,0.424171
test.sa-sb.sa-b::00589,Steve got a sweater for his birthday. Steve didn't like the sweater at all. He brought the sweater to a donation center. Steve donated the sweater.,1.0,content_diversity,steve got a 20 dollar tax credit,a person bought the sweater for a job interview and got hired,Someone else bought the sweater as a gift,The sweater had bedbugs and was discarded,Steve was asked why he never wore the sweater,-0.050,0.922,-0.228,-0.815,-0.247,8.329531,0.169381,0.535209,4.458043,0.090655,40.487755,0.859031,0.000000,21.669426,0.459761
test.sa-sb.sa-b::00589,Steve got a sweater for his birthday. Steve didn't like the sweater at all. He brought the sweater to a donation center. Steve donated the sweater.,0.0,content_diversity,The sweater was refused by the donation center,The sweater was dirty and has to be discarded,The sweater had lice and was thrown out,The sweater was not accepted for sanitary reason,The donation Center saw the condition of the sweaater and could not accept it,-0.098,0.897,-0.417,-0.799,-0.498,0.889531,0.335379,0.559207,0.497432,0.187546,92.696306,0.880935,0.000000,51.836444,0.492625
test.sa-sb.sa-b::00590,Sam wanted to hide from this person who kept following him. He asked someone at school to take notes for him. Sam had to find a strategy rather than skipping class. Sam decided to confront the person himself.,1.0,content_diversity,this person was a girl,this girl has a crush on him,this person was a con artist,this person turns out to be his long lost relative,sam beat up this person,-0.121,0.869,-0.312,-0.729,-0.242,9.771250,0.189467,0.593181,5.796118,0.112388,32.925297,0.492253,0.000000,19.530656,0.291995
test.sa-sb.sa-b::00590,Sam wanted to hide from this person who kept following him. He asked someone at school to take notes for him. Sam had to find a strategy rather than skipping class. Sam decided to confront the person himself.,0.0,content_diversity,it turns out to be a girl,it was a girl,the person following him was a girl,"to his surprise, she was a girl",he found out the follower is a girl,-0.153,0.855,-0.449,-0.925,-0.575,20.152754,0.787674,0.519259,10.464492,0.409006,29.575665,0.596996,0.000000,15.357421,0.309995
test.sa-sb.sa-b::00591,"I went on a fishing trip to clear my mind. I chose a quiet pond outside of town. I waited for a while, but I caught nothing. I decided to throw all my bait into the water.",1.0,content_diversity,At this point hundreds of fish all swam towards it and I netted a full net full.,I threw it as hard as I could and fell in the water after loosing my footing.,Hundreds of seagulls swooped down to get the bait and all the other fishermen told me off.,I then wished I hadn't as I wanted to fish some more as the sun had come out.,A fisherman nearby told me he would have the bai as he was running out. I apologiesed.,-0.045,0.935,-0.184,-0.792,-0.352,5.761250,0.078560,0.477554,2.751307,0.037517,82.232726,0.872017,0.000000,39.270549,0.416435
test.sa-sb.sa-b::00591,"I went on a fishing trip to clear my mind. I chose a quiet pond outside of town. I waited for a while, but I caught nothing. I decided to throw all my bait into the water.",0.0,content_diversity,In throwing it I stumbled and slipped intot the water.,The rocks were slippy and as I thrw the bait i slipped and fell in the lake.,"I turned to throw the bait, swivelled and lost my grip on the rocks and fell in the sea.",I lost my footing and fell in the water as I tried to throw the bait as hard as I could.,I landed in the water after taking a tumble during the process of throwing the bait.,-0.131,0.840,-0.402,-0.964,-0.692,53.825000,0.613915,0.470722,25.336602,0.288983,62.785354,1.134786,0.000000,29.554436,0.534168
test.sa-sb.sa-b::00592,The water splashed. The fish noticed. The fish went to the splash. It was made by a bug.,1.0,content_diversity,the fish eat the bug,the bug was small,it was a strange scene,the bug was dead in the water,the bug was gold in color,-0.143,0.842,-0.318,-0.754,-0.224,6.640312,0.324295,0.585294,3.886536,0.189808,25.551948,1.005542,0.000000,14.955404,0.588538
test.sa-sb.sa-b::00592,The water splashed. The fish noticed. The fish went to the splash. It was made by a bug.,0.0,content_diversity,the fish gulp the bug,the fish swallow the bug,the bug end up in the fish's mouth,the fish decided to make a meal of the bug,the bug became food for the bug,-0.183,0.862,-0.443,-0.941,-0.686,16.111406,0.555605,0.559250,9.010301,0.310722,32.763303,0.804991,0.000000,18.322870,0.450191
test.sa-sb.sa-b::00593,Ken went to the park to walk around. He needed to clear his head. The air was crisp and the mood was lazy. Ken enjoyed walking on the soft grass.,1.0,content_diversity,Ken decided to sit in the grass,Ken enjoyed being in the park,Ken decided to check his phone while at the park,Ken ended up spending all day at the park,Ken then realized he stepped in something.,-0.091,0.879,-0.426,-0.917,-0.378,-2.880312,-0.086290,0.632703,-1.822382,-0.054596,60.790641,1.206889,0.000000,38.462408,0.763602
test.sa-sb.sa-b::00593,Ken went to the park to walk around. He needed to clear his head. The air was crisp and the mood was lazy. Ken enjoyed walking on the soft grass.,0.0,content_diversity,He stepped in some gum,He stepped in some dog poop,He stepped in some milkshake,He stepped on an ant hill,He stepped in some mud,-0.352,0.685,-0.578,-0.877,-0.276,27.439219,1.064481,0.470900,12.921118,0.501264,21.277234,0.758119,0.000000,10.019442,0.356998
test.sa-sb.sa-b::00594,Janet got a new piercing. She didn't have it professionally done. Within a week her piercing was infected. Janet had to take it out.,1.0,content_diversity,it was painful,her ears swell up,she was sad,she had to wash it every day,her ears were red,-0.032,0.940,-0.310,-0.621,-0.266,10.656563,0.697905,0.568397,6.057160,0.396687,28.528578,1.289411,0.000000,16.215562,0.732898
test.sa-sb.sa-b::00594,Janet got a new piercing. She didn't have it professionally done. Within a week her piercing was infected. Janet had to take it out.,0.0,content_diversity,she was in pain,she was hurt really badly,the ears was so sore,the ear constantly ache,the pain from the ear constantly hurt her,-0.066,0.882,-0.357,-0.829,-0.686,19.627500,1.131378,0.425193,8.345481,0.481054,43.733071,1.127768,0.000000,18.595008,0.479519
test.sa-sb.sa-b::00595,Clyde is tired of his new neighbors. All they do is make a ton of noise. One night while trying to sleep he hears a noise. He hears the sound of loud music being played next door.,1.0,content_diversity,Clyde calls the police,Clyde starts looking for places to move to,Clyde walks over and breaks the stereo,Clyde goes to the neighbor and yells at them,Clyde played loud music early the next moring when the neighbor is sleepign,-0.058,0.936,-0.223,-0.842,-0.448,-13.905000,0.104383,0.582053,-8.093449,0.060757,144.982172,1.564688,0.000000,84.387328,0.910731
test.sa-sb.sa-b::00595,Clyde is tired of his new neighbors. All they do is make a ton of noise. One night while trying to sleep he hears a noise. He hears the sound of loud music being played next door.,0.0,content_diversity,Clyde bangs on the door and shouts at the neighbor,Clyde threatens to fight the neighbor,Clyde confronts the neighbor,Clyde and the neighbor get in a verbal altercation,Clyde and his neighor have a shouting match,-0.103,0.899,-0.540,-0.919,-0.715,1.863984,0.110109,0.599542,1.117536,0.066015,43.313971,0.907736,0.000000,25.968525,0.544225
test.sa-sb.sa-b::00596,Brad wanted to get drunk for the first time ever. He was throwing a huge party and invited all his friends. They all got drunk as they could. Brad threw up all over the place.,1.0,content_diversity,He had to clean it all up by himself.,Brad never drunk again.,His friends could not stop laughing at him.,Brad was that ill they had to call an ambulance.,Brad was grounded when his parents saw the mess.,-0.020,0.964,-0.275,-0.684,-0.204,-0.434531,0.056421,0.603766,-0.262355,0.034065,48.270600,0.841521,0.000000,29.144153,0.508082
test.sa-sb.sa-b::00596,Brad wanted to get drunk for the first time ever. He was throwing a huge party and invited all his friends. They all got drunk as they could. Brad threw up all over the place.,0.0,content_diversity,Brad was so unwell they had to call a doctor.,Brad was so ill he had to go to hospital.,An ambulance had to take him to hospital he was that sick.,The paramedics had to be called to the hosue he was so ill.,He couldn't stop throwing up so an ambulance was called.,-0.108,0.871,-0.449,-0.858,-0.714,30.273437,0.563806,0.537665,16.276966,0.303139,59.249662,0.914997,0.000000,31.856467,0.491962
test.sa-sb.sa-b::00597,My neighbor took an Uber on an errand. She took her two year old to the doctor. Her four year old saw her get into the Uber car. He started crying.,1.0,content_diversity,He didn't stop until they got home.,The Uber driver drove off as he hated crying kids.,His mum gave him a cuddle and he soon stopped.,He stopped as soon as they were out of sight.,His mum told the uber driver she didn't need him any more.,-0.025,0.946,-0.243,-0.737,-0.294,9.543125,0.273376,0.584977,5.582506,0.159918,56.315197,0.676890,0.000000,32.943078,0.395965
test.sa-sb.sa-b::00597,My neighbor took an Uber on an errand. She took her two year old to the doctor. Her four year old saw her get into the Uber car. He started crying.,0.0,content_diversity,He cried continuously until they returned.,He wailed non stop until the came home.,He cried the entire time they were away.,His crying did not stop until they came home.,His crying did not cease until he saw them again.,-0.079,0.862,-0.531,-0.934,-0.649,20.519922,0.518693,0.558484,11.460039,0.289682,40.374666,1.044945,0.000000,22.548587,0.583585
test.sa-sb.sa-b::00598,Jane's car was in the shop. She had her boyfriend take her to work. He was late to pick her up. She called to remind him.,1.0,content_diversity,he apologize for the delay,he decides to treat her to dinner,he explain the reason,it was traffic,she forgave him after,-0.015,0.965,-0.130,-0.580,-0.164,10.959219,0.531901,0.503683,5.519973,0.267910,26.930018,0.756297,0.000000,13.564194,0.380934
test.sa-sb.sa-b::00598,Jane's car was in the shop. She had her boyfriend take her to work. He was late to pick her up. She called to remind him.,0.0,content_diversity,he took her to dinner,he treat her to a meal to make up,he tried to apologize by treating her to dinner,he take her to a restaurant to apologize,"they went to dinner, it was his treat",-0.127,0.864,-0.475,-0.934,-0.613,23.170391,0.610349,0.529254,12.263023,0.323030,43.404607,1.013706,0.000000,22.972064,0.536508
test.sa-sb.sa-b::00599,Vanessa was hosting a baby shower at her home. She mailed out cards to the guests. Vanessa planned party games to play. She decorated her home for the party.,1.0,content_diversity,Vanessa was so sad when nobody turned up.,So many people turned up Vanessa was over the moon.,"Sadly, Vanessa los tthe baby before the party and had to cancel.",Everyone loved the games Vanessa had planned.,There were so many presents at the party Vanessa shed tears of joy.,-0.054,0.931,-0.303,-0.865,-0.362,33.959375,0.622484,0.548716,18.634068,0.341567,79.294659,1.063843,0.000000,43.510285,0.583748
test.sa-sb.sa-b::00599,Vanessa was hosting a baby shower at her home. She mailed out cards to the guests. Vanessa planned party games to play. She decorated her home for the party.,0.0,content_diversity,Vaneesa was horrified when every person failed to attend.,Nobody came to the party and Vanessa was gutted.,Vaneesa was so unhappy when nobody turned up.,"When the day came and not a single person attended the party, Vanessa was deeply upset.",Vaneesa was desperately miserable when nobody turned up.,-0.083,0.886,-0.452,-0.772,-0.646,50.576250,0.942077,0.453027,22.912383,0.426786,41.182661,0.522223,0.000000,18.656838,0.236581
test.sa-sb.sa-b::00600,My daughter came home from college. Se showed up at my door yesterday. I had no idea she was coming. I was so happy to see her face.,1.0,content_diversity,she was happy to see me,we celebrate,she stay for two months,she was eating a lot since,she made many plans for coming home,-0.031,0.952,-0.201,-0.649,-0.291,4.032500,0.536094,0.486208,1.960633,0.260653,56.755898,1.295783,0.000000,27.595158,0.630020
test.sa-sb.sa-b::00600,My daughter came home from college. Se showed up at my door yesterday. I had no idea she was coming. I was so happy to see her face.,0.0,content_diversity,we rejoice,we decide to celebrate the reunion,we could not wait to  celebrate that night,we were happy enough to enjoy the occasion,we throw a party for the occasions,-0.061,0.934,-0.254,-0.801,-0.506,26.058438,0.659036,0.429439,11.190503,0.283016,48.729818,1.257181,0.000000,20.926473,0.539882
test.sa-sb.sa-b::00601,"The circus was in town. Donnie was excited to go with his family. As he and his parent approached the tent, a clown appeared. The clown made a face at Donnie.",1.0,content_diversity,Donnie laughed and spat his candyfloss out.,Donnie burst into tears and ran away.,He made a face back and the pair got into a face making fight.,Donnie ignored the clown sayin ghe thought he looked stupid.,That night Donnie had a nightmare about evil clowns and never went to the circus again.,-0.033,0.951,-0.176,-0.752,-0.334,14.036250,0.260779,0.533763,7.492035,0.139194,87.744146,1.962096,0.000000,46.834604,1.047295
test.sa-sb.sa-b::00601,"The circus was in town. Donnie was excited to go with his family. As he and his parent approached the tent, a clown appeared. The clown made a face at Donnie.",0.0,content_diversity,Donnie never went to the circus again as that night he had a nightmare about clowns.,Donnie's dream about clowns that night was so dark he never went to a circus again.,The bad dreams that night were so bad he never went to a circus again.,Evil clowns filled Donnies dreams that night and he vowed never to go to a circus again.,"Donnies dreams that nioght were full of evil clowns, he never went to the circus again.",-0.226,0.736,-0.538,-0.979,-0.840,41.916875,0.547677,0.515163,21.594013,0.282143,67.520961,0.716034,0.000000,34.784285,0.368874
test.sa-sb.sa-b::00602,Gary had a big test coming up. He thought he was going to fail. He didn't bother studying. The day of the test he cheated off another kid.,1.0,content_diversity,He passed the test but felt very guilty.,The other kid was even dumber than Gary so they both failed miserably.,He got caught cheating and was suspended from school.,The other kid later realised what had happened and beat Gary up.,His parents bought him a brand new car for passing and he was overjoyed.,-0.025,0.956,-0.290,-0.675,-0.319,-4.841250,-0.039886,0.642295,-3.109511,-0.025619,62.811753,0.556290,0.000000,40.343682,0.357303
test.sa-sb.sa-b::00602,Gary had a big test coming up. He thought he was going to fail. He didn't bother studying. The day of the test he cheated off another kid.,0.0,content_diversity,The kid he cheated off told on Gary and he got kicked out of school.,A teacher saw what he was doing and took him to the heads office where he was suspended.,Gary was suspended from school after being caught cheating.,Someone saw he was cheating and reported him and he was suspended from school.,"The punishment for cheating was suspension and when Gary was caught, this is what happened to him.",-0.092,0.878,-0.456,-0.905,-0.613,-2.541562,0.024714,0.683050,-1.736015,0.016881,63.439393,0.506222,0.000000,43.332292,0.345775
test.sa-sb.sa-b::00603,Karen was in a hurry while doing her makeup. She didn't notice how badly she messed it up. It was hours before anybody told her anything. Finally someone pointed it out politely.,1.0,content_diversity,Karen was horrified and rushed to the toilet to put it right.,Karen burst out laughing when she saw herself in the mirror.,Karen was really angry that nobody had said anything sooner.,After that day Karen vowed to never wear make up again. Which was good as she was prettier without it.,Karen took a course as a make up artist after that day so it woul dnever happen again.,-0.042,0.932,-0.208,-0.837,-0.367,-5.833437,-0.029610,0.617923,-3.604617,-0.018296,127.016119,1.120198,0.000000,78.486230,0.692196
test.sa-sb.sa-b::00603,Karen was in a hurry while doing her makeup. She didn't notice how badly she messed it up. It was hours before anybody told her anything. Finally someone pointed it out politely.,0.0,content_diversity,Karen never wore make up again after that and found she was much prettier without it.,"After that day Karen never wore make up again, she also found men found her more attractive that way.",Karen did not ever wear make up again after that and everyone said how much prettier she was without it.,"Kare found she got more compliments wearing no make up after vowing to dith the stuff after that day,","After that day, Karen was told she was pretty more often as she never wore make up again.",-0.160,0.798,-0.429,-0.942,-0.725,59.875000,0.570986,0.502285,30.074332,0.286798,188.481564,1.791193,0.000000,94.671519,0.899690
test.sa-sb.sa-b::00604,Sam decided to walk home from school. He noticed a girl walking home too. Sam decided to say hello. They started talking and became friends.,1.0,content_diversity,Sam was glad he decided to walk home that day.,"The girl, whose name was Lola, had just moved to town and had no other friends, yet.","As they talked, they found they were in a few classes together the next semester.","When walking home, they found they lived on the same block.","Sam asked his new friend if she wanted to walk to school together, tomorrow.",-0.028,0.948,-0.268,-0.751,-0.333,5.876875,0.089985,0.651287,3.827530,0.058606,77.686474,0.556891,0.000000,50.596164,0.362696
test.sa-sb.sa-b::00604,Sam decided to walk home from school. He noticed a girl walking home too. Sam decided to say hello. They started talking and became friends.,0.0,content_diversity,Lola was a little shy and didn't make friends easily.,Lola's dad was transferred there so she was the new kid on the block.,Lola told Sam she was happy he was her first friend there.,Lola was an army brat so they moved a lot and was used to being new.,Sam told Lola he would introduce her to his friends since she was new in town.,-0.068,0.917,-0.310,-0.895,-0.524,39.965000,0.668498,0.509209,20.350537,0.340405,43.005964,0.586455,0.000000,21.899024,0.298628
test.sa-sb.sa-b::00605,My FB friend had a ten year affair with a married man. The affair ended when the man's wife found FB posts. My friend recently posted on FB that someone was cooking her dinner. Another FB friend asked who it was.,1.0,content_diversity,I think my friends should get a life rather than putting stuff all over FB.,FB is so good for keeping up with what  everyone is doing.,The friend replied it was her nother doing the cooking - thrilling huh?,I also had an affair with a man  I met on FB - I never got caught.,I told them to mind their own business and got blocked.,-0.018,0.965,-0.110,-0.656,-0.120,37.450000,0.501293,0.478130,17.905983,0.239684,82.769453,0.892616,0.000000,39.574591,0.426787
