sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion,metric_icl_E_rate_qwen25_completion,metric_icl_C_qwen25_completion,metric_icl_D_qwen25_completion,metric_icl_D_rate_qwen25_completion,metric_icl_E_qwen25_completion_std,metric_icl_E_rate_qwen25_completion_std,metric_icl_C_qwen25_completion_std,metric_icl_D_qwen25_completion_std,metric_icl_D_rate_qwen25_completion_std
test.enc.prompt.txt::00273,Look...we're all tired.,1.0,content_diversity,let's rest.,let's find a place to relax.,let's go on a vacation.,let's keep working and finish this.,let's stop working now.,-0.056,0.948,-0.531,-0.915,-0.334,17.107188,0.637482,0.350880,6.002578,0.223680,32.756268,1.120684,0.000000,11.493535,0.393226
test.enc.prompt.txt::00285,I don't hear,0.0,content_diversity,much at all without my hearing aid.,all that well in my old age.,higher tones as well as younger people.,as good as when I was a teenager.,well as I keep getting older.,-0.039,0.942,-0.191,-0.711,-0.289,17.633281,0.443645,0.357158,6.297868,0.158452,22.425959,0.890725,0.000000,8.009611,0.318130
test.enc.prompt.txt::00278,They think I'm,1.0,content_diversity,a waste of time.,going to be the next big thing.,"introverted, but I'm really just quiet.",not worthy of a promotion.,most likely to get the job done.,-0.015,0.972,-0.237,-0.655,-0.223,19.178438,0.525481,0.363874,6.978537,0.191209,46.158854,0.957824,0.000000,16.796013,0.348527
test.enc.prompt.txt::00278,They think I'm,0.0,content_diversity,not doing a good job.,too new to the company.,not confident enough in my business choices.,not learning skills fast enough.,not charismatic enough to be in management.,-0.036,0.952,-0.347,-0.774,-0.408,17.806719,0.526204,0.344120,6.127653,0.181078,36.202755,0.544761,0.000000,12.458102,0.187463
test.enc.prompt.txt::00314,"Wade, you're done.",0.0,content_diversity,There's nothing more you can do.,It's not going to get any better.,We just have to wait and see now.,Now lets see what they think.,We appreciate all of you work.,-0.012,0.976,-0.149,-0.690,-0.269,-6.026094,-0.224745,0.550578,-3.317836,-0.123740,53.105466,1.838656,0.000000,29.238713,1.012324
test.enc.prompt.txt::00275,You do good,1.0,content_diversity,from a personal perspective and I thought you should know.,in helping the children realize the potentials at a tender age.,in encouraging people to indulge in moral practices in society.,in protecting the environment by introducing the tree planting programme in schools.,through your policy initiatives that aim at curbing gun violence in the country.,-0.038,0.957,-0.251,-0.652,-0.220,20.613750,0.354658,0.437740,9.023457,0.155248,38.860952,0.830821,0.000000,17.010982,0.363683
test.enc.prompt.txt::00275,You do good,0.0,content_diversity,by proposing complex procedures of obtaining a gun,through the policy that requires mental screening for those purchasing guns.,By proposing increase in gun prices to limit the number of people purchasing.,By proposing that children be taught about gun safety at a tender age.,By educating the public about gun ownership and safety preacutions.,-0.041,0.937,-0.374,-0.924,-0.424,50.424375,0.685379,0.365204,18.415161,0.250303,58.631524,0.748874,0.000000,21.412442,0.273492
test.enc.prompt.txt::00255,I think about,0.0,content_diversity,how I've never really enjoyed them.,what I would have looked for if I had more time.,how none of them seem to meet expectations.,the dissappointment I feel when shopping for them.,everyone I've ever found has a problem with it.,-0.020,0.967,-0.229,-0.730,-0.333,16.189687,0.367160,0.348530,5.642597,0.127966,63.772928,0.991414,0.000000,22.226798,0.345538
test.enc.prompt.txt::00329,Lillian was here.,1.0,content_diversity,I found her condescending attitude quite annoying.,Her pleasing scent filled the room.,I could never mistake her playful laugh which sent my heart aflutter.,Her arrival meant I could finally clock out and go home.,I might have gotten caught cheating on her unless I got out quickly.,-0.029,0.959,-0.199,-0.688,-0.224,11.390000,0.228972,0.498307,5.675718,0.114098,77.462708,0.501773,0.000000,38.600216,0.250037
test.enc.prompt.txt::00329,Lillian was here.,0.0,content_diversity,"My shift had ended, so she could step right in to replace me.","Now that she showed up, I could leave.",Her appearance coincided with me completing my tasks for the day.,She had been called in to take over for me.,My workday finished just as she entered.,-0.025,0.955,-0.276,-0.801,-0.606,25.517812,0.409063,0.482867,12.321714,0.197523,44.743681,0.562636,0.000000,21.605255,0.271678
test.enc.prompt.txt::00272,What's that got,1.0,content_diversity,to do with this?,for me?,in it?,for free?,with it?,-0.027,0.750,-0.454,-0.772,-0.587,7.043750,1.180004,0.115491,0.813489,0.136280,21.921652,2.066880,0.000000,2.531751,0.238706
test.enc.prompt.txt::00295,Chub says you're,0.0,content_diversity,in a people class by yourself in the brain catagory,"a soul that he has not experienced before, you must be a very old soul and extremely intelligent","going to do very well in school, work hard for those good grades",going to get scholarships to go to college because of your mental capacity,"not only a very beautiful human being, but very bright as well",-0.027,0.948,-0.065,-0.623,-0.262,52.126250,0.680894,0.387813,20.215251,0.264060,89.847205,1.504687,0.000000,34.843937,0.583537
test.enc.prompt.txt::00241,Where are your,0.0,content_diversity,Fishing rods? I saw them on your craigslist ad.,Fishing tackles and bait? You had them on craigslist.,"two ink cartridges? You were selling them online, right?",Fish equipment? Still selling them?,Flyfishing rods? I was interested in purchasing them.,-0.035,0.939,-0.317,-0.866,-0.492,68.198437,1.450154,0.288661,19.686228,0.418603,45.697783,1.104661,0.000000,13.191167,0.318872
test.enc.prompt.txt::00249,"I'm sorry, let",1.0,content_diversity,it go now.,this never be brought up again.,me make it up to you.,bygones be bygones.,us never meet again.,-0.020,0.945,-0.126,-0.642,-0.291,23.563281,1.085257,0.245200,5.777723,0.266105,24.184690,1.308891,0.000000,5.930093,0.320940
test.enc.prompt.txt::00249,"I'm sorry, let",0.0,content_diversity,me help somehow.,me fix this.,me compensate you.,it bring us closer as I seek to remedy this.,yourself be rewarded by me,-0.039,0.967,-0.366,-0.738,-0.562,20.818438,0.980101,0.224851,4.681045,0.220377,98.189483,1.125195,0.000000,22.077996,0.253001
test.enc.prompt.txt::00325,"Wade, I got",1.0,content_diversity,the test results.,"to tell ya, I like your style.",five more if you want one.,to the last level in the game.,a big problem with your attitude.,-0.013,0.972,-0.180,-0.604,-0.100,21.516875,0.918499,0.332053,7.144742,0.304990,38.401338,1.369280,0.000000,12.751277,0.454673
test.enc.prompt.txt::00325,"Wade, I got",0.0,content_diversity,a few left from the last batch,some more in the back.,to order several more to keep up with the demand.,caught up with production and can send you a few.,"nothing left man, sorry.",-0.028,0.937,-0.199,-0.689,-0.216,44.212344,0.934160,0.298072,13.178447,0.278447,69.355082,1.570588,0.000000,20.672785,0.468148
test.enc.prompt.txt::00240,Here's my number,1.0,content_diversity,dont lose it.,call me sometime,dont give it to anyone else,make sure and put it in your phone,you can delete my old number,-0.016,0.977,-0.192,-0.756,-0.206,26.925156,1.252119,0.223319,6.012898,0.279622,35.102561,2.134333,0.000000,7.839068,0.476637
test.enc.prompt.txt::00286,Skipper - could,1.0,content_diversity,you turn around?,we continue?,we stop here.,we go there?,we turn back?,-0.051,0.543,-0.424,-0.839,-0.414,21.011406,1.708419,0.130961,2.751672,0.223736,18.445516,0.892066,0.000000,2.415641,0.116826
test.enc.prompt.txt::00286,Skipper - could,0.0,content_diversity,we head in that direction?,we head there?,we sail there?,we sail in that direction?,you take us in that direction?,-0.142,0.787,-0.575,-0.914,-0.693,31.020098,1.849287,0.203276,6.305648,0.375916,37.554350,1.336223,0.000000,7.633906,0.271622
test.enc.prompt.txt::00319,"No, I just",1.0,content_diversity,do not like that brand of sneaker.,like to wear my hair in this style.,prefer to eat less meat.,have seen that movie before and do not want to see it again.,feel as though that purse is too expensive.,-0.024,0.960,-0.246,-0.600,-0.184,18.105937,0.625712,0.363789,6.586736,0.227627,33.027154,1.068538,0.000000,12.014906,0.388722
test.enc.prompt.txt::00319,"No, I just",0.0,content_diversity,like eating more vegetables.,think that meat is counterproductive to my diet.,am trying to eat healthier.,"prefer seafood to chicken, fish, and turkey now.",would like to utilize alternative sources of protein.,-0.021,0.976,-0.337,-0.742,-0.422,24.785781,0.769802,0.341175,8.456288,0.262637,58.358021,0.734249,0.000000,19.910295,0.250507
test.enc.prompt.txt::00279,"No, it's our",1.0,content_diversity,Teacher who provided us with the required information to ensure we perform well in the debate,belief and culture to ensure we strive for the collective good even at the expense of our personal gain.,Way of saying thank you,Duty to remember the fallen soldiers and say a word of prayer for them.,Fault he got stuck in the unexpected situation as we didn't  give him the support he desires to pull through,-0.043,0.940,-0.154,-0.607,-0.204,-11.748437,0.422356,0.425352,-4.997217,0.179650,168.579296,0.796859,0.000000,71.705476,0.338945
test.enc.prompt.txt::00279,"No, it's our",0.0,content_diversity,legal obligation to remember enduring soldiers for the future generations,responsibility to commemorate their life stories and their life works,"commitment to never forget the memories and painful void they left behind with us,",calling to always remember them in our prayers everytime we engage in our religious activities,task to ensure the legacy of the fallen soldiers live forever,-0.028,0.946,-0.212,-0.845,-0.504,65.883750,0.771370,0.442967,29.184309,0.341691,72.417782,0.528627,0.000000,32.078668,0.234164
test.enc.prompt.txt::00257,"No, sir, he",1.0,content_diversity,didn't use the elevator.,he was able to shut the door before the fire could spread.,had no idea that she was hiding in the car.,he gave the apartment key to Mr. del Franco.,he delivered the package before the explosion.,-0.057,0.942,-0.287,-0.651,-0.146,41.985000,0.915102,0.349536,14.675277,0.319861,73.044966,1.357506,0.000000,25.531859,0.474497
test.enc.prompt.txt::00332,"Right's right, goddamnit!",1.0,content_diversity,And I am not changing my mind.,that is just the way it is.,And i do not want to hear differently.,And that is all I have to say about that.,Anything else is wrong.,-0.034,0.938,-0.222,-0.706,-0.380,25.293594,0.559274,0.414623,10.487306,0.231888,29.303913,1.076048,0.000000,12.150077,0.446154
test.enc.prompt.txt::00331,Don't think about,0.0,content_diversity,diverging from your food plan!,straying from what your coach told you not to eat!,letting your body get out of shape again by eating that!,being a slob that eats junk food all day!,losing your healthy momentum!,-0.024,0.974,-0.206,-0.794,-0.386,41.201563,0.684019,0.298216,12.286964,0.203985,40.972723,0.442665,0.000000,12.218721,0.132010
test.enc.prompt.txt::00301,Double A. New,1.0,content_diversity,batteries are easy to find.,teams are the worst.,baseball is boring to watch.,batteries are always too expensive.,baseball comes before the pro league.,-0.034,0.942,-0.335,-0.648,-0.181,33.280625,1.286167,0.262190,8.725831,0.337220,49.942127,1.176297,0.000000,13.094302,0.308413
test.enc.prompt.txt::00300,I get it.,1.0,content_diversity,You are jealous of my life and want to be me.,I look great in this outfit and you want to borrow it for your big party tonight.,College is not for everyone and you shouldn't feel pressured to go.,Life is short and you need to make the most of it.,You are trying to be healthier.,-0.060,0.923,-0.254,-0.670,-0.238,7.529063,-0.145990,0.586175,4.413348,-0.085575,77.871985,1.061614,0.000000,45.646604,0.622291
test.enc.prompt.txt::00315,"Me and Jill,",0.0,content_diversity,think alike,know what the other one is thinking,are on the same wave length,truly understand each other,have very similar thoughts,-0.007,0.983,-0.152,-0.749,-0.545,25.929922,1.166520,0.393418,10.201304,0.458930,21.502654,1.165843,0.000000,8.459537,0.458664
test.enc.prompt.txt::00248,"Totalled together, these",0.0,content_diversity,are compatible.,look like the kind we're looking for.,are no different from each other.,are like two peas in a pod.,look like twins.,-0.036,0.950,-0.202,-0.702,-0.346,31.614219,1.032300,0.212981,6.733223,0.219860,47.491635,1.228597,0.000000,10.114809,0.261668
test.enc.prompt.txt::00260,We'll figure it,0.0,content_diversity,out along the way.,out as we get closer to the truth.,out if we try hard enough.,out together.,out one day I hope.,-0.052,0.952,-0.196,-0.898,-0.398,11.619687,0.402241,0.330453,3.839766,0.132922,39.667153,1.836438,0.000000,13.108147,0.606857
test.enc.prompt.txt::00271,Did everyone call,1.0,content_diversity,I was not called.,I was called also.,we need everyone.,we need everyone to check in.,we need to make sure.,-0.091,0.854,-0.422,-0.709,-0.294,50.408516,2.480906,0.165879,8.361701,0.411530,24.267405,1.155970,0.000000,4.025447,0.191751
test.enc.prompt.txt::00271,Did everyone call,0.0,content_diversity,we need to account for everyone.,we need to go headcount.,we need everyone to confirm.,we need call from everyone.,we need everyone to call in.,-0.207,0.773,-0.520,-0.907,-0.594,57.199687,2.095645,0.199458,11.408959,0.417994,38.329495,1.840659,0.000000,7.645140,0.367135
test.enc.prompt.txt::00268,No you're not.,0.0,content_diversity,You cant get on until it stops.,"The train will be here soon, relax.","I can hear the train coming, chill.",It is almost time for the train to arrive.,"Please, be patient and wait for the train.",-0.043,0.938,-0.262,-0.859,-0.470,19.760938,0.527445,0.446029,8.813950,0.235256,51.728268,1.915262,0.000000,23.072306,0.854262
test.enc.prompt.txt::00296,I plan to.,1.0,content_diversity,attend a family picinc.,call out of work today. I hate my boss.,go to church tomorrow.,stay in bed all day.,go out to dinner.,-0.013,0.977,-0.275,-0.670,-0.123,2.046484,-0.036391,0.467963,0.957678,-0.017030,68.682281,2.052091,0.000000,32.140738,0.960302
test.enc.prompt.txt::00296,I plan to.,0.0,content_diversity,complain to my friends about my boss.,go to the park. Work has become so boring.,skip work. I missed too many project deadlines.,"go to a concert.  Hopefully, I won't see any of my colleagues there.",find another job.  I'm not having any fun there.,-0.019,0.960,-0.331,-0.740,-0.345,31.728125,0.633063,0.475308,15.080644,0.300900,66.639934,0.956831,0.000000,31.674520,0.454790
test.enc.prompt.txt::00311,Don't go playing,1.0,content_diversity,in the dirt before church,the drums at all hours of the night,me. I want this relationship to last.,the game without me,goalie when the coach wants you on offense.,-0.031,0.969,-0.141,-0.552,-0.113,28.709531,1.172105,0.324256,9.309227,0.380062,63.868120,0.941115,0.000000,20.709596,0.305162
test.enc.prompt.txt::00311,Don't go playing,0.0,content_diversity,euchre sans your amazing partner,trivial pursuit minus the best player,basketball on your own,the duet solo,soccer in the abscence of me,-0.017,0.975,-0.044,-0.571,-0.200,28.189531,1.350638,0.216179,6.093971,0.291979,41.859403,2.421987,0.000000,9.049103,0.523582
test.enc.prompt.txt::00246,Mister Welles. You're,0.0,content_diversity,very important to me.,the best friend I could ever hope for.,one of the nicest people I've ever met.,my favorite person in the world.,a gentleman and a scholar.,-0.011,0.974,-0.328,-0.680,-0.447,16.250312,0.369243,0.446837,7.261233,0.164991,12.167988,0.931934,0.000000,5.437102,0.416422
test.enc.prompt.txt::00320,What on earth,1.0,content_diversity,is cuasing traffic to move so slowly?,is my boss thinking?,will it take to make my dog stop barking?,does that billboard mean?,does it take to make my mother in law happy?,-0.056,0.859,-0.178,-0.681,-0.199,10.485156,0.435833,0.359572,3.770166,0.156713,47.186866,1.083210,0.000000,16.967065,0.389492
test.enc.prompt.txt::00336,Then you accidentally,0.0,content_diversity,lost your balance and took a tumble,tripped over your own feet and went splat.,felt the platform wobble and down you went.,went head over heels off the edge.,toppled off of the platform.,-0.041,0.936,-0.136,-0.796,-0.576,43.740000,1.021147,0.335365,14.668854,0.342457,40.444358,1.101848,0.000000,13.563612,0.369521
test.enc.prompt.txt::00307,That's all you,1.0,content_diversity,get in life.,are able to do.,think about.,can say to me.,can carry.,-0.012,0.773,-0.298,-0.699,-0.454,8.893945,0.470362,0.167058,1.485806,0.078578,20.312817,2.106532,0.000000,3.393422,0.351913
test.enc.prompt.txt::00307,That's all you,0.0,content_diversity,can expect for a quarter.,can achieve with out an education.,can find without looking.,can accomplish without luck.,are entitled to.,-0.031,0.964,-0.259,-0.699,-0.287,21.269375,0.455192,0.284928,6.060245,0.129697,19.843500,1.263772,0.000000,5.653973,0.360084
test.enc.prompt.txt::00298,Maybe I can,1.0,content_diversity,drop you at your home.,have your phone number,get some water,take your pen,have some change,-0.028,0.956,-0.105,-0.664,-0.174,24.679219,1.666722,0.256133,6.321164,0.426903,23.727463,1.366541,0.000000,6.077388,0.350016
test.enc.prompt.txt::00298,Maybe I can,0.0,content_diversity,use your things,join you on your trip,get my pen back,get in to your car,get some coffee,-0.030,0.960,-0.112,-0.663,-0.169,28.856719,1.682014,0.232938,6.721817,0.391804,17.318421,1.112127,0.000000,4.034113,0.259056
test.enc.prompt.txt::00276,My dad's got,1.0,content_diversity,a lot of land,prostate cancer,a high school reunion coming up.,a couple of short haired terriors.,a problem with alcohol.,-0.029,0.964,-0.194,-0.600,-0.054,22.843125,0.828991,0.294025,6.716458,0.243744,82.152933,1.762633,0.000000,24.155044,0.518259
test.enc.prompt.txt::00276,My dad's got,0.0,content_diversity,a dog kennel,penchant for training dogs.,a phobia of cats.,a farm with all kinds of animals.,really smart labradors.,-0.018,0.971,-0.305,-0.730,-0.281,18.907031,1.020588,0.229311,4.335590,0.234032,51.236411,1.537016,0.000000,11.749072,0.352455
test.enc.prompt.txt::00274,You think that's,1.0,content_diversity,how it should be handled.,the right course of study for you.,how your boss expects you to act when on a business trip.,the only way to make a pizza.,enough to make me happy.,-0.025,0.955,-0.240,-0.609,-0.152,16.536250,0.052231,0.371746,6.147282,0.019417,35.580926,1.013918,0.000000,13.227061,0.376920
test.enc.prompt.txt::00274,You think that's,0.0,content_diversity,going to satisfy me.,all I want in a relationship.,not hurtful when you don't call.,okay to forget my birthday.,a date that I should have been happy with.,-0.010,0.980,-0.253,-0.602,-0.271,16.757812,0.700374,0.298722,5.005925,0.209217,47.105477,0.789108,0.000000,14.071436,0.235724
test.enc.prompt.txt::00310,You can't have,1.0,content_diversity,your cake and eat it too.,all of it.  I get some!,everything your own way all the time.,too much of a good thing.,my car keys.  You're too drunk.,-0.023,0.961,-0.085,-0.669,-0.164,7.825625,0.351738,0.352734,2.760363,0.124070,88.553486,3.408377,0.000000,31.235811,1.202250
test.enc.prompt.txt::00310,You can't have,0.0,content_diversity,things just how you want them always.,me constantly do it your way.,what you want how you want it every time.,me giving in to your wishes every day.,the world cater to your every whim forever.,-0.047,0.905,-0.293,-0.790,-0.690,7.114219,0.258102,0.405058,2.881668,0.104546,20.004253,0.851878,0.000000,8.102875,0.345060
test.enc.prompt.txt::00293,"Well, you look...",0.0,content_diversity,like you're dressed inappropriately.,like you should probably change those.,dressed to work at the circus.,like you may have bought the wrong size.,funny wearing your little brothers shorts.,-0.024,0.959,-0.228,-0.683,-0.216,-4.329375,0.048002,0.431787,-1.869369,0.020727,60.967484,1.313267,0.000000,26.324981,0.567052
test.enc.prompt.txt::00253,"September 4th, 1993.",1.0,content_diversity,I'll never forget the day I graduated high school,The day I stepped off the plane.,My first day on the job as a teacher.,My very first patrol.,The day our mission launched.,-0.043,0.933,-0.386,-0.725,-0.432,-1.698281,-0.120522,0.522694,-0.887681,-0.062996,25.988666,1.750882,0.000000,13.584113,0.915175
test.enc.prompt.txt::00253,"September 4th, 1993.",0.0,content_diversity,The day we left Earth.,"Finally, the day we take off.",Launch day is finally upon us.,"After all the preparations, we are ready for launch.","All of our training has lead us to this moment, the true beginning of our mission.",-0.032,0.946,-0.291,-0.883,-0.406,13.979844,0.734566,0.451963,6.318379,0.331997,67.773044,0.817245,0.000000,30.630941,0.369365
test.enc.prompt.txt::01790,This fucking job's,0.0,content_diversity,at the top of my list.,phenomenal.,my favorite one.,the absolute best.,the greatest of all.,-0.023,0.953,-0.387,-0.725,-0.623,22.305781,1.444550,0.224616,5.010244,0.324470,9.191100,1.577800,0.000000,2.064472,0.354400
test.enc.prompt.txt::01792,I don't give,0.0,content_diversity,the haters anything to rejoice over that fast.,Satan such an easy win.,the defeatist in me the chance to blossom,the universe any doubt about my strength.,myself the slightest option to be a quitter.,-0.029,0.967,-0.088,-0.654,-0.316,15.033750,0.549555,0.306014,4.600539,0.168172,46.933490,2.029126,0.000000,14.362307,0.620941
test.enc.prompt.txt::01793,Without hope there's,0.0,content_diversity,no joy.,no pleasure.,no cheerfulness.,no aspirations.,no merriment.,-0.100,0.320,-0.603,-0.815,-0.749,11.410781,0.752467,0.157782,1.800420,0.118726,22.825483,1.073266,0.000000,3.601458,0.169342
test.enc.prompt.txt::01795,I'm not married.,1.0,content_diversity,I used to be but it didn't work out.,"But even if I were, it wouldn't stop me.",Why do you ask?,I sure would like to be though.,Are you asking?,-0.023,0.955,-0.056,-0.643,-0.312,2.420195,0.052399,0.535223,1.295345,0.028045,41.485701,0.736909,0.000000,22.204115,0.394411
test.enc.prompt.txt::01796,Toss you for,1.0,content_diversity,who goes first.,who gets the blonde and who gets the fat one.,who drives?,"who goes over the top first, it's only fair.",who goes and checks it out? It could be dangerous.,-0.073,0.899,-0.203,-0.721,-0.204,27.405625,1.824737,0.200717,5.500771,0.366256,88.194634,1.638475,0.000000,17.702148,0.328870
test.enc.prompt.txt::01797,"Jani, there's something",1.0,content_diversity,I need to tell you.,on your nose.,about you that I love.,going on in town today that I think you will like.,else that you do not know.,-0.044,0.939,-0.202,-0.704,-0.227,18.067344,0.671106,0.329146,5.946789,0.220892,50.078298,1.496787,0.000000,16.483057,0.492661
test.enc.prompt.txt::01799,I owe a,0.0,content_diversity,stack of cash to some thugs and I'm pretty scared.,big chunk of change to some shady dudes downtown.,couple of low-level crooks for a loan I took out a while back.,a lot of money to that family still and they're getting impatient.,not insignificant amount of coin to some less than understanding guys.,-0.047,0.948,-0.251,-0.701,-0.341,22.952500,0.459185,0.422155,9.689522,0.193847,65.029755,0.635615,0.000000,27.452663,0.268328
test.enc.prompt.txt::01800,My creditors. One,1.0,content_diversity,seems to have found oneself in a rather tight spot.,"is threatening to sue, I am not sure what to do.","day they will all be cleared, but that day is a very long way off.","by one they have tracked me down, I am so worried.","is even saying they will take my house, I am terrified.",-0.036,0.940,-0.211,-0.675,-0.348,34.650313,0.628201,0.391551,13.567369,0.245973,49.848963,0.985314,0.000000,19.518418,0.385801
test.enc.prompt.txt::01801,Just listen. You,0.0,content_diversity,need to go home,should get back home,should head back,ought to go home,need to get back,-0.104,0.615,-0.547,-0.833,-0.657,37.678320,2.323520,0.249353,9.395212,0.579377,14.266877,0.951720,0.000000,3.557492,0.237314
test.enc.prompt.txt::01802,You don't have,0.0,content_diversity,the solution to everything.,to know it all.,the necessary knowledge.,a high enough IQ.,the thinking power.,-0.023,0.767,-0.291,-0.692,-0.445,-7.458437,-0.284044,0.368367,-2.747443,-0.104633,26.643754,1.596054,0.000000,9.814682,0.587934
test.enc.prompt.txt::01804,Would you like,0.0,content_diversity,me along with your memory of this to just be erased?,to turn back time and go back to when we never met?,your life to rewind to before you knew me?,for me to magically cease to exist then?,to forgot you ever heard my name?,-0.052,0.953,-0.104,-0.742,-0.459,26.217500,0.533413,0.353978,9.280413,0.188816,45.816148,0.835322,0.000000,16.217899,0.295686
test.enc.prompt.txt::01805,Jani! Where are,1.0,content_diversity,you going to,my cigarettes,you taking me,going to change your tire,your friends,-0.030,0.927,-0.164,-0.657,-0.183,28.733047,1.860292,0.258701,7.433255,0.481259,56.592894,1.958496,0.000000,14.640612,0.506664
test.enc.prompt.txt::01807,Where do you,0.0,content_diversity,get a decent cup of joe?,find yourself some great coffee?,go for outstanding coffee?,go if you want upstanding coffee?,get high quality coffee?,-0.034,0.960,-0.447,-0.916,-0.720,27.648906,0.894763,0.270007,7.465386,0.241592,31.507525,0.574599,0.000000,8.507238,0.155146
test.enc.prompt.txt::01808,So how do,1.0,content_diversity,you know when you're done,you think they'll stay together,believe in ghosts,you know you are right,know he is the best player ever,-0.032,0.950,-0.128,-0.605,-0.242,21.818281,1.317992,0.331388,7.230323,0.436767,42.997946,1.605620,0.000000,14.249016,0.532084
test.enc.prompt.txt::01809,Coming up to,0.0,content_diversity,"see you was not an easy thing to do, I hope you know.","spend some time with you is very challenging for me, okay?","be with you -- even now -- is a tough call. For me, at least.","have this meeting with you, do you appreciate how hard that is?",confront you takes a lot of guts. I hope you can respect that.,-0.047,0.939,-0.277,-0.801,-0.685,60.948750,1.009958,0.359055,21.883928,0.362630,48.918969,0.664240,0.000000,17.564580,0.238499
test.enc.prompt.txt::01810,I'll lay you,1.0,content_diversity,down if you want me to,again,on the floor,near the table,in the bed,-0.020,0.975,-0.091,-0.612,-0.213,25.409297,2.456032,0.115714,2.940220,0.284198,29.540383,3.394719,0.000000,3.418246,0.392818
test.enc.prompt.txt::01810,I'll lay you,0.0,content_diversity,its on the other floor,floor over there please,put it on the brown floor,its on the wood floor,near the floor,-0.112,0.864,-0.186,-0.906,-0.558,54.497031,2.380801,0.176364,9.611337,0.419889,42.103674,1.423058,0.000000,7.425590,0.250977
test.enc.prompt.txt::01811,That Greek guy,0.0,content_diversity,is really good looking.,looks very attractive.,has very nice looks.,is stunningly handsome.,happens to have looks that are appealing.,-0.025,0.962,-0.533,-0.884,-0.839,5.605469,0.674994,0.308201,1.727611,0.208034,62.538487,0.817989,0.000000,19.274421,0.252105
test.enc.prompt.txt::01812,Does Bella come,1.0,content_diversity,every week to clean or just once a month?,and babysit the kids every Friday night?,prepared for class or is she in need of materials?,"up with such wild fantasies when she talks to you, too?",all the way inside the house or just wait outside?,-0.021,0.961,-0.131,-0.653,-0.206,24.180312,0.512774,0.369431,8.932950,0.189434,78.795563,1.138269,0.000000,29.109501,0.420511
test.enc.prompt.txt::01813,What happened to,1.0,content_diversity,all the cool things we were going to do together?,"your brother, I haven't seen him in a while.",your teeth?!,"your mom, I heard she was in the hospital","you car, didn't you used to drive a red convertible?",-0.022,0.960,-0.083,-0.587,-0.066,11.560312,1.106168,0.339304,3.922458,0.375327,85.032223,2.226209,0.000000,28.851759,0.755361
test.enc.prompt.txt::01813,What happened to,0.0,content_diversity,the awesome summer we had planned?,all the great ideas you had for us to do?,all the fun we were going to have?,your ideas for an exciting summer?,the great times we'd planned on?,-0.040,0.932,-0.305,-0.843,-0.602,33.007969,0.905750,0.284300,9.384157,0.257505,32.893868,1.000090,0.000000,9.351718,0.284325
test.enc.prompt.txt::01816,Why four? And,0.0,content_diversity,"while we're at it, why do they all have to be blue?","while we're at it, have they all to be yellow?","while we're at it, why do they all have to be green?","while we're at it,  do they all have to be purple?","while we're at it, why do they all have to be brown?",-0.585,0.432,-0.807,-0.956,-0.417,58.626797,1.170011,0.401384,23.531864,0.469624,50.247257,1.104914,0.000000,20.168450,0.443495
test.enc.prompt.txt::01817,Stacks of 20.,0.0,content_diversity,is this a 10 or 20?,that is a dollar,you only gave me like 1 dollar,single bills are better than none,i need just 1 dollar,-0.027,0.956,-0.056,-0.744,-0.357,25.786094,0.931219,0.319507,8.238825,0.297530,34.721536,0.739409,0.000000,11.093757,0.236246
test.enc.prompt.txt::01818,How many aces,1.0,content_diversity,did you score,can you draw,would you like to get,in a hole,can someone receive,-0.024,0.965,-0.282,-0.643,-0.334,17.545469,1.469270,0.197694,3.468638,0.290466,23.244747,1.945715,0.000000,4.595352,0.384657
test.enc.prompt.txt::01819,I make it,0.0,content_diversity,"a lot, I think it tastes so good.",for dinner at least once a week.,"frequently, it's delicious.",for both lunch and dinner some days.,"every week, it's my favorite.",-0.014,0.973,-0.215,-0.783,-0.449,36.152500,1.174484,0.308388,11.148996,0.362197,30.317940,0.645497,0.000000,9.349688,0.199064
test.enc.prompt.txt::01820,You want me,1.0,content_diversity,to confess to what exactly?,to just tell him that you don't want to go out with him?,to get us into VIP at that club we went to last weekend?,to call in a special favor?,"maybe to cover for you with Jesse, what does that mean?",-0.059,0.950,-0.103,-0.749,-0.204,6.232500,0.181836,0.363159,2.263387,0.066035,80.763762,1.081673,0.000000,29.330069,0.392819
test.enc.prompt.txt::01820,You want me,0.0,content_diversity,to ask someone who owes me one?,to perhaps get that guy I helped to help us out?,for once to get something in return from that friend of mine?,to try and switch roles with people I'm always doing stuff for?,finally to cash in on one of those IOU's I've been holding onto for a rainy day?,-0.031,0.966,-0.191,-0.763,-0.342,40.641875,0.872313,0.310711,12.627895,0.271038,74.990268,0.804969,0.000000,23.300334,0.250113
test.enc.prompt.txt::01821,Next point. Friendships,0.0,content_diversity,you have with other people are meaningful.,with people are a number one priority.,are an extremely important thing.,carry great importance.,are at the top of the list of priorities.,-0.025,0.947,-0.267,-0.777,-0.616,16.842344,0.592532,0.474252,7.987513,0.281009,38.576733,0.720257,0.000000,18.295087,0.341583
