sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion,metric_icl_E_rate_qwen25_completion,metric_icl_C_qwen25_completion,metric_icl_D_qwen25_completion,metric_icl_D_rate_qwen25_completion,metric_icl_E_qwen25_completion_std,metric_icl_E_rate_qwen25_completion_std,metric_icl_C_qwen25_completion_std,metric_icl_D_qwen25_completion_std,metric_icl_D_rate_qwen25_completion_std
test.sa-sb.sa-b::00735,"Today I took my motor scooter to the gas station to fill it with gas. Once it was filled, I tried to start it. It would not start. The man at the station gave me some oil to put in it.",1.0,content_diversity,My motor scooter still wouldn't start because the starter went out.,I ended having to take my scooter to a repair shop.,I always seem to have trouble with this scooter.,"I'm thinking about selling the scooter because I don't know how to work on it, myself.",I put the scooter in the garage because I'm tired of messing with it.,-0.049,0.941,-0.412,-0.909,-0.471,16.277500,0.326424,0.590549,9.612656,0.192769,40.454677,0.212739,0.000000,23.890456,0.125632
test.sa-sb.sa-b::00735,"Today I took my motor scooter to the gas station to fill it with gas. Once it was filled, I tried to start it. It would not start. The man at the station gave me some oil to put in it.",0.0,content_diversity,The guy at the repair shop told me the engine needed rebuilding.,"I was lucky to find out it was just my battery, according to the repair guy.",I had to leave my scooter at the shop overnight so I still don't know what's wrong with it.,The repair guy said I should think about getting a new scooter because the repairs might be costly.,I told the repair guy I couldn't afford to pay much for repairs and he said it shouldn't be too much.,-0.067,0.911,-0.379,-0.854,-0.396,36.763125,0.427618,0.569487,20.936125,0.243523,43.803971,0.444672,0.000000,24.945796,0.253235
test.sa-sb.sa-b::00736,Sarah was going to visit her friends in another state. She packed all her things for the trip in the car and set off. She drove for 12 hours before she arrived at her destination. Sarah was thrilled to see her friends again.,1.0,content_diversity,It was worth the effort.,All her friends were happy to see her.,Sarah's friend liked the reunion.,The hours of travel made it all worth it.,She hoped the time involved was going to be worth it.,-0.027,0.947,-0.364,-0.750,-0.458,3.947656,0.334374,0.567827,2.241587,0.189867,72.726110,1.217689,0.000000,41.295876,0.691437
test.sa-sb.sa-b::00736,Sarah was going to visit her friends in another state. She packed all her things for the trip in the car and set off. She drove for 12 hours before she arrived at her destination. Sarah was thrilled to see her friends again.,0.0,content_diversity,Everyone was happy to see each other.,Her friends loved the effort to reunite.,All of the friends were smiling when she arrived.,Her friends were very glad she came.,The day was joyful for everyone.,-0.030,0.943,-0.374,-0.818,-0.741,16.585313,0.336437,0.570742,9.465931,0.192019,53.269343,1.331932,0.000000,30.403040,0.760189
test.sa-sb.sa-b::00737,John did not do his homework in many of his classes. He failed his classes in the following report card. His parents punished him. He went to therapy.,1.0,content_diversity,he never recover,he was really sad,he finally recover,he resent his parents,he tries harder after,-0.063,0.744,-0.281,-0.709,-0.255,4.448125,0.350132,0.464569,2.066462,0.162661,26.882310,1.052125,0.000000,12.488693,0.488785
test.sa-sb.sa-b::00737,John did not do his homework in many of his classes. He failed his classes in the following report card. His parents punished him. He went to therapy.,0.0,content_diversity,he is never the same,he is never back to normal,he could not became the happy child he was,he has not been the same person,his recovery was never complete,-0.075,0.894,-0.262,-0.742,-0.606,27.435156,0.827407,0.509591,13.980713,0.421639,56.854294,1.057819,0.000000,28.972446,0.539055
test.sa-sb.sa-b::00738,James wanted to go swimming. He made plans with friends. Unfortunately it started to rain. Most of his friends cancelled.,0.0,content_diversity,he swim anyway,he still swims,he swim by himself,he decide to continue with his plan,he swims without his friends,-0.071,0.925,-0.360,-0.854,-0.459,9.729844,0.630174,0.480304,4.673280,0.302675,32.608379,0.912352,0.000000,15.661926,0.438206
test.sa-sb.sa-b::00739,Sam went out drinking. He tried to drive home. He couldn't find his keys. He had to call a taxi.,1.0,content_diversity,it was expensive,he left his car at the bar,no taxi was available so he ended up with an uber,he got home safely,he was hungry when he got home,-0.057,0.926,-0.230,-0.626,-0.194,8.878281,0.065477,0.642908,5.707922,0.042096,55.343374,0.563845,0.000000,35.580721,0.362500
test.sa-sb.sa-b::00740,Vintra went to the lake to fish. She has been going there since she was a little girl. She had her own secret spot. She arrived to see her girlfriend there.,0.0,content_diversity,She asked her to join her at that spot.,She was the only one she has ever told.,The spot was the location to meet for their outing.,Her girlfriend accepted her offer.,It was the planned meeting spot.,-0.040,0.937,-0.281,-0.696,-0.356,12.825469,0.162721,0.566697,7.268160,0.092213,41.119821,0.658471,0.000000,23.302496,0.373154
test.sa-sb.sa-b::00741,Harry found out his child was bullied. His child asked him to beat the bully up. Harry could not do that but he said he would do something else. He said he would go to the principal and ask them to suspend the boy.,0.0,content_diversity,The principle suspended him immediately.,The bully was talked to and suspended.,The suspension didn't take long to execute.,The bully was soon talked to by the principal.,The suspended bully regretted his decisions.,-0.074,0.900,-0.386,-0.866,-0.359,12.339375,0.290333,0.553576,6.830785,0.160721,31.255143,0.603681,0.000000,17.302105,0.334184
test.sa-sb.sa-b::00742,Edgar was typing the last half his novel. He had been working on it on and off for a few years. Writing a novel was bigger challenge than he had thought. Edgar was happy with how it was wrapping up.,1.0,content_diversity,he can see the end,he likes writing this one,he spent much time on it,he likes the ending progress,he likes how his story is going,-0.064,0.933,-0.282,-0.747,-0.341,14.644375,0.604894,0.493321,7.224373,0.298407,15.236375,0.643175,0.000000,7.516419,0.317292
test.sa-sb.sa-b::00743,Donald is on a bus ride with his baseball team. They are on their way to a game an hour away. About 30 minutes into the ride the bus stops. The bus begins smoking and everyone is ordered out.,1.0,content_diversity,A lot of people were angry.,The bus never had this problem before.,Quite a few people were late that day.,The game had to be delayed.,The players knew their game was going to be cancelled.,-0.031,0.944,-0.383,-0.663,-0.272,10.852656,0.502558,0.541145,5.872860,0.271957,35.428590,0.513178,0.000000,19.172001,0.277704
test.sa-sb.sa-b::00744,Tim always loved reading and writing. He decided to try and write a book. It took him a long time. Not many people read it.,1.0,content_diversity,It was not that good.,The people that read it loved it.,It was harder then he thought.,The book writing was more difficult then he thought.,He was happy to be done.,-0.051,0.909,-0.291,-0.724,-0.260,4.091094,-0.105861,0.607856,2.486794,-0.064348,23.066384,0.801530,0.000000,14.021031,0.487214
test.sa-sb.sa-b::00744,Tim always loved reading and writing. He decided to try and write a book. It took him a long time. Not many people read it.,0.0,content_diversity,Writing a book was difficult.,The effort for the book was immense.,The book creation was more taxing then he wanted.,"He thought is was going to be easy, it wasn't.","After writing the book, he realized how hard it was.",-0.048,0.946,-0.378,-0.861,-0.577,37.404063,0.848229,0.516517,19.319832,0.438125,71.487519,1.476581,0.000000,36.924516,0.762679
test.sa-sb.sa-b::00746,The woman turned up the heater. It got up to seventy two degrees. The man was sweating. He checked the heater.,1.0,content_diversity,The man told the woman that their heating bill would skyrocket if she kept turning it up.,The woman was not feeling well and the heat felt good to her.,The man secretly turned down the heat because it was way too hot.,The man and the woman began arguing about the heat.,The woman got up and turned down the heat when she put on her sweater.,-0.100,0.881,-0.388,-0.915,-0.323,18.355312,0.347288,0.621571,11.409131,0.215864,27.964487,0.245881,0.000000,17.381915,0.152833
test.sa-sb.sa-b::00746,The woman turned up the heater. It got up to seventy two degrees. The man was sweating. He checked the heater.,0.0,content_diversity,The man told the woman they wouldn't be able to pay their bill when it came.,The woman told the man she wasn't going to freeze for him.,The man told the woman she needed to get a blanket because it was too hot.,"The woman told the man if he was hot, to go outside but he better not touch the heat.",The man told the woman that she was insane if she was still cold at 72 degrees.,-0.149,0.826,-0.434,-0.872,-0.468,13.528750,0.203477,0.572878,7.750324,0.116567,54.660925,0.437258,0.000000,31.314045,0.250495
test.sa-sb.sa-b::00747,"There was a little boy named Bryan who wanted his own pumpkin badly. He saved and saved for when the pumpkin patch would open. Bryan even did extra chores for his mother so he would have enough. Finally after weeks of saving, the pumpkin patch was open.",1.0,content_diversity,Bryan felt his money was well spent.,He was disappointed in the end.,The patch had less pumpkins then he thought.,He decide to buy several pumpkins.,He found the perfect pumpkin in the end.,-0.036,0.933,-0.338,-0.742,-0.297,21.502344,0.585276,0.538304,11.574799,0.315056,35.553857,1.025106,0.000000,19.138786,0.551819
test.sa-sb.sa-b::00747,"There was a little boy named Bryan who wanted his own pumpkin badly. He saved and saved for when the pumpkin patch would open. Bryan even did extra chores for his mother so he would have enough. Finally after weeks of saving, the pumpkin patch was open.",0.0,content_diversity,He used all his money on pumpkins.,He had the best halloween ever.,The pumpkin patch was his best times ever.,He was glad on his purchases.,The pumpkin patch let him enjoy the season.,-0.049,0.910,-0.328,-0.809,-0.417,24.677187,0.742651,0.449144,11.083609,0.333557,27.009333,1.353825,0.000000,12.131078,0.608062
test.sa-sb.sa-b::00749,I went out to get a milkshake today. I went to my favorite ice cream shop to get one. When I got there I found out that milkshakes were very expensive. So I decided to get a cone instead.,1.0,content_diversity,The cone was delicious,THe cone was disappointing,"In contrast, the cone was very cheap","The cone was also expensive, but not as bad","It was ok, but not the same as a milkshake",-0.105,0.887,-0.245,-0.817,-0.426,1.321250,0.104154,0.668070,0.882688,0.069582,34.369964,0.492503,0.000000,22.961549,0.329026
test.sa-sb.sa-b::00749,I went out to get a milkshake today. I went to my favorite ice cream shop to get one. When I got there I found out that milkshakes were very expensive. So I decided to get a cone instead.,0.0,content_diversity,I enjoyed the cone,The cone was worth it,"It was a good choice, I loved the choice","Turned out to be good, it was a yummy cone",The ice cream cone was satisfactory,-0.060,0.922,-0.296,-0.849,-0.650,16.468437,0.487964,0.570535,9.395817,0.278400,57.481064,0.921371,0.000000,32.794950,0.525674
test.sa-sb.sa-b::00750,Karen was walking around her campus. All of a sudden she fell over. Her flip flop had snapped. Karen wasn't hurt but needed new flip flops.,0.0,content_diversity,It was easy to get new shoes.,New flip flops were right around the corner.,They were easily replaced.,The flip flops were replaced in no time.,Her flip flop was exchanged in the nearby store.,-0.039,0.929,-0.431,-0.758,-0.515,2.059687,0.190611,0.607004,1.250238,0.115702,45.406621,0.701956,0.000000,27.561992,0.426090
test.sa-sb.sa-b::00751,Tom was invited to a party. He wasn't much of a beer drinker. He got whatever he saw on sale. Everyone at the party was a bit disappointed.,1.0,content_diversity,"Tom wasn't bothered, he was as drunk as a lord and very happy.",Tom thought anyone who judged what he brought wasn't worth talking to anyway.,He was never invited to a party ever again.,Tom threw his own party and did not invite anyone who looked down their nose at him.,Tom was happy to never go to a party again now knowing what snobs his neighbours were.,-0.049,0.921,-0.232,-0.829,-0.406,-6.329687,0.047332,0.522552,-3.307594,0.024734,88.948806,0.770422,0.000000,46.480414,0.402586
test.sa-sb.sa-b::00751,Tom was invited to a party. He wasn't much of a beer drinker. He got whatever he saw on sale. Everyone at the party was a bit disappointed.,0.0,content_diversity,Tom was so drunk he didnt care!,Tom had far too much to drink and couldn't rmemeber any criticism anyway.,Tom was so drunk and happy he didn't realise what people thought anyway.,Tom got drunk and was unaware people thought he was cheap.,After so much drink Tom didn't care anyway.,-0.085,0.879,-0.306,-0.916,-0.686,53.208437,0.768827,0.462585,24.613427,0.355648,85.435313,0.808782,0.000000,39.521098,0.374130
test.sa-sb.sa-b::00752,Liz loved a band that was coming to town. Her parents weren't sure about letting her go. Liz did extra chores and did well in school. Eventually her parents let her go.,0.0,content_diversity,it was amazing,she had an amazing times,she had a wonderful time,her time there was fantastic,she enjoy the concert very much,-0.035,0.939,-0.427,-0.789,-0.678,9.258750,0.448042,0.543932,5.036128,0.243704,33.135451,0.892563,0.000000,18.023424,0.485494
test.sa-sb.sa-b::00753,Cindy wanted her own puppy very much. She asked her mother if she could have one. Her mother told her to save her money and work hard for one. Cindy finally had saved up enough money with smart budgeting.,1.0,content_diversity,"When Cindy saved up enough money, they went to the shelter to pick out a dog that needed a home.",Cindy's mother told her she would have to do everything for her new pet.,Cindy called her friend and told her she was getting a new puppy.,Cindy's father gave her some money to go out and buy some supplies for the pup.,Cindy sat down and wrote out a list of names she might name her new puppy.,-0.060,0.915,-0.342,-0.918,-0.529,6.601875,0.124995,0.656122,4.331637,0.082012,38.792376,0.391579,0.000000,25.452542,0.256924
test.sa-sb.sa-b::00753,Cindy wanted her own puppy very much. She asked her mother if she could have one. Her mother told her to save her money and work hard for one. Cindy finally had saved up enough money with smart budgeting.,0.0,content_diversity,Cindy went to the pet store and purchased some food dishes and some puppy food.,Cindy bought a dog bed at the store and decided she'd embroider the pup's name on it.,Cindy said she would have to wait on the harness and leash when she could bring the puppy with her.,Cindy's mother told her she would pitch in to help pay for some dogs on how to care for puppies.,Cindy was happy when she could mark off everything on her supplies list for the puppy.,-0.060,0.910,-0.254,-0.932,-0.506,25.949375,0.223721,0.532065,13.806765,0.119034,61.322993,0.498221,0.000000,32.627843,0.265086
test.sa-sb.sa-b::00754,"Frances lived in a beautiful house in the middle of the woods. Her dad used to go hunting in the woods every morning. One day, her dad came back with a beautiful deer. From the deer, they made sausages and steaks.",1.0,content_diversity,it was so delicious,this was a family tradition,the deer face was reserved,she learn how to make sausages,the skin was used to make a carpet,-0.038,0.941,-0.158,-0.611,-0.070,9.250547,0.401821,0.588786,5.446592,0.236586,42.643445,1.353409,0.000000,25.107860,0.796868
test.sa-sb.sa-b::00755,Luther was raised up to be a christian. When Luther reached adulthood he thought different. Luther wanted to convert to another religion. Luther wanted to become Jewish.,1.0,content_diversity,He felt it was his calling.,That faith felt the strongest to him.,He like the teachings.,He knew his mom would not like it.,He started to learn on how to become jewish.,-0.039,0.941,-0.355,-0.700,-0.241,4.850625,0.466002,0.498053,2.415870,0.232094,37.019206,0.729318,0.000000,18.437542,0.363239
test.sa-sb.sa-b::00755,Luther was raised up to be a christian. When Luther reached adulthood he thought different. Luther wanted to convert to another religion. Luther wanted to become Jewish.,0.0,content_diversity,The jewish faith was strong in his heart.,The jewish teaching felt more true to him.,It was easy to give up being Christian.,The teaching of Judaism was stronger in his heart.,Being jewish meant more to him then being christian.,-0.059,0.901,-0.415,-0.841,-0.429,27.830469,0.686913,0.561380,15.623460,0.385619,19.840403,0.560133,0.000000,11.137999,0.314448
test.sa-sb.sa-b::00756,Jane was a vegan. She was asked to pick up bacon. She thought it would be fine to get vegan bacon. She was clearly wrong.,1.0,content_diversity,Jane tasted the bacon and nearly threw up.,Jane found it was meat and could not pick it up.,The vegan bacon was mislabled and was really turkey rashers.,The store did not sell any vegan products at all.,Jane found it very difficult to tell whether or not it was vegan bacon.,-0.053,0.907,-0.242,-0.805,-0.368,6.259063,0.162175,0.588279,3.682075,0.095404,38.790878,0.716935,0.000000,22.819859,0.421758
test.sa-sb.sa-b::00756,Jane was a vegan. She was asked to pick up bacon. She thought it would be fine to get vegan bacon. She was clearly wrong.,0.0,content_diversity,Jane was sick as she realised it was real meat.,When jane saw it was real bacon she puked.,"It was too late to realise it was meat as she had already eaten it, this made her throw up.",As soon as it hit her mouth Jane knew it was meat and she was sick.,Jane sicked up the meat when she realised it was real.,-0.150,0.846,-0.437,-0.915,-0.643,41.009687,0.530709,0.511973,20.995837,0.271709,53.012599,0.644895,0.000000,27.140999,0.330168
test.sa-sb.sa-b::00758,Jordan decided to go to a cafe for lunch. He saw several of his friends there. Jordan sat with his friends. Jordan wasn't sure what to order.,1.0,content_diversity,He eventually chose a cheeseburger.,Jordan asked his friends what was good here.,Jordan had an anxiety attack over the problem and had to leave.,"Jordan told the waiter to bring him anything, it was the waiters choice.","Jordan chose to just have a drink,",-0.028,0.951,-0.288,-0.812,-0.220,25.258750,0.278355,0.577897,14.596951,0.160860,70.321889,0.415698,0.000000,40.638796,0.240231
test.sa-sb.sa-b::00759,Jake was at the bar one night. He decided to smoke but only had one cigarette left. He also had to go outside into the snow. Once outside his cigarette fell into the snow.,0.0,content_diversity,he stops,he chose to stop,he think it was time to stop smoking,he make the decision to stop the smoking,he decide it was a good idea to not smoke,-0.083,0.897,-0.380,-0.845,-0.611,19.750313,0.741899,0.437150,8.633839,0.324321,29.289024,1.962740,0.000000,12.803682,0.858011
test.sa-sb.sa-b::00760,Karl was getting ready for work. He didn't have enough time to make breakfast. Karl decided to just eat some cereal. He poured out the cereal before checking the milk.,1.0,content_diversity,there was no milk left,the milk was spoiled,there was milk,there was not enough milk,he got plenty fortunately,-0.092,0.899,-0.385,-0.850,-0.372,-20.538477,-0.762038,0.669067,-13.741610,-0.509854,80.815874,3.110945,0.000000,54.071208,2.081429
test.sa-sb.sa-b::00761,"Bret really wanted to see the midnight release of a new movie. Unfortunately, he was grounded. He waited until his parents were asleep and snuck out. He made a bit too much noise and woke his dad up.",1.0,content_diversity,he was grounded more,his dad made him returned,he ran out anyway,he hides and wait for his dad to be back to sleep,he was already gone before his dad knows what was going on,-0.046,0.927,-0.141,-0.678,-0.207,-5.436719,0.366905,0.511570,-2.781261,0.187698,64.580025,0.995353,0.000000,33.037190,0.509192
test.sa-sb.sa-b::00761,"Bret really wanted to see the midnight release of a new movie. Unfortunately, he was grounded. He waited until his parents were asleep and snuck out. He made a bit too much noise and woke his dad up.",0.0,content_diversity,he get more grounded,his sentence increase,he was grounded longer,his grounding period increased,his dad increase his grounded's time,-0.035,0.943,-0.266,-0.758,-0.520,9.586094,0.649955,0.443412,4.250586,0.288198,55.996176,1.128693,0.000000,24.829360,0.500476
test.sa-sb.sa-b::00762,"In college, I heard my first opera. It was called Marriage of Figaro. The singers sang in English so we could understand the words. It was a very funny story.",1.0,content_diversity,"I vowed to watch more opera, but never did",I decide to try to sing it myself,"I tried a foreign one next, but found that to be boring",I laughed out loud until I got dirty looks from everyone around me,I was surpised because I expected it to be boring,-0.063,0.933,-0.180,-0.745,-0.220,18.121562,0.319747,0.514405,9.321821,0.164479,45.058928,0.439375,0.000000,23.178534,0.226017
test.sa-sb.sa-b::00762,"In college, I heard my first opera. It was called Marriage of Figaro. The singers sang in English so we could understand the words. It was a very funny story.",0.0,content_diversity,that is what started me on my opera singing career,"the next day, I tried out for the next opera","I thought to myself, this is fin, why don't I try it",I changed my major to music the next semester,this inspired me to take up opera myself,-0.039,0.930,-0.222,-0.783,-0.387,27.167813,0.492532,0.524043,14.237107,0.258108,46.959819,0.725400,0.000000,24.608973,0.380141
test.sa-sb.sa-b::00764,Jake went bowling one day. It was his friend's birthday. Jake decided to be nice and let his friend win. The friend was excited over beating him.,1.0,content_diversity,He never did it before.,The friend thought he was upset.,The fun of the beating was worth it.,Bowling was not his strong suit.,He never found out the truth.,-0.030,0.947,-0.227,-0.628,-0.172,4.082500,-0.031233,0.538519,2.198505,-0.016819,30.001805,0.819624,0.000000,16.156552,0.441383
test.sa-sb.sa-b::00764,Jake went bowling one day. It was his friend's birthday. Jake decided to be nice and let his friend win. The friend was excited over beating him.,0.0,content_diversity,It stayed Jake's secret.,His friend brought it up every now and then.,Jake has thought whether he should tell his friend or not.,The thought of telling his friend passed his mind.,Jake will never tell him.,-0.019,0.957,-0.262,-0.803,-0.371,19.232812,0.132801,0.505782,9.727616,0.067168,35.201567,1.405271,0.000000,17.804329,0.710761
test.sa-sb.sa-b::00765,Jervis wanted to get a dog. He went to a pound to find a puppy. Jervis picked out a small puppy. He brought the puppy home and gave him some water to drink.,0.0,content_diversity,The puppy was his best friend.,They stayed together for years.,The puppy and Jervis never left each others side.,Jervis knew he found a friend for life.,The puppy was always happy to see Jervis.,-0.049,0.923,-0.303,-0.784,-0.473,16.667500,0.390636,0.614964,10.249919,0.240227,29.452838,0.634643,0.000000,18.112446,0.390283
test.sa-sb.sa-b::00766,"Mike had put off asking his girlfriend to marry him for years. He had told her that he wanted to wait till he graduated college. Now that college was over, he felt pressured to buy her a ring. Unfortunately for Mike, it came out that he hadn't wanted to propose.",1.0,content_diversity,His girlfriend wasn't surprised and told Mike she had been seeing someone else anyway.,So he left town and lived with relatives for a while.,He told his girlfriend he had an important job he could not tell her about and could not get married.,So they agreed to say as boyfriend girlfriend for now.,He was shocked when his girlfriend said she was pregnant.,-0.026,0.941,-0.201,-0.783,-0.263,28.645937,0.301046,0.578850,16.581710,0.174260,88.944606,1.670723,0.000000,51.485615,0.967098
test.sa-sb.sa-b::00767,Kate and her friends drove all the way to Las Vegas. But they didn't like their hotel. So they decided to look online. They sat in the car looking on their phones for a better deal.,1.0,content_diversity,They found some good deals quickly.,The right one was found.,Cheaper and better housing was found.,They decided on a better deal.,The hotel was right next to the entertainment.,-0.038,0.941,-0.269,-0.695,-0.334,6.018125,0.329559,0.580796,3.495304,0.191407,24.129355,0.417618,0.000000,14.014239,0.242551
test.sa-sb.sa-b::00767,Kate and her friends drove all the way to Las Vegas. But they didn't like their hotel. So they decided to look online. They sat in the car looking on their phones for a better deal.,0.0,content_diversity,There were so many good offers online.,The hotel deals were a plenty.,They felt they got a good deal.,The added offers were all great.,The choices for a good deal were abound.,-0.059,0.913,-0.405,-0.785,-0.653,16.849687,0.616224,0.473601,7.980029,0.291844,37.724548,1.220706,0.000000,17.866384,0.578128
test.sa-sb.sa-b::00768,"Abby was invited to a girl's trip to Seattle with her friends. Abby accepted the invitation, and were on their way to Seattle. After checking in the hotel, Abby fell straight asleep. When Abby awoke, her friends had returned from their night out.",0.0,content_diversity,she was hungry,abby felt hungry,abby stomach was growling,abby feel hunger in her stomach,abby can hear her stomach growling,-0.062,0.906,-0.423,-0.925,-0.773,11.920234,0.591352,0.531695,6.337930,0.314419,41.202101,0.837034,0.000000,21.906954,0.445047
test.sa-sb.sa-b::00769,"I woke up early for work. I took the dog outside for a while. I made a large pot of coffee. I took a long, hot shower.",0.0,content_diversity,It was the best morning all week.,I had such a nice morning that day.,Everything came together for a nice morning.,I can't believe the morning went so well.,The morning was magical.,-0.055,0.925,-0.487,-0.908,-0.759,19.220312,0.377786,0.576689,11.084149,0.217865,23.898074,0.313164,0.000000,13.781764,0.180598
test.sa-sb.sa-b::00770,Luther is a huge sports fan. He always attends his local high school sports games. One evening before a football game he has a chat with the coach. The coach is so blown away by Luther's knowledge of the game.,1.0,content_diversity,The coach felt that Luther had more knowledge then he did.,The coach felt Luther was advanced.,Luther was asked whether he like to play or not.,The coach wanted to know his skill at the game.,He felt Luther was the most knowledgable person he knew at the game.,-0.085,0.877,-0.405,-0.904,-0.433,17.508437,0.513149,0.524168,9.177368,0.268977,32.426227,0.854110,0.000000,16.996800,0.447698
test.sa-sb.sa-b::00770,Luther is a huge sports fan. He always attends his local high school sports games. One evening before a football game he has a chat with the coach. The coach is so blown away by Luther's knowledge of the game.,0.0,content_diversity,The coach felt luther was much better at game trivia then most.,He was curious how he knew so much.,His in depth knowledge was beyond most.,It was shocking how detailed he was.,Luther knew more things then any of the coaches players.,-0.033,0.955,-0.304,-0.758,-0.436,9.296250,0.413897,0.494683,4.598695,0.204748,79.521728,0.653900,0.000000,39.338033,0.323473
test.sa-sb.sa-b::00771,Jane and Carl had been struggling. Their relationship was in a bad spot. They got into a big fight over money issues. Both decided it was too much to handle.,1.0,content_diversity,they broke up,they decide on a break,they decide to find someone else,they think it was time for a new relationship,they look for someone new,-0.060,0.927,-0.322,-0.779,-0.367,12.991563,0.280031,0.577786,7.506349,0.161798,29.375539,0.500943,0.000000,16.972789,0.289438
test.sa-sb.sa-b::00771,Jane and Carl had been struggling. Their relationship was in a bad spot. They got into a big fight over money issues. Both decided it was too much to handle.,0.0,content_diversity,they split up,they went their separate way,they end it,they end their relationship,their relationship was over,-0.073,0.898,-0.360,-0.786,-0.672,10.274609,0.769322,0.607306,6.239833,0.467214,16.738737,1.357481,0.000000,10.165537,0.824406
test.sa-sb.sa-b::00772,We went to the zoo. We walked around looking for the exhibits. We stopped to watch the penguins. They were jumping in the water and playing.,0.0,content_diversity,My mom passed out,Mom got too hot and lost conciousness,One of my parents hit the ground from the heat,My mother overheated at one point,My mom survived her heat inspired nap,-0.022,0.964,-0.259,-0.804,-0.500,28.649453,0.810679,0.366060,10.487428,0.296758,80.926796,1.831772,0.000000,29.624089,0.670539
test.sa-sb.sa-b::00773,Kevin had a big test in the morning. He decided to stay up all night studying. When it came time for the test Kevin was really tired. He kept falling asleep.,1.0,content_diversity,He somehow managed to get through it and to his surprise passed.,His teacher kicked him out of the class.,His friend at the next desk managed to keep waking him up so he got through it.,Amazingly he still managed to pass the test.,His snoring disturbed the other people and he got kicked out of the room.,-0.065,0.903,-0.346,-0.787,-0.296,10.566406,0.151947,0.621073,6.562514,0.094371,72.594172,0.526831,0.000000,45.086311,0.327201
test.sa-sb.sa-b::00775,The twin towers had been brought down by planes. Everyone in Kate's office was talking about it. Work felt unimportant. Everyone wanted to keep up to date with the news.,0.0,content_diversity,The casualties were great.,It was news for weeks.,The time after was no good.,No one was the same afterwards.,The devastation was horrible.,-0.036,0.960,-0.376,-0.693,-0.391,17.618437,0.667460,0.520207,9.165238,0.347218,26.572357,1.248421,0.000000,13.823132,0.649438
test.sa-sb.sa-b::00776,Loren decided to wash the dishes for her roommates. She used a glass of water to soak the sponge in. After she washed everything she forgot to wash the glass. She left it next to the sink and a roommate tried to drink from it.,1.0,content_diversity,Loren decided not to tell her roommate about it because she would be so mad.,Loren noticed her roommate had the glass and stopped her before she actually drank from it.,"Fortunately, Loren's roommate noticed something weird about it and didn't drink from it.",Loren saw her roommate drink out of the glass and immediately told her about it.,Loren tried to stop her from drinking out of it but she was too late.,-0.088,0.890,-0.368,-0.944,-0.553,17.044687,0.151824,0.697836,11.894403,0.105948,30.655078,0.244860,0.000000,21.392229,0.170872
test.sa-sb.sa-b::00776,Loren decided to wash the dishes for her roommates. She used a glass of water to soak the sponge in. After she washed everything she forgot to wash the glass. She left it next to the sink and a roommate tried to drink from it.,0.0,content_diversity,Loren felt bad about the glass but also thought it was funny.,Loren asked her roommate why she would take a glass from the counter to use.,Loren couldn't stop laughing at her roommate for drinking out of the glass.,Loren's roommate thought using the dirty glass was funny even though it made her gag.,Loren's roommate immediate put the glass down and spit out the beverage.,-0.071,0.918,-0.368,-0.959,-0.516,5.667187,0.035129,0.605054,3.428952,0.021255,59.142378,0.740450,0.000000,35.784311,0.448012
test.sa-sb.sa-b::00777,"Barry recently had to take a reading test for college. Barry was nervous, as he did not know what was on the test. However, as Barry was taking the test, he realized how much he knew. As the test went along, Barry felt more confident about it.",1.0,content_diversity,he ace it,his result was not good though,he finish it,he was happy with the result,he was glad he studied,-0.064,0.919,-0.289,-0.666,-0.392,10.114531,0.687814,0.430189,4.351164,0.295890,19.173747,2.373140,0.000000,8.248342,1.020899
test.sa-sb.sa-b::00777,"Barry recently had to take a reading test for college. Barry was nervous, as he did not know what was on the test. However, as Barry was taking the test, he realized how much he knew. As the test went along, Barry felt more confident about it.",0.0,content_diversity,he got a good grade,he did well,he got an A,he score high,his grade was good,-0.052,0.923,-0.457,-0.751,-0.630,13.078359,0.996216,0.523653,6.848521,0.521671,26.800328,2.173336,0.000000,14.034071,1.138074
test.sa-sb.sa-b::00778,Clint is playing Frisbee with his friends. Clint tosses the Frisbee on top of the roof by accident. Clint climb the ladder to get the Frisbee. On the way down the ladder falls.,1.0,content_diversity,Clint is injured.,Clint is hanging by the roof.,Clint regrets his decision.,It doesn't go well for Clint.,Clint thinks he is going to fall.,-0.060,0.944,-0.356,-0.871,-0.455,0.045000,0.009994,0.575687,0.025906,0.005753,30.320592,0.783648,0.000000,17.455162,0.451135
test.sa-sb.sa-b::00778,Clint is playing Frisbee with his friends. Clint tosses the Frisbee on top of the roof by accident. Clint climb the ladder to get the Frisbee. On the way down the ladder falls.,0.0,content_diversity,Clint breaks a leg.,Clint breaks his arm.,Clint has to get stitches.,Clint still has a limp.,The damage to Clint was massive.,-0.066,0.923,-0.431,-0.899,-0.423,-2.867188,0.003046,0.473834,-1.358572,0.001443,48.482584,1.294941,0.000000,22.972707,0.613588
