sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen3_30b_a3b,metric_icl_E_rate_qwen3_30b_a3b,metric_icl_C_qwen3_30b_a3b,metric_icl_D_qwen3_30b_a3b,metric_icl_D_rate_qwen3_30b_a3b,metric_icl_E_qwen3_30b_a3b_std,metric_icl_E_rate_qwen3_30b_a3b_std,metric_icl_C_qwen3_30b_a3b_std,metric_icl_D_qwen3_30b_a3b_std,metric_icl_D_rate_qwen3_30b_a3b_std
test.enc.prompt.txt::00633,test.enc.prompt.txt::00633__row478,Didn't think you,0.0,content_diversity,wanted to watch football so I canceled the NFL channel.,liked the Denver Broncos so I decided not to go out with you.,liked the NFL so I turned down the tickets.,were a fan of football so I thought you were not my type.,watched the Sunday games so I made other plans for us.,-0.088,0.900,-0.434,-0.809,-0.364,27.234197,0.573511,0.413679,11.266208,0.237249,20.310509,0.329771,0.000000,8.402025,0.136419
test.enc.prompt.txt::00634,test.enc.prompt.txt::00634__row479,How'd it go,1.0,content_diversity,with that important meeting,with your girlfriend,with that robbery you had to do,with your brother? is he still mad at you?,exam? Was it hard?,-0.041,0.945,-0.177,-0.574,-0.141,15.112109,0.091106,0.393182,5.941814,0.035821,60.063184,3.309102,0.000000,23.615782,1.301080
test.enc.prompt.txt::00634,test.enc.prompt.txt::00634__row480,How'd it go,0.0,content_diversity,with you and your girlfriend,with your lady,date with you and your gf,with your loved one,with your better half,-0.158,0.788,-0.416,-0.749,-0.401,30.417852,1.433267,0.397226,12.082770,0.569331,39.302417,1.481393,0.000000,15.611953,0.588448
test.enc.prompt.txt::00635,test.enc.prompt.txt::00635__row481,"Gents, we are",1.0,content_diversity,on red alert,at paradise,in heaven,on vacation,finally home,-0.008,0.582,-0.232,-0.660,-0.236,10.083962,1.124715,0.336247,3.390702,0.378182,21.580961,1.684273,0.000000,7.256533,0.566332
test.enc.prompt.txt::00635,test.enc.prompt.txt::00635__row482,"Gents, we are",0.0,content_diversity,we are free,released from responsibility,off the clock,away from our wives,untethered,-0.006,0.786,-0.037,-0.590,-0.359,21.799570,1.210216,0.307675,6.707194,0.372354,19.085552,1.839539,0.000000,5.872157,0.565981
test.enc.prompt.txt::00636,test.enc.prompt.txt::00636__row483,...every time you,1.0,content_diversity,look at me I am happy,steal from him you just piss him off,"let him down, he just trust you less and less","volunteer, you make people happy","read, you expand your knowledge",-0.026,0.953,-0.243,-0.626,-0.218,32.052273,0.705596,0.458305,14.689731,0.323378,28.757953,1.138404,0.000000,13.179926,0.521737
test.enc.prompt.txt::00636,test.enc.prompt.txt::00636__row484,...every time you,0.0,content_diversity,"read, you find out new things","read, you become more and more knowledgeable","read, you become smarter","read, you know more things","read, you find out something that you didn't know",-0.165,0.802,-0.485,-0.974,-0.604,23.301221,0.869037,0.524584,12.223449,0.455883,17.679939,0.377243,0.000000,9.274615,0.197896
test.enc.prompt.txt::00637,test.enc.prompt.txt::00637,Allow a man,1.0,content_diversity,to be a man for goodness sake.,to buy you a drink.,to show you what he is made of.,some time to deal with what he is feeling.,get as drunk as possible.,-0.039,0.925,-0.108,-0.654,-0.215,-8.940867,-0.447703,0.497154,-4.444992,-0.222577,42.301988,1.517225,0.000000,21.030623,0.754295
test.enc.prompt.txt::00639,test.enc.prompt.txt::00639,So you're saying,1.0,content_diversity,that everything i my fault,that you don't like sport,that your mom is to blame,that this was the easiest exam ever,that you need to borrow money from me,-0.043,0.954,-0.154,-0.699,-0.155,15.760815,0.617503,0.432187,6.811615,0.266876,50.480922,2.241843,0.000000,21.817185,0.968895
test.enc.prompt.txt::00640,test.enc.prompt.txt::00640,I am so,1.0,content_diversity,tired of fighting you,happy right now,worried about my health,worried about my parents' divorce,curious to find out more about physics,-0.040,0.928,-0.089,-0.611,-0.131,-2.321220,0.079280,0.540253,-1.254046,0.042831,34.491767,1.085935,0.000000,18.634284,0.586680
test.enc.prompt.txt::00642,test.enc.prompt.txt::00642,Oh. That's nice,1.0,content_diversity,you should be thankful,we can arrange it by tomorrow,you really did put much effort to do it,it is so refreshing,maybe just add some colour to your drawing,-0.016,0.974,-0.127,-0.702,-0.235,14.381697,0.772756,0.360832,5.189370,0.278835,72.945485,1.105350,0.000000,26.321033,0.398845
test.enc.prompt.txt::00645,test.enc.prompt.txt::00645,"Thank you, Miss",0.0,content_diversity,I love working for you.,Working for you were the best years of my life.,I couldn't have asked for a better boss.,You were more generous than any other employer I ever had.,We worked well together. You were the best boss.,-0.047,0.922,-0.237,-0.856,-0.616,23.129168,0.565176,0.431377,9.977399,0.243804,47.526018,0.541110,0.000000,20.501648,0.233423
test.enc.prompt.txt::00646,test.enc.prompt.txt::00646,My professional opinion,1.0,content_diversity,doesn't matter in this case,is that you should've done it,is that you need to listen to him,is that your car is broken,is that the food has expired,-0.073,0.902,-0.237,-0.679,-0.174,11.180488,0.342326,0.519247,5.805435,0.177752,16.387976,0.588807,0.000000,8.509407,0.305736
test.enc.prompt.txt::00647,test.enc.prompt.txt::00647,Leaving you in,1.0,content_diversity,las vegas,hollywood,new york city,florida,the dream,0.000,0.600,0.159,-0.634,-0.265,14.887830,1.653493,0.213296,3.175509,0.352683,21.518486,2.593950,0.000000,4.589800,0.553278
test.enc.prompt.txt::00648,test.enc.prompt.txt::00648__row492,It's early in,1.0,content_diversity,the morning.,the afternoon.,case you needed more time.,California while it is late in Michigan.,the baseball game being only the first inning.,-0.028,0.975,-0.226,-0.646,-0.206,-1.757125,0.120784,0.500352,-0.879181,0.060435,84.525096,1.377803,0.000000,42.292303,0.689386
test.enc.prompt.txt::00648,test.enc.prompt.txt::00648__row493,It's early in,0.0,content_diversity,the west while it is late in the east.,the Pacific while it is late in the Atlantic.,San Francisco while it is late in Detroit.,Los Angeles while it is late in Lansing.,the Golden State while it is late in The Mitten.,-0.438,0.624,-0.443,-0.785,-0.449,28.376754,0.706223,0.425964,12.087468,0.300825,44.352706,0.846670,0.000000,18.892644,0.360651
test.enc.prompt.txt::00649,test.enc.prompt.txt::00649,First of all:,0.0,content_diversity,I must say you look great.,I canot go on without telling you how beautiful your are.,I have to say you look fabulous.,I have to congratulate you on looking so fine.,You look incredible.,-0.073,0.892,-0.487,-0.865,-0.696,21.613445,0.441463,0.418177,9.038246,0.184610,91.824556,1.054494,0.000000,38.398920,0.440965
test.enc.prompt.txt::00650,test.enc.prompt.txt::00650,Ummm . .,1.0,content_diversity,what are you doing in the tree?,are you leaving now?,you are cuckoo for cocoa puffs.,"I love you, you know.",can you come over for a little while?,-0.053,0.945,-0.156,-0.671,-0.114,6.118047,0.398989,0.394193,2.411690,0.157279,19.035502,0.872358,0.000000,7.503658,0.343877
test.enc.prompt.txt::00651,test.enc.prompt.txt::00651,You like it,0.0,content_diversity,when he goes out with your sister,when he goes on a date with your sister,when he's visiting your sis,when he spends time with your sis,when he takes your sister on a date,-0.159,0.795,-0.678,-0.890,-0.627,48.525867,1.515979,0.425375,20.641709,0.644860,26.673167,1.091501,0.000000,11.346109,0.464298
test.enc.prompt.txt::00652,test.enc.prompt.txt::00652,"Courtney, you're going",1.0,content_diversity,to go to church today.,to die soon.,to make your bed.,to have fun tonight.,go out with friends.,-0.044,0.950,-0.358,-0.702,-0.178,-14.339920,-0.653758,0.422825,-6.063274,-0.276425,37.548309,1.893313,0.000000,15.876356,0.800540
test.enc.prompt.txt::00653,test.enc.prompt.txt::00653,Oh Jesus. I'm,0.0,content_diversity,exhausted always cleaning up your messes.,drained from doing your chores.,sick of cleaning up.,worn out from doing everything for you.,tired of you leaving everything out like a child.,-0.039,0.927,-0.335,-0.808,-0.565,15.298761,0.717591,0.415972,6.363860,0.298498,39.811682,0.843083,0.000000,16.560555,0.350699
test.enc.prompt.txt::00654,test.enc.prompt.txt::00654__row499,"Oh Christ, this",1.0,content_diversity,doesn't look good.,worked perfectly!,is broken now!,is a total cock up.,is truly beautiful.,-0.017,0.975,-0.233,-0.630,-0.298,3.613971,0.423909,0.405690,1.466153,0.171976,18.962559,1.329445,0.000000,7.692926,0.539343
test.enc.prompt.txt::00654,test.enc.prompt.txt::00654__row500,"Oh Christ, this",0.0,content_diversity,has totally fallen apart.,will never work again.,is completely busted.,has been totally ruined.,is only fit for the bin.,-0.015,0.971,-0.310,-0.730,-0.375,11.937539,0.571524,0.427342,5.101416,0.244236,25.667385,1.058577,0.000000,10.968760,0.452375
test.enc.prompt.txt::00655,test.enc.prompt.txt::00655__row501,What are you,1.0,content_diversity,doing on my property,doing for a living,doing with that vehicle,planning to do with my sister,doing in the school if you're not willing to learn,-0.035,0.957,-0.153,-0.715,-0.249,-3.415971,0.367525,0.502685,-1.717157,0.184749,73.705189,0.779316,0.000000,37.050496,0.391750
test.enc.prompt.txt::00655,test.enc.prompt.txt::00655__row502,What are you,0.0,content_diversity,doing here without a permission,doing at my place,"doing here, this is private property",doing tresspassing,thinking? You can't come on a private property without invitation,-0.045,0.939,-0.027,-0.813,-0.325,-1.049718,0.502392,0.455077,-0.477703,0.228627,81.218094,1.307773,0.000000,36.960519,0.595138
test.enc.prompt.txt::00656,test.enc.prompt.txt::00656,Do you want,1.0,content_diversity,it raw or medium raw,my old TV,me to take a look at your exam,me to go with you,to help me move out tomorrow,-0.023,0.954,0.024,-0.593,-0.156,6.418256,0.590857,0.355025,2.278641,0.209769,43.826648,3.285298,0.000000,15.559552,1.166363
test.enc.prompt.txt::00657,test.enc.prompt.txt::00657__row504,Marzipan. Pink tents.,1.0,content_diversity,Party.,Deliciousness.,Let's go eat!,I wanna go!,I love the festival.,-0.006,0.783,-0.332,-0.653,-0.367,4.659396,0.712506,0.246739,1.149655,0.175803,20.942746,2.393151,0.000000,5.167392,0.590484
test.enc.prompt.txt::00657,test.enc.prompt.txt::00657__row505,Marzipan. Pink tents.,0.0,content_diversity,I'm hungry and wanna eat.,My stomach is rumbling so let's eat!,"God, the growling. I need food.",I want to eat some marzipan.,So very hungry. I want some good food.,-0.028,0.949,-0.390,-0.923,-0.593,28.028401,0.987678,0.321336,9.006537,0.317377,50.302680,1.328845,0.000000,16.164068,0.427006
test.enc.prompt.txt::00658,test.enc.prompt.txt::00658,Get married. Have,0.0,content_diversity,a great deal of offspring.,sex for procreation.,a quiverfull of arrows.,numerous babies.,a houseful of youths.,-0.028,0.956,-0.343,-0.678,-0.212,13.659009,0.657947,0.369819,5.051365,0.243321,30.642068,1.158731,0.000000,11.332028,0.428521
test.enc.prompt.txt::00659,test.enc.prompt.txt::00659,Your father practically,0.0,content_diversity,consumed 24 cans of beer in one night.,downed many bottles of beer by himself.,guzzled a stack of Bud Lights yesterday.,swigged a whole case of beer last night.,could not stand up from all the beer he drank at once.,-0.044,0.951,-0.319,-0.834,-0.539,27.497696,0.823908,0.444574,12.224765,0.366288,49.470326,0.706788,0.000000,21.993228,0.314220
test.enc.prompt.txt::00660,test.enc.prompt.txt::00660,But what about,0.0,content_diversity,your girl?,"your girl, is she gonna be there?","your gf, is she coming with us?","your girlfriend, is she also going to be there?","your better half, is she coming?",-0.099,0.892,-0.435,-0.815,-0.506,22.218020,0.688194,0.331691,7.369507,0.228268,28.478927,1.332472,0.000000,9.446191,0.441968
test.enc.prompt.txt::00661,test.enc.prompt.txt::00661__row509,Girls dig Bateman.,1.0,content_diversity,He looks like hollywood,he is dreamy,what is his deal?,It's not even fair.,I am super jealous.,-0.006,0.789,-0.217,-0.619,-0.232,12.347227,0.966972,0.322166,3.977862,0.311526,19.280615,0.674892,0.000000,6.211567,0.217427
test.enc.prompt.txt::00661,test.enc.prompt.txt::00661__row510,Girls dig Bateman.,0.0,content_diversity,He has that hair,he has a a great smile,he has perfect teeth,he has great skins,he has that southern california charm,-0.108,0.875,-0.374,-0.704,-0.414,16.115307,1.117985,0.317082,5.109871,0.354493,37.503628,1.331466,0.000000,11.891718,0.422183
test.enc.prompt.txt::00662,test.enc.prompt.txt::00662,"Listen, what about",0.0,content_diversity,we get something to eat tomorrow,we go to the restaurant,romantic evening in the restaurant,we have a fancy dinner tomorrow,I take you out for a dinner,-0.037,0.936,-0.328,-0.828,-0.484,23.494371,0.732722,0.533219,12.527652,0.390701,37.663358,0.993962,0.000000,20.082830,0.529999
test.enc.prompt.txt::00663,test.enc.prompt.txt::00663,"Jesus, Davis. Yes.",1.0,content_diversity,you've already asked me this,you should change your habits,why are you being so annoying,don't repeat everything,she is so out of your league,-0.010,0.977,-0.113,-0.662,-0.235,16.751229,0.633813,0.376942,6.314235,0.238910,19.616669,0.809664,0.000000,7.394338,0.305196
test.enc.prompt.txt::00665,test.enc.prompt.txt::00665__row513,By the way,1.0,content_diversity,did you make the payment?,did you water the plants?,did you call your mom?,did you make plans?,how is the family doing?,-0.114,0.869,-0.474,-0.699,-0.265,0.579092,0.131265,0.326017,0.188794,0.042795,27.781907,1.257642,0.000000,9.057378,0.410013
test.enc.prompt.txt::00665,test.enc.prompt.txt::00665__row514,By the way,0.0,content_diversity,did you pay the light bill,did you pay the car note,did you pay the phone bill,did you pay your taxes,did you pay the water bill,-0.365,0.675,-0.758,-0.795,-0.548,34.221598,1.399301,0.412664,14.122008,0.577441,18.310730,0.860682,0.000000,7.556172,0.355172
test.enc.prompt.txt::00666,test.enc.prompt.txt::00666__row515,Excuse me. I,1.0,content_diversity,have to use the restroom,will move my car,have to leave now,don't want to be part of this,i will be right back,-0.030,0.950,-0.148,-0.636,-0.230,3.643638,0.200233,0.469729,1.711523,0.094055,34.534067,2.090142,0.000000,16.221655,0.981800
test.enc.prompt.txt::00666,test.enc.prompt.txt::00666__row516,Excuse me. I,0.0,content_diversity,have to use the toilet,need to go to the restroom,need to use the bathroom,i need to go to the toilet,i need to use the wc,-0.266,0.637,-0.558,-0.914,-0.638,14.357307,0.520058,0.497056,7.136380,0.258498,25.107709,1.425067,0.000000,12.479929,0.708338
test.enc.prompt.txt::00667,test.enc.prompt.txt::00667__row517,It never was,1.0,content_diversity,an issue for them.,seen again.,enough money to live on.,warm in Antarctica.,easy to raise kids alone.,-0.004,0.989,-0.287,-0.589,-0.178,-7.186121,-0.148053,0.365129,-2.623864,-0.054058,26.844301,1.230225,0.000000,9.801645,0.449191
test.enc.prompt.txt::00667,test.enc.prompt.txt::00667__row518,It never was,0.0,content_diversity,simple to be a single parent.,effortless being a single mom.,easy having all the responsibilities of parenthood.,trouble-free raising children by yourself.,worry-free being a single father.,-0.052,0.927,-0.414,-0.831,-0.599,36.935678,0.877401,0.422242,15.595795,0.370476,24.715508,0.292700,0.000000,10.435926,0.123590
test.enc.prompt.txt::00668,test.enc.prompt.txt::00668,Patrick? Is that,1.0,content_diversity,how you show care,how you love?,the real slim shady,sincere,authentic,-0.020,0.744,-0.131,-0.574,-0.264,25.263715,1.890752,0.217561,5.496404,0.411354,33.187327,1.073046,0.000000,7.220274,0.233453
test.enc.prompt.txt::00290,test.enc.prompt.txt::00290,Suppose there's an,0.0,content_diversity,airline that costs less.,flight that isn't as expensive.,"air travel fare, but doesn't cost as much.",way to fly there that is low cost.,flight going there and it's not a lot of money,-0.022,0.966,-0.372,-0.918,-0.776,51.665935,1.508927,0.302114,15.609011,0.455868,51.374471,0.936818,0.000000,15.520956,0.283026
test.enc.prompt.txt::00289,test.enc.prompt.txt::00289,We took for,1.0,content_diversity,granted that which would be done.,granted the bells on the sleigh until they froze,granted the hooks on the end of our rods,granted the amount of time we had to explore,granted the time that would be done in time,-0.091,0.880,-0.121,-0.826,-0.333,10.115315,0.214823,0.481555,4.871083,0.103449,39.352646,0.818479,0.000000,18.950475,0.394143
test.enc.prompt.txt::00294,test.enc.prompt.txt::00294,I went down,1.0,content_diversity,to the store for some milk.,memory lane.,a dark hole.,to the South side for some pizza.,the slide at the park.,-0.032,0.926,-0.226,-0.563,-0.075,0.818838,0.225382,0.459568,0.376312,0.103578,47.259543,1.649336,0.000000,21.718987,0.757982
test.enc.prompt.txt::00247,test.enc.prompt.txt::00247,Nothing remotely like,0.0,content_diversity,being super full and satisfied.,getting to taste many different foods.,starting the day off right.,doing exactly what I want to do.,feeding myself with great food.,-0.003,0.993,-0.190,-0.712,-0.326,7.666718,0.249065,0.362173,2.776679,0.090205,22.228171,0.604478,0.000000,8.050446,0.218926
test.enc.prompt.txt::00291,test.enc.prompt.txt::00291__row524,It is a,1.0,content_diversity,good day to die.,strange world in which we live.,shame that we can't have sensible politicians in Washington.,song I don't mind hearing over and over.,cold and dreary saturday morning.,-0.008,0.975,-0.046,-0.589,-0.112,2.394467,-0.403680,0.458900,1.098822,-0.185249,59.078844,1.329672,0.000000,27.111297,0.610187
test.enc.prompt.txt::00291,test.enc.prompt.txt::00291__row525,It is a,0.0,content_diversity,joke of a democracy that we currently have.,horrible system of government that we rely on.,pity we can't trust our elected officials.,truth widely acknowledged that American politicians are corrupt.,regrettable situation in which we find ourselves this election cycle.,-0.028,0.965,-0.223,-0.780,-0.346,16.695054,0.500647,0.458092,7.647878,0.229343,33.069551,0.463047,0.000000,15.148910,0.212118
test.enc.prompt.txt::00328,test.enc.prompt.txt::00328,"Yeah, brother, look,",1.0,content_diversity,I can drink four cans of beer in one sitting.,the solar eclipse is about to happen so you can become blind.,your life is much more meaningful than you think.,you need to break up with that girl because she is ruining your life.,you mean a lot to my every day life.,-0.033,0.955,-0.146,-0.623,-0.128,-2.029102,-0.295829,0.494868,-1.004137,-0.146396,43.756203,1.282885,0.000000,21.653537,0.634859
test.enc.prompt.txt::00337,test.enc.prompt.txt::00337,"To help, Jack,",1.0,content_diversity,we must first find him,he has to admit he has a problem,I have to find a way to get more money,we have to get more people,he has to come home,-0.074,0.860,-0.354,-0.631,-0.364,23.692456,0.661365,0.473189,11.211014,0.312951,18.615637,0.684501,0.000000,8.808718,0.323898
test.enc.prompt.txt::00333,test.enc.prompt.txt::00333__row528,It may have,1.0,content_diversity,"looked like the same person, but it's not.",gotten caught in the drain.,"looked the same, but it's not.",been hotter yesterday.,run off to hide in the woods.,-0.049,0.909,-0.217,-0.653,-0.202,5.396626,0.175813,0.411323,2.219756,0.072316,29.750367,1.513755,0.000000,12.237008,0.622642
test.enc.prompt.txt::00333,test.enc.prompt.txt::00333__row529,It may have,0.0,content_diversity,been somebody different.,been a look-alike.,been your doppleganger.,"looked similar, not completely.","seemed like an exact replica of you, but that's impossible.",-0.020,0.983,-0.219,-0.707,-0.332,5.130192,0.689169,0.348127,1.785960,0.239918,63.656553,1.138791,0.000000,22.160582,0.396444
test.enc.prompt.txt::00316,test.enc.prompt.txt::00316,See. Get your,0.0,content_diversity,head out of the clouds.,stuff together.,information from a better source.,head checked.,reality in order.,-0.006,0.988,-0.257,-0.657,-0.305,-6.597519,-0.597547,0.472553,-3.117677,-0.282373,32.884751,1.835470,0.000000,15.539789,0.867357
test.enc.prompt.txt::00250,test.enc.prompt.txt::00250__row531,What was the,1.0,content_diversity,the solution to that problem?,first thing that came to your mind?,cat doing in the tree?,object flying in the sky?,time he finished,-0.028,0.950,-0.127,-0.618,-0.181,8.450091,0.213010,0.412160,3.482789,0.087794,24.384329,1.249317,0.000000,10.050245,0.514918
test.enc.prompt.txt::00250,test.enc.prompt.txt::00250__row532,What was the,0.0,content_diversity,animal she was chasing up there?,height she was stuck at?,fire department doing to get her down?,cat's reaction when she got down?,firefighter saying after he got scratched in the face?,-0.025,0.963,-0.233,-0.719,-0.197,14.681679,0.758615,0.333194,4.891846,0.252766,63.142395,0.806581,0.000000,21.038663,0.268748
test.enc.prompt.txt::00321,test.enc.prompt.txt::00321,You're not using,1.0,content_diversity,You're not using the same client version mobile legends,You're not using the default seccomp profile,You're not using our company's email,"You're not using our bank for the transactions, as statements were empty","You're not using the keyboard key "" fn """,-0.212,0.799,-0.267,-0.840,-0.400,32.968134,0.619098,0.365748,12.058015,0.226434,99.516858,1.003539,0.000000,36.398049,0.367042
test.enc.prompt.txt::00245,test.enc.prompt.txt::00245__row534,Still don't want,1.0,content_diversity,to be sad,to have any kids,sex without love,to use the metric system in the United States,to go to war,-0.035,0.957,-0.157,-0.570,-0.119,9.717806,0.416284,0.421548,4.096520,0.175484,43.118205,1.627428,0.000000,18.176388,0.686039
test.enc.prompt.txt::00245,test.enc.prompt.txt::00245__row535,Still don't want,0.0,content_diversity,to be tied down to a large family with too many mouths to feed,to lose my independence and freedom that kids take away,to grow up and settle down with a family,to bring a child into this declining society,to have to quit my job because someone has to take care of the kids,-0.058,0.939,-0.158,-0.762,-0.386,19.682759,0.512203,0.541315,10.654565,0.277263,20.036165,0.364042,0.000000,10.845869,0.197061
test.enc.prompt.txt::00256,test.enc.prompt.txt::00256,Do you know,1.0,content_diversity,I am going to Florida next Saturday,I gots brand new girlfriend,I am making pasta for dinner,I have to work five hours of overtime next week,I wear my seatbelt in the front seat all the time,-0.038,0.953,-0.194,-0.636,-0.146,17.907162,0.727192,0.388148,6.950635,0.282258,42.473343,1.928456,0.000000,16.485959,0.748527
test.enc.prompt.txt::00297,test.enc.prompt.txt::00297__row537,Might as well,1.0,content_diversity,"eat lunch now, it's going to be a long car ride.","call a divorce attorney, I'm ready to admit defeat.","put my feet up, no one is showing up in this bad weather.",take out a loan as I can't even afford the down payment.,go to the store after work since I won't have time tomorrow.,-0.015,0.979,-0.169,-0.652,-0.178,15.476005,0.291643,0.492350,7.619614,0.143591,35.599398,0.651306,0.000000,17.527370,0.320670
test.enc.prompt.txt::00297,test.enc.prompt.txt::00297__row538,Might as well,0.0,content_diversity,"call this party off and relax, all the roads are closed.","stop decorating and start eating, the storm just got upgraded to a blizzard.","stream a movie, try to stay warm and forget about this canceled party.",find a comfy chair and a good book while the wind howls outside.,watch some TV while everyone calls to saythat  they are snowed in,-0.033,0.955,-0.167,-0.682,-0.287,19.213030,0.249804,0.425584,8.176759,0.106313,78.361512,1.075289,0.000000,33.349409,0.457626
test.enc.prompt.txt::00334,test.enc.prompt.txt::00334__row539,It wasn't me.,1.0,content_diversity,Don't ask me again.,I think I saw Bill working on it.,But I can introduce you to the author.,Who told you?,I don't work in that department.,-0.013,0.979,-0.178,-0.643,-0.195,6.645067,0.201495,0.460466,3.059830,0.092781,38.379337,1.107799,0.000000,17.672395,0.510104
test.enc.prompt.txt::00334,test.enc.prompt.txt::00334__row540,It wasn't me.,0.0,content_diversity,I've never been there.,Pat usually takes care of that area.,We didn't have to work that day.,"My car wouldn't start, so I called in.",Our unit was deployed in another city.,-0.006,0.988,-0.286,-0.589,-0.133,0.449104,0.036765,0.444908,0.199810,0.016357,55.258919,0.885619,0.000000,24.585148,0.394019
test.enc.prompt.txt::00292,test.enc.prompt.txt::00292__row541,Due north. At,1.0,content_diversity,the corner of Pine and Maple.,least we didn't have to go South and endure the sweltering heat.,3:00 tomorrow in the park by the swings.,the fork in the road take a left and travel another mile.,least an hour outside the city limits.,-0.052,0.951,-0.098,-0.613,-0.120,25.661067,0.521515,0.471814,12.107245,0.246058,76.961983,0.730051,0.000000,36.311724,0.344448
test.enc.prompt.txt::00292,test.enc.prompt.txt::00292__row542,Due north. At,0.0,content_diversity,least we didn't sweat as much while on vacation.,best we stayed cool.,our busiest hour we were comfortable.,sunset the temperature was nice.,least I didn't get a heatstroke.,-0.016,0.973,-0.336,-0.708,-0.364,23.907638,0.816981,0.329169,7.869662,0.268925,41.603372,0.816248,0.000000,13.694556,0.268684
test.enc.prompt.txt::00313,test.enc.prompt.txt::00313,On what you,1.0,content_diversity,believe is important,set up in the hallway,told her to do,determined to be false,are currently creating,-0.005,0.989,-0.051,-0.580,-0.252,10.090481,0.757460,0.408913,4.126129,0.309735,29.417833,1.365613,0.000000,12.029333,0.558417
test.enc.prompt.txt::00251,test.enc.prompt.txt::00251,"Right, Agent Cole",0.0,content_diversity,is always late.,never shows up to these on schedule.,isn't exactly punctual.,has a problem with timeliness.,is habitually later than expected.,-0.005,0.991,-0.239,-0.658,-0.467,9.133040,0.404034,0.345377,3.154337,0.139544,64.568439,1.165960,0.000000,22.300423,0.402695
test.enc.prompt.txt::00323,test.enc.prompt.txt::00323,The sign. It,0.0,content_diversity,"No idea, friend.",What is that supposed to mean?,I'm not following.,I don't think I get it.,Is that supposed to be English?,-0.023,0.931,-0.140,-0.681,-0.442,31.787920,1.556690,0.248522,7.899996,0.386872,25.328897,2.210614,0.000000,6.294787,0.549386
test.enc.prompt.txt::00330,test.enc.prompt.txt::00330,Picked up Jill.,1.0,content_diversity,then I had to drop her off at her job.,and asked if she'd go out with me on a date.,after her kindergarten class to go get ice cream.,"after she had fallen off her horse, there was so much blood.","when she fell off the ladder, I was so happy she didn't break any bones.",-0.030,0.947,-0.173,-0.628,-0.150,13.189643,0.395674,0.468694,6.181901,0.185450,48.043783,0.332808,0.000000,22.517814,0.155985
test.enc.prompt.txt::00264,test.enc.prompt.txt::00264,So what's up?,1.0,content_diversity,I heard you are moving.,I heard you are getting married.,I heard you got a new job.,I heard you got a new girlfriend.,I heard you graduated.,-0.332,0.604,-0.757,-0.838,-0.484,9.824258,0.299623,0.480134,4.716958,0.143859,12.067837,0.652983,0.000000,5.794175,0.313519
test.enc.prompt.txt::00335,test.enc.prompt.txt::00335,And Elbourne and,1.0,content_diversity,Jones and Schrader went down to the sea together.,his wife were never seen again.,Molly knew that things would never be the same between them.,the dog looked each other in the eye knowingly.,the fisherman both shook their heads in disbelief.,-0.023,0.972,-0.268,-0.627,-0.087,-4.679032,-0.114629,0.502486,-2.351150,-0.057600,70.408404,1.230496,0.000000,35.379260,0.618307
test.enc.prompt.txt::00318,test.enc.prompt.txt::00318,I heard he,0.0,content_diversity,got himself in danger,got a serious accident,was moving at a high speed,driving carelessly,not taking caution while driving,-0.015,0.971,-0.117,-0.670,-0.424,19.295258,1.047568,0.394858,7.618890,0.413641,34.452960,0.514611,0.000000,13.604033,0.203198
test.enc.prompt.txt::00305,test.enc.prompt.txt::00305,Why do they,1.0,content_diversity,How come their world is round?,Is it us or them that does that?,Did he/she commit the crime?,Did he/she omit the evidence?,How'd he/she know?,-0.027,0.961,-0.280,-0.687,-0.335,31.983928,0.973135,0.212860,6.808102,0.207142,49.451594,1.461322,0.000000,10.526270,0.311057
test.enc.prompt.txt::00270,test.enc.prompt.txt::00270,No! I won't,0.0,content_diversity,pick up the mess in my room.,clean up after myself.,do anything about the squalor in my bedroom.,lift a finger to clean this place.,mop the floor.,-0.027,0.950,-0.278,-0.744,-0.486,22.095916,0.396346,0.432002,9.545482,0.171222,35.932817,0.778037,0.000000,15.523053,0.336113
test.enc.prompt.txt::00312,test.enc.prompt.txt::00312__row552,Fuck. Turn it,1.0,content_diversity,before it burns to the frying pan,before the children come home and see what your watching,before you hit the animal lying in the middle of the road,before the arrow hits your head,before it over heats an cause an explosion,-0.056,0.934,-0.193,-0.695,-0.314,30.103826,0.636065,0.411322,12.382380,0.261628,40.255892,0.597066,0.000000,16.558153,0.245587
test.enc.prompt.txt::00312,test.enc.prompt.txt::00312__row553,Fuck. Turn it,0.0,content_diversity,its so annoying that it could exploed,or if your not carefull youll have a real problem on your hands,or you will die,since its starting to warm up heavily,before the oxygen bottle puts everyone in danger,-0.005,0.985,-0.048,-0.549,-0.248,5.851282,0.563354,0.332307,1.944421,0.187206,80.421682,1.413030,0.000000,26.724669,0.469559
test.enc.prompt.txt::00302,test.enc.prompt.txt::00302,No brag. Just,1.0,content_diversity,the honest to God truth.,wanted to let you know how I performed.,a little big of exaggeration perhaps!,"so that I don't offend him, he's so sensitive.",thought you might be interested in hearing about her achievement since you offered her so much help.,-0.011,0.969,-0.007,-0.558,-0.175,3.682827,0.567694,0.433476,1.596419,0.246082,95.383396,1.444235,0.000000,41.346450,0.626042
