sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion_v3,metric_icl_E_rate_qwen25_completion_v3,metric_icl_C_qwen25_completion_v3,metric_icl_D_qwen25_completion_v3,metric_icl_D_rate_qwen25_completion_v3,metric_icl_E_qwen25_completion_v3_std,metric_icl_E_rate_qwen25_completion_v3_std,metric_icl_C_qwen25_completion_v3_std,metric_icl_D_qwen25_completion_v3_std,metric_icl_D_rate_qwen25_completion_v3_std
test.sa-sb.sa-b::00687,test.sa-sb.sa-b::00687__row1214,Jake never cooked dinner. He thought he would surprise his girlfriend. He looked up online how to cook a fancy dinner. Jake only messed up small parts of it.,1.0,content_diversity,"In the end, it was worth it.",Jake was glad nothing bad happened.,Jake was happy he looked up how to do it.,Jake's girlfriend was impressed.,The girlfriend didn't even notice the mistakes,-0.034,0.946,-0.308,-0.754,-0.339,8.045781,0.253136,0.590250,4.749020,0.149413,21.574169,0.836727,0.000000,12.734148,0.493878
test.sa-sb.sa-b::00687,test.sa-sb.sa-b::00687__row1215,Jake never cooked dinner. He thought he would surprise his girlfriend. He looked up online how to cook a fancy dinner. Jake only messed up small parts of it.,0.0,content_diversity,Jake was proud of learning something new.,Jake needed the extra help.,The additional knowledge let Jake succeed.,The extra research led to a happy event.,The meal went good by Jake's research.,-0.025,0.964,-0.331,-0.855,-0.530,23.561250,0.594956,0.394173,9.287205,0.234516,48.391636,1.224926,0.000000,19.074669,0.482833
test.sa-sb.sa-b::00688,test.sa-sb.sa-b::00688__row1216,Kevin always wanted to be a writer. He decided he wanted to write just like his favorite author. He spent years perfecting his style. He was invited to read at a rally attended by his favorite author.,1.0,content_diversity,It was hard trying to write his first book but worth it.,"Kevin's favorite author turned out to be a jerk, which was deflating to Kevin.",Kevin wanted to emulate his favorite author and treat his fans like gold.,"Kevin's favorite author came up to him and introduced himself, to Kevin's surprise.",Kevin really enjoyed the rally and he was over the moon meeting his favorite author.,-0.069,0.908,-0.329,-0.879,-0.493,4.431250,0.066056,0.604130,2.677053,0.039906,32.907650,0.877649,0.000000,19.880514,0.530215
test.sa-sb.sa-b::00688,test.sa-sb.sa-b::00688__row1217,Kevin always wanted to be a writer. He decided he wanted to write just like his favorite author. He spent years perfecting his style. He was invited to read at a rally attended by his favorite author.,0.0,content_diversity,Kevin realized that even the guys you root for most can something let you down.,"Kevin was so surprised at the author's rudeness, he even mentioned it to him.",Kevin cringed as his favorite author pretended to care about his fans and then put them down later.,Kevin swore to God that he would never treat people like he was treated by his favorite author.,Kevin decided he would get to know someone before admiring them.,-0.045,0.931,-0.270,-0.897,-0.534,23.163125,0.143723,0.522635,12.105858,0.075115,78.481263,0.952256,0.000000,41.017048,0.497682
test.sa-sb.sa-b::00689,test.sa-sb.sa-b::00689__row1218,Our relationship confuses me. We got into another argument. He accused me of not working hard. I explained my computer was being slow.,1.0,content_diversity,I've always had this computer problem,The computer was ten years old.,Everyone else had a newer computer.,He said that it had nothing to do with the computer.,The computer hindered my output.,-0.047,0.952,-0.336,-0.920,-0.312,-0.483125,-0.037304,0.548241,-0.264869,-0.020451,25.739063,0.986590,0.000000,14.111208,0.540889
test.sa-sb.sa-b::00689,test.sa-sb.sa-b::00689__row1219,Our relationship confuses me. We got into another argument. He accused me of not working hard. I explained my computer was being slow.,0.0,content_diversity,This is not a new problem.,The speed of the computer determines how fast I can go.,I can only go as fast as my computer.,A newer computer would get rid of this issue.,I felt that the computer was the focus of the issue.,-0.038,0.920,-0.301,-0.826,-0.335,6.792187,0.210353,0.545831,3.707385,0.114817,45.827389,0.731487,0.000000,25.014001,0.399268
test.sa-sb.sa-b::00690,test.sa-sb.sa-b::00690__row1220,Fred is visiting France. He is overwhelmed by the size of the city. Fred wishes he had brought a map. He can't find his way to his hotel.,1.0,content_diversity,He asked some strangers where to go.,He was desperate for a map.,He knew he had to struggle to find it.,He felt it was a challenge.,He decided to start asking for help.,-0.052,0.937,-0.451,-0.724,-0.357,13.041562,0.445622,0.456353,5.951560,0.203361,18.692369,0.358178,0.000000,8.530324,0.163456
test.sa-sb.sa-b::00690,test.sa-sb.sa-b::00690__row1221,Fred is visiting France. He is overwhelmed by the size of the city. Fred wishes he had brought a map. He can't find his way to his hotel.,0.0,content_diversity,It wasn't going to be easy.,The effort involved was going to be large.,He felt he needed to put forth large amounts of effort.,The skill needed to solve the map issue was great.,He knew he would be having a stressful day.,-0.053,0.920,-0.323,-0.736,-0.563,41.354844,0.825678,0.406190,16.797931,0.335382,64.605292,0.860067,0.000000,26.242034,0.349351
test.sa-sb.sa-b::00691,test.sa-sb.sa-b::00691__row1222,Jane noticed her internet was slow. The cable company was no help. Eventually someone recommended getting a better router. Jane tried it out.,1.0,content_diversity,The new router helped.,The new router did no good.,It didn't change here speed.,Her internet speed went up ten fold.,She thanked the person for the help.,-0.033,0.938,-0.302,-0.684,-0.202,7.386406,0.367713,0.553987,4.091975,0.203709,39.861994,1.185094,0.000000,22.083035,0.656527
test.sa-sb.sa-b::00691,test.sa-sb.sa-b::00691__row1223,Jane noticed her internet was slow. The cable company was no help. Eventually someone recommended getting a better router. Jane tried it out.,0.0,content_diversity,The router changed everything.,The new router gave her a boost.,The speed change was obvious.,It didn't take long to see the great change.,The router upped the speed greatly.,-0.048,0.941,-0.403,-0.839,-0.507,5.952500,0.186855,0.557927,3.321060,0.104251,35.991203,0.549907,0.000000,20.080462,0.306808
test.sa-sb.sa-b::00692,test.sa-sb.sa-b::00692__row1224,I work very hard to please him. Today I got the entire house cleaned. I washed the floors and cleaned the toilets. I took all the trash out to the curb.,1.0,content_diversity,He came home and did not notice the work I had done.,When he saw how hard I worked he took me out to dinner.,None of it made him happy.,"He took one look at the work I had done and said, ""about time!""",I felt much better having a clean house even if my husband was moody.,-0.038,0.921,-0.232,-0.684,-0.245,-10.521875,0.096117,0.554690,-5.836377,0.053315,83.640018,0.759885,0.000000,46.394265,0.421500
test.sa-sb.sa-b::00692,test.sa-sb.sa-b::00692__row1225,I work very hard to please him. Today I got the entire house cleaned. I washed the floors and cleaned the toilets. I took all the trash out to the curb.,0.0,content_diversity,None of the work I did registered with him when he returned home.,All of my hard work went unnoticed by him upon his return.,He arrived back at home and showed no sign that he recognized any of my work.,The effort I put into doing all this cleaning did not register with him when he came home.,After coming home he in no way acknowledged or recognized how much I had been cleaning.,-0.052,0.923,-0.396,-0.907,-0.686,30.835625,0.453260,0.536073,16.530142,0.242981,87.039975,0.795893,0.000000,46.659768,0.426657
test.sa-sb.sa-b::00693,test.sa-sb.sa-b::00693__row1226,My friend and I use emoticons when we text. When we talked today we used the money one a lot. We like to use the one who covers his eyes. We sent it to each other to signify embarrassment.,1.0,content_diversity,it was funny,we like this thing,a lot of people do this,we also have other icons,we use more and more emoticons,-0.015,0.967,-0.162,-0.652,-0.412,14.098750,0.808927,0.380612,5.366150,0.307887,32.424139,0.787384,0.000000,12.341007,0.299688
test.sa-sb.sa-b::00693,test.sa-sb.sa-b::00693__row1227,My friend and I use emoticons when we text. When we talked today we used the money one a lot. We like to use the one who covers his eyes. We sent it to each other to signify embarrassment.,0.0,content_diversity,it was hilarious,it was laughable,it has a lot of humor,we laugh,it made us laugh,-0.055,0.929,-0.419,-0.949,-0.749,25.911953,1.705396,0.319486,8.278494,0.544850,27.254308,2.041156,0.000000,8.707357,0.652120
test.sa-sb.sa-b::00694,test.sa-sb.sa-b::00694__row1228,I took my son to the store. He waved at a man there. The man asked how he was. My son used sign language to say he was good.,1.0,content_diversity,The man at the store used sign language to answer back.,The man's son came out from the back of the store and talked to my son in sign language.,The man's son was also deaf which is why he knew how to sign.,My son and the man's son became good friends.,It made me feel good to see my son so happy talking to another boy his age.,-0.065,0.910,-0.317,-0.749,-0.451,4.232969,0.157782,0.626073,2.650149,0.098783,58.552644,0.574732,0.000000,36.658250,0.359824
test.sa-sb.sa-b::00694,test.sa-sb.sa-b::00694__row1229,I took my son to the store. He waved at a man there. The man asked how he was. My son used sign language to say he was good.,0.0,content_diversity,My son doesn't get many chances to sign with another boy close to his age.,The man looked happy to see his son talk to a friend in sign language.,The man's son was really happy to see my son and they laughed together.,"The boys were so glad to see each other, I promised to bring my son back soon.",The man's son wanted my son to stay longer so they could talk.,-0.092,0.900,-0.352,-0.838,-0.485,24.164375,0.303092,0.558064,13.485274,0.169145,57.921517,0.566745,0.000000,32.323928,0.316280
test.sa-sb.sa-b::00695,test.sa-sb.sa-b::00695__row1230,Joan went to the movies. She was going to meet her friend Lynn. Lynn was late for their meetings. Joan and Lynn bought their tickets.,1.0,content_diversity,they went inside the movie,they want the movies,they enjoy the movies,they went to dinner after,they went to the bar after,-0.123,0.844,-0.385,-0.778,-0.351,17.574766,0.844810,0.442861,7.783183,0.374134,15.738579,0.869047,0.000000,6.970007,0.384867
test.sa-sb.sa-b::00695,test.sa-sb.sa-b::00695__row1231,Joan went to the movies. She was going to meet her friend Lynn. Lynn was late for their meetings. Joan and Lynn bought their tickets.,0.0,content_diversity,they like the movies,they had a good time,they thought the movie was good,they like watching the movie,they had a great time seeing the movie,-0.116,0.845,-0.457,-0.872,-0.749,14.556406,0.654902,0.516009,7.511232,0.337935,22.197917,0.524103,0.000000,11.454317,0.270442
test.sa-sb.sa-b::00696,test.sa-sb.sa-b::00696__row1232,Joe bought a new leather jacket. He was excited to wear it out in public. He chose a night to go bar hopping. Unfortunately it started to rain.,1.0,content_diversity,he cancel it,he went anyway,he got caught in the rain,he decides to have a night in instead,he throw a party at home,-0.049,0.954,-0.272,-0.662,-0.237,19.480156,0.993340,0.261869,5.101248,0.260125,40.466287,1.389166,0.000000,10.596865,0.363780
test.sa-sb.sa-b::00696,test.sa-sb.sa-b::00696__row1233,Joe bought a new leather jacket. He was excited to wear it out in public. He chose a night to go bar hopping. Unfortunately it started to rain.,0.0,content_diversity,he cancel his night out,he skip this event,he scratch this plan,he cancel the plan to go out,he stop this plan to go out,-0.112,0.818,-0.418,-0.796,-0.491,46.055312,2.092325,0.235635,10.852231,0.493025,8.882474,0.883230,0.000000,2.093019,0.208120
test.sa-sb.sa-b::00697,test.sa-sb.sa-b::00697__row1234,The man baked the bread. The loaf looked perfect. He shared the load with his friends. His friends asked for the recipe.,1.0,content_diversity,One of his friends then stole the recipe and started selling the bread.,They all had a bread baking contest together.,The man told them that it was a secret.,They were all shocked to discover the secret ingredient.,His friends never ate store bought bread again.,-0.021,0.962,-0.302,-0.764,-0.268,0.264687,0.049762,0.616329,0.163134,0.030670,19.374935,0.607593,0.000000,11.941325,0.374477
test.sa-sb.sa-b::00697,test.sa-sb.sa-b::00697__row1235,The man baked the bread. The loaf looked perfect. He shared the load with his friends. His friends asked for the recipe.,0.0,content_diversity,He and his friends decided to have a competition to see who could bake the best loaf.,Together they agreed to compete to see who made the nicest bread.,A contest was put in place to determine who had the most excellent loaf ever.,They started a contest to see who's bread was superior.,The friends put a competition together so they could see who was the best bread baker.,-0.079,0.898,-0.549,-0.978,-0.760,44.702813,0.691751,0.560228,25.043768,0.387538,50.816427,0.805159,0.000000,28.468786,0.451073
test.sa-sb.sa-b::00698,test.sa-sb.sa-b::00698__row1236,Joel owned a restaurant. He hired a cook that didn't care about his work. The cook didn't clean after himself. The kitchen was a mess.,1.0,content_diversity,The standards people did a spot check and shut the place down.,Joel sacked the chef and got a better one.,Joel told the chef he was cutting his wages and they wouldn't go back until he cleaned up.,The kitchen was so messy one day Joel swore he had seen a rat.,Joel didn't mind as the chef was the best cook he had ever met.,-0.057,0.928,-0.238,-0.811,-0.310,26.160625,0.306026,0.512273,13.401387,0.156769,76.675283,0.855834,0.000000,39.278691,0.438421
test.sa-sb.sa-b::00698,test.sa-sb.sa-b::00698__row1237,Joel owned a restaurant. He hired a cook that didn't care about his work. The cook didn't clean after himself. The kitchen was a mess.,0.0,content_diversity,Joel sacked the chef and hired a better one.,Joel let the chef go and found one less messy and who cared about his work.,"After finding a new and better chef, joel sacked the old one.",A new chef arrived who did care about the job and Joel let the old one go.,"After letting the chef go, Joel found a new chef who really loved the job and was clean.",-0.115,0.857,-0.466,-0.972,-0.715,37.459062,0.633327,0.524800,19.658520,0.332370,66.419219,0.449488,0.000000,34.856813,0.235892
test.sa-sb.sa-b::00699,test.sa-sb.sa-b::00699__row1238,"Janet's family was used to tornado season where they lived. Luckily, they had avoided any major damage to their farm. They heard of a bad tornado coming their way. They weren't worried and didn't evacuate like their neighbors.",1.0,content_diversity,The tornado was the biggest ever and ripped their house apart killing them all.,Yet again for some reason their house was mostly unscathed.,The tornado turned out to be much weaker than predicted so they were pleased with thier decision.,The house was badly damaged by the tornado this time but luckily nobody was hurt.,They hid inside but forgot about the dog who was missing when the tornado passed.,-0.044,0.943,-0.248,-0.821,-0.379,13.871250,0.159860,0.504292,6.995161,0.080616,57.017047,0.929133,0.000000,28.753244,0.468555
test.sa-sb.sa-b::00699,test.sa-sb.sa-b::00699__row1239,"Janet's family was used to tornado season where they lived. Luckily, they had avoided any major damage to their farm. They heard of a bad tornado coming their way. They weren't worried and didn't evacuate like their neighbors.",0.0,content_diversity,They all died as the tornado was so strong and destructive.,This time they were not so lucky and the house was destroyed by the tornado and they were all killed.,"This was a super tornado that destroyed the house, killing them all.",They all died this time becuase the tornado was so powerful.,The tornado was the biggest ever and tore their house apart and killed them all.,-0.110,0.862,-0.489,-0.965,-0.795,50.901562,0.770291,0.487030,24.790581,0.375155,28.490517,0.487549,0.000000,13.875732,0.237451
test.sa-sb.sa-b::00700,test.sa-sb.sa-b::00700__row1240,Jake invited friends over to play board games. They had drinks and played Monopoly mostly. Everyone had a good time. Eventually there was no winner and it got late.,1.0,content_diversity,Jake was frustrated that they had to give up before declaring a winner.,A great time was had by all.,Everyone said their goodnight's and pledged to meet again soon.,They switched from board games to drinking games and drank till dawn.,After everyone left Jake went to bed and fell asleep content for having spent time with friends.,-0.021,0.966,-0.161,-0.698,-0.282,-0.777187,0.175877,0.588524,-0.457393,0.103508,69.033208,0.408096,0.000000,40.627667,0.240174
test.sa-sb.sa-b::00700,test.sa-sb.sa-b::00700__row1241,Jake invited friends over to play board games. They had drinks and played Monopoly mostly. Everyone had a good time. Eventually there was no winner and it got late.,0.0,content_diversity,Everyone had so much fun.,All of the participants had a fabulous time.,Jake and his friends found their time playing games together to be enjoyable.,Each attendee had a wonderful time.,They all had a very pleasurable experience.,-0.045,0.952,-0.531,-0.769,-0.737,29.234375,0.452557,0.550093,16.081632,0.248949,52.808046,0.323969,0.000000,29.049349,0.178213
test.sa-sb.sa-b::00701,test.sa-sb.sa-b::00701__row1242,Devin just got his licenses. He asks his parents for permission to out driving. While out driving he agrees to race one of his friends. Devin steps on the gas and races in his parents car.,1.0,content_diversity,he wrecks it,he won the race,he got pulled over,it was exhilerating,he felt bad after,-0.039,0.756,-0.218,-0.573,-0.322,17.008281,0.972542,0.284162,4.833103,0.276359,38.082123,1.971397,0.000000,10.821482,0.560196
test.sa-sb.sa-b::00701,test.sa-sb.sa-b::00701__row1243,Devin just got his licenses. He asks his parents for permission to out driving. While out driving he agrees to race one of his friends. Devin steps on the gas and races in his parents car.,0.0,content_diversity,he finish first,he got first,he ended up winning,he is in first place,he is the winner,-0.081,0.912,-0.360,-0.809,-0.774,29.301094,1.811220,0.291662,8.546018,0.528264,14.315733,0.771930,0.000000,4.175357,0.225143
test.sa-sb.sa-b::00702,test.sa-sb.sa-b::00702__row1244,"Sally spent Monday night at a party. The party didn't end until 2 am. She fell asleep as soon as she got home. However, she forgot to study for a midterm.",1.0,content_diversity,She did bad on it.,The midterm didn't go well.,She was upset at herself.,The midterm should have gone different.,She was hoping to do better on the midterm.,-0.037,0.937,-0.366,-0.751,-0.465,10.482500,0.352150,0.479777,5.029261,0.168953,31.551679,1.455097,0.000000,15.137765,0.698122
test.sa-sb.sa-b::00702,test.sa-sb.sa-b::00702__row1245,"Sally spent Monday night at a party. The party didn't end until 2 am. She fell asleep as soon as she got home. However, she forgot to study for a midterm.",0.0,content_diversity,She didn't poorly on the test.,The test was worse then anticipated.,The midterm resulted in a low score.,She regretted what she did after the midterm grading.,The midterm brought a score not high enough to pass.,-0.031,0.947,-0.370,-0.789,-0.509,0.854375,0.124679,0.486212,0.415407,0.060620,43.042078,1.007874,0.000000,20.927565,0.490040
test.sa-sb.sa-b::00703,test.sa-sb.sa-b::00703__row1246,Jake was changing clothes in his room. He didn't realize his overhead fan was on. When he reached up to take off his shirt his arm hit the fan blades. Jake wound up fracturing his wrist.,1.0,content_diversity,After this his parent removed the fan.,Everybody forgot Jake was nearly seven feet tall.,After this the fan manufacturer put a safety measure in their fans.,Jakes mum and dad sued the fans maker and got very rich.,Following this Jake had a fan phobia.,-0.034,0.942,-0.272,-0.753,-0.164,12.996250,-0.070920,0.398832,5.183316,-0.028285,72.112906,1.605629,0.000000,28.760909,0.640376
test.sa-sb.sa-b::00703,test.sa-sb.sa-b::00703__row1247,Jake was changing clothes in his room. He didn't realize his overhead fan was on. When he reached up to take off his shirt his arm hit the fan blades. Jake wound up fracturing his wrist.,0.0,content_diversity,After this happened Jake would not stay in a room with a smilar fan in it.,Jake was afraid of fans from that day on.,Jake saw a shrink after this who diagnosed a fan phobia.,Jake would cry for years after when he saw a similar type of fan.,Jake would never have such a fan in any room he was in fo rthe rest of his life.,-0.065,0.912,-0.251,-0.917,-0.441,14.820781,0.412651,0.437704,6.487123,0.180619,93.014998,0.895853,0.000000,40.713082,0.392119
test.sa-sb.sa-b::00704,test.sa-sb.sa-b::00704__row1248,Mark is a manager at a restaurant. One evening a customer comes in with a complaint. He tells mark the food is cold and undercooked. Mark apologizes and gives him a refund.,1.0,content_diversity,the customer was still not happy,the customer was ok,mark decides to make better food,the restaurant was closed a few weeks later,customers comes less and less due to cold food,-0.047,0.929,-0.176,-0.696,-0.229,11.637656,0.604658,0.420376,4.892193,0.254184,66.475303,1.093308,0.000000,27.944631,0.459600
test.sa-sb.sa-b::00704,test.sa-sb.sa-b::00704__row1249,Mark is a manager at a restaurant. One evening a customer comes in with a complaint. He tells mark the food is cold and undercooked. Mark apologizes and gives him a refund.,0.0,content_diversity,the customer was not pleased,the customer was unhappy,the customers was unpleased,this made the customer sad,the customers was unsatisfied,-0.146,0.817,-0.571,-0.873,-0.584,31.586641,1.190190,0.448204,14.157253,0.533448,32.690243,1.277619,0.000000,14.651892,0.572634
test.sa-sb.sa-b::00705,test.sa-sb.sa-b::00705__row1250,Jim has a very important math test next week. He is really worried about passing with a good grade. Jim decided to ask his teacher for ideas on great study tips. His teacher gave him some really great studying advice.,1.0,content_diversity,Jim sailed through his test with flying colours.,"Jim failed dismally and thought he should have asked the match teacher for tips, not the gym coach.",Jim was horrified when he found that non of the tips he'd been given applied to this test.,Jim totally flunked the test so got his dads gun and shot the teacher.,Jim just got passed the test so realised asking for help had been the right thing to do.,-0.056,0.933,-0.279,-0.850,-0.394,44.511875,0.530511,0.473961,21.096892,0.251442,112.774186,0.664726,0.000000,53.450565,0.315054
test.sa-sb.sa-b::00705,test.sa-sb.sa-b::00705__row1251,Jim has a very important math test next week. He is really worried about passing with a good grade. Jim decided to ask his teacher for ideas on great study tips. His teacher gave him some really great studying advice.,0.0,content_diversity,The tips worked and Jim passed the test.,Jim aced the test even better than he had hoped.,Jim found the test easy and passed it without problem.,Jim passed the test quite easily in the end.,Jim had no problem passing the test and even scored the top grade in his class.,-0.125,0.877,-0.450,-0.959,-0.842,8.704063,0.258251,0.566350,4.929545,0.146261,21.145717,0.561315,0.000000,11.975875,0.317901
test.sa-sb.sa-b::00706,test.sa-sb.sa-b::00706__row1252,"My textbook went missing. I tried to look inside the laundry room. Dust was flying everywhere, especially on the desk. I managed to find the book inside a bin.",1.0,content_diversity,I was glad I made the effort.,I was about to sneeze.,It was not harmed.,It was dirty.,I dusted it off.,-0.061,0.917,-0.327,-0.671,-0.254,5.041719,0.320012,0.461879,2.328665,0.147807,36.337249,0.821440,0.000000,16.783420,0.379406
test.sa-sb.sa-b::00706,test.sa-sb.sa-b::00706__row1253,"My textbook went missing. I tried to look inside the laundry room. Dust was flying everywhere, especially on the desk. I managed to find the book inside a bin.",0.0,content_diversity,I'm glad I looked for it.,It was worth the effort for the book.,I felt the time involved was worth it.,"The effort was steep, but I would do it again.",The book make it all worth the trouble.,-0.063,0.909,-0.395,-0.720,-0.575,14.489375,0.360785,0.470815,6.821821,0.169863,51.960148,0.932077,0.000000,24.463638,0.438836
test.sa-sb.sa-b::00707,test.sa-sb.sa-b::00707__row1254,"Shantel and Kyle have been married or 5 years. On their 5th year of marriage they had a baby. On their 6th year of marriage they had 2 more babies,a set of twins. On their 7th year of marriage they had 1 more baby.",1.0,content_diversity,The day after the baby was born Kyle went and had the snip.,They said they would give much thought to whether they would have any more babies.,Everybody thought their children were beautiful.,Not long after Kyle felt he couldn't cope and left Shantel.,On their eigth year of marriage Shantel gave birth to triplets!,-0.012,0.960,-0.171,-0.685,-0.166,10.719375,0.251560,0.522579,5.601719,0.131460,49.513329,0.783248,0.000000,25.874621,0.409309
test.sa-sb.sa-b::00707,test.sa-sb.sa-b::00707__row1255,"Shantel and Kyle have been married or 5 years. On their 5th year of marriage they had a baby. On their 6th year of marriage they had 2 more babies,a set of twins. On their 7th year of marriage they had 1 more baby.",0.0,content_diversity,So many kids really got to Kyle so he left Shantel.,Kyle left Shantel not long after as he couldn't take the noise.,With so many kids around Kyle felt too much pressure and left Shantel.,Kyle walked out on Shantel when he had finally had enough of the kids.,Kyle left Shantel as the constant need of the kids had got to him.,-0.093,0.881,-0.390,-0.957,-0.754,43.563750,0.659051,0.460196,20.047877,0.303293,33.543100,0.429468,0.000000,15.436411,0.197639
test.sa-sb.sa-b::00708,test.sa-sb.sa-b::00708__row1256,Tim's grass got too long. He had to cut it or get fined. He decided to rent a riding mower. It took him less time than expected.,1.0,content_diversity,Riding lawnmowers take less time.,He felt it was a good purchase.,The purchase was a good one to him.,He was glad he didn't have to pay the fine.,He was happy that the grass issue was resolved.,-0.051,0.919,-0.341,-0.688,-0.459,-0.027969,0.112401,0.563041,-0.015748,0.063287,42.087272,1.152271,0.000000,23.696873,0.648776
test.sa-sb.sa-b::00708,test.sa-sb.sa-b::00708__row1257,Tim's grass got too long. He had to cut it or get fined. He decided to rent a riding mower. It took him less time than expected.,0.0,content_diversity,The mower was always used from then on out.,The purchase allowed him to quickly mow his lawn.,The mower allowed him to do other thing with the time saved.,The mower did what was needed.,The time saved made it all worth the cost.,-0.061,0.912,-0.359,-0.840,-0.468,18.337500,0.348633,0.457164,8.383248,0.159383,35.686100,0.687691,0.000000,16.314406,0.314388
test.sa-sb.sa-b::00709,test.sa-sb.sa-b::00709__row1258,I put my dog in training school. He is learning a lot of new tricks. He can now sit and stand. They are very good teachers.,1.0,content_diversity,I love that my dog is so obediant now.,But today he bit the postman and made him bleed.,They have made me want to train to be a dog trainer now.,I want him to be able to hunt out rats next.,I have heard a lot of people say good things about them.,-0.026,0.949,-0.239,-0.652,-0.222,16.943125,0.341866,0.483455,8.191244,0.165277,54.246995,1.383168,0.000000,26.225998,0.668700
test.sa-sb.sa-b::00709,test.sa-sb.sa-b::00709__row1259,I put my dog in training school. He is learning a lot of new tricks. He can now sit and stand. They are very good teachers.,0.0,content_diversity,They are getting a good reputation as everyone says they are so good.,Word is getting round that they are a good training school.,Every where I go I hear people saying how good they are.,They are getting a good review everywhere.,People are saying how good they are on facebook.,-0.148,0.806,-0.431,-0.844,-0.599,30.304062,0.582099,0.493777,14.963452,0.287427,41.610383,0.318730,0.000000,20.546255,0.157382
test.sa-sb.sa-b::00710,test.sa-sb.sa-b::00710__row1260,Jim wanted to lose weight. He got a gym membership. He was embarrassed to go at first. Eventually he got over it.,1.0,content_diversity,He is pleased he did as nowadays he looks lean and fit.,Jim liked it so much he started going five times a week.,He found everyone so helpful and friendly and made new pals he saw outside of the gym.,Jim lost a lot of weight and met a girl at the gym who he eventually married.,"The first thing he tried was the treadmill, he started off fairly slow.",-0.047,0.940,-0.292,-0.719,-0.346,18.657500,0.157169,0.533115,9.946592,0.083789,77.112954,1.222925,0.000000,41.110067,0.651960
test.sa-sb.sa-b::00710,test.sa-sb.sa-b::00710__row1261,Jim wanted to lose weight. He got a gym membership. He was embarrassed to go at first. Eventually he got over it.,0.0,content_diversity,Jim is so happy he did as he looks much better these days.,After a while the weight began to fall off so Jim is very pleased with his decision.,"After a month and looking in the mirror, Jim thinks its the best money he ever spent.","As well as been thinner, Jim was much happier.",He is pleased he did as nowadays he looks highly toned and buff.,-0.049,0.920,-0.287,-0.824,-0.608,28.061875,0.359488,0.465503,13.062896,0.167343,48.025789,0.982950,0.000000,22.356164,0.457567
test.sa-sb.sa-b::00711,test.sa-sb.sa-b::00711__row1262,Sam and his family went to the local town fair one Saturday. It was hot and humid but they tried to have fun anyway. Sam went on a few rides and played a few games. Suddenly it became very dark and the humidity broke.,1.0,content_diversity,All of a sudden the rain came down in sheets and everyone ran for cover.,Then there was the loudest crack of thunder they had ever heard which made everyone jump.,"Despite it looking like bad weather coming, they continued round the fair anyway.","Suddenly huge hailstones were raining down on everyone, they were so big they really hurt.",Even though it wasn't raining people began putting up their umbrellas.,-0.017,0.969,-0.190,-0.827,-0.428,29.377500,0.292592,0.604095,17.746814,0.176754,82.342884,0.873532,0.000000,49.742963,0.527697
test.sa-sb.sa-b::00711,test.sa-sb.sa-b::00711__row1263,Sam and his family went to the local town fair one Saturday. It was hot and humid but they tried to have fun anyway. Sam went on a few rides and played a few games. Suddenly it became very dark and the humidity broke.,0.0,content_diversity,The rain suddenly started falling and everyone dashed to find shelter.,Everyone ran for cover as the rain suddenly started teeming down.,In an instant the rain pelted down and people began to run for cover.,People began to run for cover as the rain started to fall.,Everyone tried to find shelter as the heavens opened and the rain poured down.,-0.144,0.793,-0.585,-0.970,-0.883,33.702813,0.547813,0.618314,20.838918,0.338721,33.110122,0.441631,0.000000,20.472449,0.273067
test.sa-sb.sa-b::00712,test.sa-sb.sa-b::00712__row1264,Tammy was at the park. She was watching her kids play. Tammy decided it was time to leave. She called her kids to the car.,1.0,content_diversity,they drove off,her kids were still playing,they listen,they did not listen,they want to stay longer,-0.044,0.958,-0.191,-0.629,-0.162,10.856406,0.945477,0.349427,3.793517,0.330375,22.538280,1.176913,0.000000,7.875474,0.411245
test.sa-sb.sa-b::00712,test.sa-sb.sa-b::00712__row1265,Tammy was at the park. She was watching her kids play. Tammy decided it was time to leave. She called her kids to the car.,0.0,content_diversity,they left,they leave the park,they went on with their car,they were on the road again,they drive away from the park,-0.071,0.923,-0.228,-0.785,-0.398,31.168281,1.431639,0.340732,10.620046,0.487806,40.344365,1.253208,0.000000,13.746635,0.427009
test.sa-sb.sa-b::00713,test.sa-sb.sa-b::00713__row1266,While at work David gets visited by officers. They come to arrest him. David is very confused. The police show him a picture of his twin who is wanted for murder.,1.0,content_diversity,he explain it is not him,the police did not believe him,he was sad,he realize what happens,he decide to contact his twin,-0.033,0.960,-0.262,-0.635,-0.116,19.207812,1.447474,0.291209,5.593495,0.421518,12.482467,1.626301,0.000000,3.635011,0.473594
test.sa-sb.sa-b::00713,test.sa-sb.sa-b::00713__row1267,While at work David gets visited by officers. They come to arrest him. David is very confused. The police show him a picture of his twin who is wanted for murder.,0.0,content_diversity,he explain the mistaken identity,he said it was not him,he said it is his twin brother,he told the police it was not him,he tell the police that was his twin,-0.114,0.822,-0.455,-0.782,-0.372,28.254062,0.993449,0.432059,12.207410,0.429228,43.233615,1.286656,0.000000,18.679454,0.555911
