sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion_v3,metric_icl_E_rate_qwen25_completion_v3,metric_icl_C_qwen25_completion_v3,metric_icl_D_qwen25_completion_v3,metric_icl_D_rate_qwen25_completion_v3,metric_icl_E_qwen25_completion_v3_std,metric_icl_E_rate_qwen25_completion_v3_std,metric_icl_C_qwen25_completion_v3_std,metric_icl_D_qwen25_completion_v3_std,metric_icl_D_rate_qwen25_completion_v3_std
test.enc.prompt.txt::00591,test.enc.prompt.txt::00591__row843,"Well, I thought",0.0,content_diversity,my help is not needed,you can do it alone,you can manage it by yourself,you can do it without me,you don't need me,-0.094,0.849,-0.401,-0.758,-0.743,29.353594,1.232449,0.381234,11.190582,0.469851,21.690878,1.040438,0.000000,8.269296,0.396650
test.enc.prompt.txt::00592,test.enc.prompt.txt::00592__row844,"Oh, I did",1.0,content_diversity,what I thought was right.,not know that.,go into work this morning.,make dinner for everyone.,let the dogs out.,0.000,1.000,-0.182,-0.571,-0.094,2.792344,-0.115629,0.494774,1.381578,-0.057210,12.448361,0.954073,0.000000,6.159120,0.472050
test.enc.prompt.txt::00592,test.enc.prompt.txt::00592__row845,"Oh, I did",0.0,content_diversity,not see the whole picture.,not seem aware of it.,become familiar with that.,not know what it was.,not suspect that.,-0.037,0.955,-0.399,-0.684,-0.454,6.822031,0.175820,0.470017,3.206470,0.082638,32.268087,0.917811,0.000000,15.166548,0.431387
test.enc.prompt.txt::00593,test.enc.prompt.txt::00593__row846,"Listen, dear. Now",1.0,content_diversity,please calm down.,stop making such a fuss.,look what you have made me do.,this has to stop.,you have set them all off crying.,-0.014,0.967,-0.267,-0.731,-0.403,-6.712500,-0.091869,0.440994,-2.960175,-0.040514,65.036672,1.500730,0.000000,28.680812,0.661813
test.enc.prompt.txt::00593,test.enc.prompt.txt::00593__row847,"Listen, dear. Now",0.0,content_diversity,please take a deep breath.,try to control yourself.,try and keep your cool.,don't lose your temper.,settle down if you can.,-0.009,0.983,-0.221,-0.743,-0.431,-0.161094,0.003273,0.511496,-0.082399,0.001674,25.594540,1.166516,0.000000,13.091511,0.596669
test.enc.prompt.txt::00594,test.enc.prompt.txt::00594__row848,"Oh, Mr. Dickson",1.0,content_diversity,you forgot about my exam,you shouldn't have done this,what is it that you do for living,you should've been smarter,i really like your dressing style,-0.023,0.979,-0.072,-0.634,-0.128,16.751719,0.619768,0.407398,6.824613,0.252492,31.716685,1.072775,0.000000,12.921307,0.437046
test.enc.prompt.txt::00594,test.enc.prompt.txt::00594__row849,"Oh, Mr. Dickson",0.0,content_diversity,i like how you dress,i really like how you are dressed,i like your style when it comes to clothes,i like your clothes,i think you are dressed so well,-0.126,0.833,-0.543,-0.962,-0.820,39.118828,1.421685,0.351941,13.767520,0.500349,32.405153,0.678007,0.000000,11.404703,0.238618
test.enc.prompt.txt::00595,test.enc.prompt.txt::00595__row850,Come on in,1.0,content_diversity,the water is fine,I wont bite,she wont bite,no one hear bites,and sweat it out,-0.023,0.762,-0.307,-0.722,-0.331,11.629922,1.017362,0.262794,3.056277,0.267357,50.943637,2.661457,0.000000,13.387695,0.699416
test.enc.prompt.txt::00595,test.enc.prompt.txt::00595__row851,Come on in,0.0,content_diversity,the pool temperature is perfect,the ocean is calling your name,the jacuzzi is perfect,the bubbles are calling your name,the lake needs you,-0.086,0.877,-0.300,-0.695,-0.387,40.257344,1.388515,0.328416,13.221159,0.456011,16.649164,1.618893,0.000000,5.467853,0.531671
test.enc.prompt.txt::00596,test.enc.prompt.txt::00596__row852,You haven't got,1.0,content_diversity,all day,the time,the resources,the leverage,the feels yet.,-0.054,0.545,-0.281,-0.645,-0.410,-18.376055,-1.497043,0.361011,-6.633966,-0.540450,70.029964,5.451678,0.000000,25.281617,1.968118
test.enc.prompt.txt::00596,test.enc.prompt.txt::00596__row853,You haven't got,0.0,content_diversity,the hours,the minute,the daylight,the seconds to do this,enough free seconds to do this,-0.097,0.771,-0.231,-0.715,-0.405,10.792695,1.362940,0.336822,3.635221,0.459069,51.869085,1.213030,0.000000,17.470669,0.408576
test.enc.prompt.txt::00597,test.enc.prompt.txt::00597__row854,We haven't got,1.0,content_diversity,all day,all the money,all the time,all the patience,the luxury to do this,-0.110,0.889,-0.201,-0.725,-0.427,5.464609,0.452631,0.403603,2.205532,0.182683,37.565562,2.920532,0.000000,15.161570,1.178735
test.enc.prompt.txt::00597,test.enc.prompt.txt::00597__row855,We haven't got,0.0,content_diversity,too much time to do this,all the hours to do this,the minutes to do this,all the seconds to do this,all the daylight to do this,-0.284,0.757,-0.522,-0.924,-0.469,28.346680,1.176775,0.408135,11.569258,0.480283,16.118693,0.589924,0.000000,6.578595,0.240768
test.enc.prompt.txt::00598,test.enc.prompt.txt::00598__row856,That's what he,1.0,content_diversity,said would happen.,is going to do whether anybody likes it or not.,got for the answer to the math problem.,ate for breakfast today.,fired up in the sky.,-0.011,0.973,-0.170,-0.508,-0.192,-3.577656,-0.681484,0.465826,-1.666567,-0.317453,50.622933,2.698039,0.000000,23.581503,1.256818
test.enc.prompt.txt::00598,test.enc.prompt.txt::00598__row857,That's what he,0.0,content_diversity,consumed for the first meal of the day.,injested this morning.,devoured from the breakfast plate.,swallowed at 9am.,gobbled up with his orange juice.,-0.006,0.984,-0.148,-0.705,-0.358,21.899844,0.947892,0.347669,7.613892,0.329553,13.811171,1.842314,0.000000,4.801713,0.640515
test.enc.prompt.txt::00599,test.enc.prompt.txt::00599__row858,Good. I'll take,1.0,content_diversity,one for the team,the leftovers and eat it tomorrow,a punch for you,him to the vet,take care of her,-0.018,0.973,-0.108,-0.565,-0.154,12.188594,0.717255,0.404242,4.927146,0.289945,41.306109,1.814685,0.000000,16.697680,0.733573
test.enc.prompt.txt::00599,test.enc.prompt.txt::00599__row859,Good. I'll take,0.0,content_diversity,what's left and eat it,leftovers and make a lunch tomorrow,what's left and make something out of it,what we didn't eat and finish it tomorrow,leftovers and make something tomorrow,-0.119,0.835,-0.260,-0.878,-0.454,39.226484,1.118701,0.487489,19.122463,0.545354,39.054609,0.795160,0.000000,19.038675,0.387631
test.enc.prompt.txt::00600,test.enc.prompt.txt::00600__row860,The fools! If,1.0,content_diversity,only they knew.,"they are so stupid, they shouldn't be here.","they shut up, let me know.","they leave, it's for the best.",only the fools will die.,-0.039,0.957,-0.228,-0.693,-0.268,10.629219,0.197742,0.445299,4.733175,0.088054,37.032050,1.311901,0.000000,16.490317,0.584188
test.enc.prompt.txt::00600,test.enc.prompt.txt::00600__row861,The fools! If,0.0,content_diversity,they quiet down I need told.,"it gets silent, I want to be told.",only they would shut up! I wanna know!,only it could be peace and quiet. Someone tell me.,"they won't shut up, I will kill them all. I need to know either way.",-0.046,0.936,-0.263,-0.819,-0.509,24.996562,0.957170,0.339645,8.489957,0.325098,63.998934,0.965003,0.000000,21.736918,0.327759
test.enc.prompt.txt::00601,test.enc.prompt.txt::00601__row862,What did you,1.0,content_diversity,think was going to happen?,do with the rest of the money?,spill all over the floor?,take with you to mom's house?,say to the police officer?,-0.030,0.957,-0.238,-0.697,-0.187,3.069375,0.115704,0.512191,1.572108,0.059262,31.410187,1.067519,0.000000,16.088029,0.546774
test.enc.prompt.txt::00601,test.enc.prompt.txt::00601__row863,What did you,0.0,content_diversity,bring to mom's house?,carry on your way to mother's?,plan to deliver to mom?,put in the car before leaving for mom's?,plan on giving to mom?,-0.048,0.941,-0.432,-0.887,-0.542,22.698750,0.715638,0.326593,7.413243,0.233722,30.869636,0.600108,0.000000,10.081794,0.195991
test.enc.prompt.txt::00602,test.enc.prompt.txt::00602__row864,"What's the matter,",1.0,content_diversity,why are you so sad,did you lose your phone?,i think you should not take it personal,you look like something terrible happened,you look like you saw a ghost,-0.060,0.930,-0.094,-0.683,-0.284,32.333906,0.866259,0.491158,15.881044,0.425469,52.200194,1.281000,0.000000,25.638523,0.629173
test.enc.prompt.txt::00602,test.enc.prompt.txt::00602__row865,"What's the matter,",0.0,content_diversity,why are you in a bad mood,why do you look so sad,do you feel blue?,what made you sad?,what is the reason you being in a bad mood?,-0.066,0.903,-0.419,-0.763,-0.494,3.389531,0.648162,0.452191,1.532715,0.293093,59.705976,1.753954,0.000000,26.998494,0.793122
test.enc.prompt.txt::00603,test.enc.prompt.txt::00603__row866,"Oh Matt, you",1.0,content_diversity,are so kind.,are never on time.,are the most productive worker on the team.,need to retake driver's training.,are a great kisser.,-0.030,0.958,-0.309,-0.648,-0.131,7.803125,-0.230004,0.449669,3.508820,-0.103426,48.690267,1.238767,0.000000,21.894483,0.557034
test.enc.prompt.txt::00603,test.enc.prompt.txt::00603__row867,"Oh Matt, you",0.0,content_diversity,need to stop at red lights.,need to slow down at yellow lights.,cannot go 70 mph in a residential area.,cannot crash into cars when parallel parking.,should relearn driving methods.,-0.019,0.961,-0.354,-0.695,-0.308,16.562188,0.284989,0.386108,6.394791,0.110037,65.330026,2.000687,0.000000,25.224436,0.772481
test.enc.prompt.txt::00604,test.enc.prompt.txt::00604__row868,"Say Matt, you",1.0,content_diversity,should call her.,can quit the job.,could move there.,still can have children.,want that house.,-0.005,0.788,-0.449,-0.661,-0.187,4.309375,0.093839,0.338302,1.457868,0.031746,28.000942,0.640298,0.000000,9.472762,0.216614
test.enc.prompt.txt::00604,test.enc.prompt.txt::00604__row869,"Say Matt, you",0.0,content_diversity,can tell her how you feel. You have her number.,should phone her and tell her what's going on.,could call her. I'm sure she would love to hear from you.,will pick up that phone and call her. I know you too well.,"always can communicate by phone, if you are scared.",-0.045,0.943,-0.335,-0.847,-0.581,7.932500,0.113885,0.468756,3.718408,0.053384,80.986187,1.517264,0.000000,37.962773,0.711227
test.enc.prompt.txt::00605,test.enc.prompt.txt::00605__row870,What did you,1.0,content_diversity,tell Jay about tomorrow?,do last night?,make for dinner?,want to tell me?,give to the charity?,-0.010,0.778,-0.268,-0.729,-0.209,-8.426094,-0.313203,0.452582,-3.813495,-0.141750,43.351957,1.164556,0.000000,19.620300,0.527057
test.enc.prompt.txt::00605,test.enc.prompt.txt::00605__row871,What did you,0.0,content_diversity,want to say to me about him? Is he dangerous?,want to tell me about the incident last night?,do yesterday? Please tell me what you wanted.,say to her? You said you wanted to tell me.,do at the forest. Tell me now. You said you would.,-0.090,0.864,-0.279,-0.815,-0.364,6.477812,0.234221,0.446513,2.892426,0.104583,92.363061,1.697422,0.000000,41.241282,0.757921
test.enc.prompt.txt::00606,test.enc.prompt.txt::00606__row872,"Yes, I guess",1.0,content_diversity,I can see your point.,you can spend the night at your friend's house.,the President is not so bad.,it worked out ok.,this dinner does not taste horrible.,-0.012,0.973,-0.254,-0.611,-0.338,-3.144687,-0.003136,0.451885,-1.421036,-0.001417,43.839974,1.135311,0.000000,19.810612,0.513030
test.enc.prompt.txt::00606,test.enc.prompt.txt::00606__row873,"Yes, I guess",0.0,content_diversity,the President has some good qualities.,the President is not horrible.,The President is doing an ok job.,the President is more positive than negative.,the bias against the President is not justified.,-0.148,0.840,-0.496,-0.799,-0.557,20.664844,0.675661,0.424757,8.777535,0.286992,44.277320,1.037678,0.000000,18.807097,0.440761
test.enc.prompt.txt::00607,test.enc.prompt.txt::00607__row874,But I wasn't,1.0,content_diversity,ready to die for her,prepared to do what he said,willing to support his words,careful enough,so good at football as him,-0.011,0.983,-0.176,-0.604,-0.340,4.787187,0.262171,0.466892,2.235101,0.122406,48.717637,1.426020,0.000000,22.745894,0.665798
test.enc.prompt.txt::00607,test.enc.prompt.txt::00607__row875,But I wasn't,0.0,content_diversity,ready to do what he said,willing to do as he says,willing to follow what he wants,ready to follow his instructions,100% happy to do what he said,-0.162,0.751,-0.500,-0.861,-0.688,29.815937,1.046490,0.466479,13.908507,0.488166,25.494950,0.784530,0.000000,11.892858,0.365967
test.enc.prompt.txt::00608,test.enc.prompt.txt::00608__row876,Gatling! They've got,1.0,content_diversity,my daughter. We have to rescue her.,the Prime Minister hostage.,a good reason for doing that.,no excuse for killing my son.,several choices available.,-0.006,0.985,-0.277,-0.577,-0.119,3.351562,0.091729,0.459867,1.541273,0.042183,17.707743,0.689864,0.000000,8.143206,0.317246
test.enc.prompt.txt::00608,test.enc.prompt.txt::00608__row877,Gatling! They've got,0.0,content_diversity,lots of routes available to them.,multiple paths in life for them.,several options available.,a lot of avenues available to them.,a ton of different paths available.,-0.064,0.900,-0.378,-0.817,-0.730,22.523906,0.750018,0.423667,9.542647,0.317758,42.704584,1.339354,0.000000,18.092543,0.567441
test.enc.prompt.txt::00609,test.enc.prompt.txt::00609__row878,Never thought that,1.0,content_diversity,we would break up,he is so smart kid,you would grow up to be a drug dealer,he can lift so heavy,he would become a professional cricket player,-0.030,0.953,-0.223,-0.542,-0.132,11.463125,0.648559,0.417298,4.783535,0.270642,29.832168,2.231963,0.000000,12.448894,0.931393
test.enc.prompt.txt::00609,test.enc.prompt.txt::00609__row879,Never thought that,0.0,content_diversity,he is a genius,he's a wonderkid,he is such a smart young man,he's so intelligent,he has such a high IQ,-0.059,0.908,-0.523,-0.740,-0.701,31.083437,1.596522,0.328496,10.210792,0.524451,29.950508,1.747313,0.000000,9.838629,0.573986
test.enc.prompt.txt::00610,test.enc.prompt.txt::00610__row880,That's what the,1.0,content_diversity,doctor said,senator said,mom said,teacher said,scientist said,-0.100,0.320,-0.992,-0.630,-0.282,13.168086,1.306945,0.437134,5.756215,0.571310,13.531484,1.706543,0.000000,5.915069,0.745988
test.enc.prompt.txt::00610,test.enc.prompt.txt::00610__row881,That's what the,0.0,content_diversity,madre said,mother in law said,maternal leader said,your birth mother said,your foster mother said,-0.088,0.701,-0.324,-0.790,-0.586,27.914687,1.350218,0.275512,7.690826,0.372001,17.888203,2.561778,0.000000,4.928411,0.705800
test.enc.prompt.txt::00611,test.enc.prompt.txt::00611__row882,I ain't done,1.0,content_diversity,with this dish,with this project,with this recipe,white this meal,with this relationship,-0.167,0.447,-0.568,-0.712,-0.400,16.398594,1.112248,0.354506,5.813392,0.394298,55.121205,3.786546,0.000000,19.540771,1.342352
test.enc.prompt.txt::00611,test.enc.prompt.txt::00611__row883,I ain't done,0.0,content_diversity,with this job,with this task,with this question,with this paper,with this assignment,-0.233,0.413,-0.505,-0.903,-0.500,22.665430,1.471962,0.436089,9.884152,0.641907,6.493072,0.480880,0.000000,2.831559,0.209707
test.enc.prompt.txt::00612,test.enc.prompt.txt::00612__row884,"""The outlaws calling",1.0,content_diversity,from a distance,for a truce,demanding that we surrender,for the sherrif to duel them,for us to give them out money,-0.025,0.957,-0.052,-0.647,-0.154,13.951094,0.644986,0.419447,5.851749,0.270538,50.230205,1.020310,0.000000,21.068927,0.427966
test.enc.prompt.txt::00612,test.enc.prompt.txt::00612__row885,"""The outlaws calling",0.0,content_diversity,to compromise,to meet for a peace agreement,to talk things out,to make a deal,to agree not to fight anymore,-0.067,0.945,-0.340,-0.752,-0.452,18.404141,1.207210,0.331469,6.100404,0.400153,37.211610,0.515120,0.000000,12.334499,0.170747
test.enc.prompt.txt::00613,test.enc.prompt.txt::00613__row886,This is about,1.0,content_diversity,me not liking you?,something I said in the past?,you being rude,my mom and dad's divorce,your cheating and sleeping with other girls,-0.003,0.992,-0.129,-0.637,-0.250,13.958125,1.006417,0.355465,4.961630,0.357746,37.578880,0.860578,0.000000,13.357992,0.305906
test.enc.prompt.txt::00613,test.enc.prompt.txt::00613__row887,This is about,0.0,content_diversity,your behaviour,your attitude,you being cocky,you not acting polite,you and your bad behaviour,-0.044,0.938,-0.362,-0.784,-0.463,19.541719,1.368782,0.334851,6.543569,0.458339,36.377787,1.289860,0.000000,12.181147,0.431911
test.enc.prompt.txt::00614,test.enc.prompt.txt::00614__row888,Hands off your,1.0,content_diversity,dessert until you finish your dinner.,video games until your homework is done.,sister unless you want to get in trouble.,walls until the paint is dry.,lawn when fertilizer is on it.,-0.025,0.964,-0.258,-0.576,-0.093,3.679687,-0.027273,0.509256,1.873904,-0.013889,37.818060,1.592905,0.000000,19.259088,0.811197
test.enc.prompt.txt::00614,test.enc.prompt.txt::00614__row889,Hands off your,0.0,content_diversity,Playstation until you complete the math assignment.,Xbox until you complete the science project.,Switch until you complete the history lesson.,gaming PC until your school work is done.,controller until your Spanish is done.,-0.139,0.820,-0.636,-0.826,-0.401,43.652500,0.947420,0.419384,18.307171,0.397333,34.820310,1.082257,0.000000,14.603089,0.453882
test.enc.prompt.txt::00615,test.enc.prompt.txt::00615__row890,Thanks for the,1.0,content_diversity,tip,"invitation, I will come","afternoon, we had so much fun","money, I will pay you back asap","gift, I really appreciate it",-0.020,0.963,-0.116,-0.654,-0.326,26.052109,0.624767,0.441375,11.498739,0.275756,34.948391,4.239254,0.000000,15.425331,1.871099
test.enc.prompt.txt::00615,test.enc.prompt.txt::00615__row891,Thanks for the,0.0,content_diversity,"time together, it was fun",time we spent together,fun afternoon,"time spent with me, I had fun","afternoon, it was really fun",-0.057,0.919,-0.261,-0.887,-0.652,22.954375,1.230449,0.417158,9.575599,0.513291,25.940431,0.744456,0.000000,10.821256,0.310556
test.enc.prompt.txt::00616,test.enc.prompt.txt::00616__row892,This isn't a,1.0,content_diversity,"game, it's more serious","playground, go somewhere else",first time you made a mistake,"a girl, it's a boy","free sample, you have to pay",-0.013,0.968,-0.129,-0.640,-0.126,19.663438,0.827538,0.408654,8.035534,0.338176,21.050840,1.473479,0.000000,8.602501,0.602143
test.enc.prompt.txt::00616,test.enc.prompt.txt::00616__row893,This isn't a,0.0,content_diversity,first time you're wrong,only time you were wrong,an only mistake,first time you are wrong about something,first time you are making a mistake,-0.106,0.817,-0.485,-0.923,-0.781,36.954531,1.778545,0.324997,12.010125,0.578023,20.485252,1.603444,0.000000,6.657653,0.521115
test.enc.prompt.txt::00617,test.enc.prompt.txt::00617__row894,"See, Frank's being",1.0,content_diversity,honest with me,rude to these strangers,"homophobic, you shouldn't act like that","irrational, you just can't talk with him",true to himself,-0.013,0.974,-0.104,-0.597,-0.204,29.716406,0.688861,0.457432,13.593223,0.315107,64.604503,0.886742,0.000000,29.552141,0.405624
test.enc.prompt.txt::00617,test.enc.prompt.txt::00617__row895,"See, Frank's being",0.0,content_diversity,truthful,honest and is telling the truth,so honest in telling his story,very careful in saying the truth,extremely honest and I like that,-0.035,0.924,-0.169,-0.926,-0.667,14.980586,0.664162,0.429109,6.428305,0.284998,55.039117,1.023272,0.000000,23.617782,0.439095
test.enc.prompt.txt::00618,test.enc.prompt.txt::00618__row896,"Smells funny, it",1.0,content_diversity,smells like rotten cheese.,really gets into your nose.,can't be dinner!,needs tossed out.,should be buried.,-0.007,0.989,-0.228,-0.623,-0.170,4.614219,0.339037,0.387778,1.789290,0.131471,33.569866,2.002557,0.000000,13.017640,0.776547
test.enc.prompt.txt::00618,test.enc.prompt.txt::00618__row897,"Smells funny, it",0.0,content_diversity,should be thrown away.,could be thrown into the yard for the animals.,needs put out for the garbage men.,could be placed into the trash can.,died last night. Put it by the curb.,-0.053,0.916,-0.323,-0.704,-0.275,4.074688,0.106562,0.419579,1.709655,0.044711,83.652093,2.096894,0.000000,35.098696,0.879814
test.enc.prompt.txt::00619,test.enc.prompt.txt::00619__row898,"Bob, rip up",1.0,content_diversity,the evidence.,the expired credit cards.,the newspapers and put them in the recycle bin.,the old shopping list.,instructions in a foreign language.,-0.042,0.958,-0.279,-0.620,-0.161,-5.802812,-0.327673,0.484673,-2.812469,-0.158814,37.174917,1.320102,0.000000,18.017694,0.639818
test.enc.prompt.txt::00619,test.enc.prompt.txt::00619__row899,"Bob, rip up",0.0,content_diversity,the proof so you don't get caught.,the escape plan diagram.,the binding contract.,the written documentation.,the indication that could put you away.,-0.049,0.958,-0.298,-0.670,-0.237,-9.629219,0.074538,0.384303,-3.700542,0.028645,57.683029,1.494991,0.000000,22.167785,0.574530
test.enc.prompt.txt::00620,test.enc.prompt.txt::00620__row900,WHAT?! We follow,1.0,content_diversity,this bad artist?,his directions?,my favourite boy band?,that cat?,the wrong guy?,0.000,0.800,-0.371,-0.668,-0.251,3.651094,0.128199,0.293483,1.071534,0.037624,27.801106,1.278770,0.000000,8.159150,0.375297
test.enc.prompt.txt::00620,test.enc.prompt.txt::00620__row901,WHAT?! We follow,0.0,content_diversity,that poor atrist?,this extremely bad performer?,bad singer?,this guy who doesn't know how to sing?,this artist that is really bad?,-0.022,0.965,-0.366,-0.802,-0.557,16.749531,1.113493,0.254751,4.266956,0.283663,36.967706,3.512560,0.000000,9.417552,0.894827
test.enc.prompt.txt::00621,test.enc.prompt.txt::00621__row902,"You know, you",1.0,content_diversity,don't have to be so annoying.,can do something else besides watch tv.,only have 30 minutes to get ready.,can be more polite to our guests.,need to pick up the groceries later.,-0.027,0.965,-0.174,-0.671,-0.204,6.659688,0.204026,0.490299,3.265235,0.100034,25.371313,0.482049,0.000000,12.439519,0.236348
test.enc.prompt.txt::00621,test.enc.prompt.txt::00621__row903,"You know, you",0.0,content_diversity,can turn the tv off sometime today.,don't have to watch tv 24/7.,can do something productive instead of watching tv.,can find plenty of other things to do.,are not being productive just sitting there watching tv.,-0.039,0.941,-0.290,-0.818,-0.338,10.460625,0.341726,0.479918,5.020247,0.164000,30.914113,0.828852,0.000000,14.836253,0.397781
test.enc.prompt.txt::00622,test.enc.prompt.txt::00622__row904,Some Indian tracker,1.0,content_diversity,stole my bike,taught me how to do it,is responsible for the damage on your car,is the best thing that happened to me,should end up in jail,-0.011,0.973,-0.198,-0.612,-0.120,23.746094,0.611548,0.423155,10.048271,0.258779,33.046477,1.116634,0.000000,13.983772,0.472509
test.enc.prompt.txt::00622,test.enc.prompt.txt::00622__row905,Some Indian tracker,0.0,content_diversity,is responsible for car damage,damaged your car,scratched your car,should be held accountable for car damage,broke your car,-0.122,0.856,-0.509,-0.942,-0.700,47.424141,2.005021,0.301090,14.278926,0.603692,28.195084,0.566979,0.000000,8.489253,0.170712
test.enc.prompt.txt::00623,test.enc.prompt.txt::00623__row906,I think one,1.0,content_diversity,of your wheels is loose,of your friends did it,book per week is manageable,time you can do it for the team,dollar more doesn't mattter,-0.020,0.961,-0.136,-0.606,-0.198,8.430625,0.290373,0.376502,3.174149,0.109326,47.908073,1.374053,0.000000,18.037495,0.517334
test.enc.prompt.txt::00623,test.enc.prompt.txt::00623__row907,I think one,0.0,content_diversity,of your friends is to blame,of your friends made a mistake,of your friends commited a fault,of your buddies is a culprit,of your buddies is to blame this time,-0.196,0.762,-0.476,-0.921,-0.757,31.775625,1.113614,0.457036,14.522609,0.508962,37.946522,1.049108,0.000000,17.342932,0.479480
test.enc.prompt.txt::00624,test.enc.prompt.txt::00624__row908,"Oh, Lord, the",1.0,content_diversity,crowd is going crazy.,man is dancing around.,party is out of hand.,spirit is moving through me.,ship is going down with the captain.,-0.050,0.950,-0.381,-0.619,-0.173,3.046562,0.414213,0.366005,1.115058,0.151604,35.404765,0.666843,0.000000,12.958335,0.244068
test.enc.prompt.txt::00624,test.enc.prompt.txt::00624__row909,"Oh, Lord, the",0.0,content_diversity,ship is sinking.,boat crashed into the rocks with the captain on board.,cruise ship's captain is still on board the sinking ship.,captain is going down with the boat.,boat rammed in the rocks. I think the captain is still on board.,-0.118,0.810,-0.351,-0.930,-0.621,35.826406,0.983981,0.427599,15.319331,0.420749,79.802080,0.687524,0.000000,34.123279,0.293984
test.enc.prompt.txt::00625,test.enc.prompt.txt::00625__row910,Hey! We decide,1.0,content_diversity,to vote you off the island.,the party will be on Saturday.,to switch shifts next week at work.,which kind of pies will be served in the cafeteria.,when we will have children.,-0.026,0.958,-0.229,-0.574,-0.148,11.298437,0.149080,0.493142,5.571738,0.073518,40.494665,0.465130,0.000000,19.969635,0.229375
test.enc.prompt.txt::00625,test.enc.prompt.txt::00625__row911,Hey! We decide,0.0,content_diversity,between the types of pies to be served.,on the variety of pies to be available in the cafe.,whether blueberry or cherry pie will be the special of the day.,what sort of pie to serve to students.,what types of pie will be ready.,-0.101,0.856,-0.386,-0.926,-0.645,30.760313,0.482077,0.418594,12.876078,0.201794,29.733610,0.699294,0.000000,12.446307,0.292720
test.enc.prompt.txt::00626,test.enc.prompt.txt::00626__row912,Another dozen out,1.0,content_diversity,and we can close the door,of the competition,and we can change it,makes me sick,will not be tolerated,-0.030,0.919,-0.214,-0.562,-0.238,18.406562,1.072437,0.369536,6.801891,0.396304,10.999803,1.059587,0.000000,4.064825,0.391556
test.enc.prompt.txt::00626,test.enc.prompt.txt::00626__row913,Another dozen out,0.0,content_diversity,of the race,of the football cup,of the sport competition,of the basketball cup,of the sport event,-0.206,0.601,-0.559,-0.741,-0.416,33.028125,1.576999,0.329043,10.867684,0.518901,8.183070,0.945673,0.000000,2.692584,0.311168
test.enc.prompt.txt::00627,test.enc.prompt.txt::00627__row914,Great Chief of,1.0,content_diversity,Staff,State,tribe,administration,hope,0.000,0.200,-0.983,-0.635,-0.294,5.739141,0.030814,0.134749,0.773344,0.004152,19.885659,6.844293,0.000000,2.679576,0.922263
test.enc.prompt.txt::00627,test.enc.prompt.txt::00627__row915,Great Chief of,0.0,content_diversity,indian nation,indian tribes,sioux nation,navajo,the mohicans,-0.020,0.356,-0.066,-0.715,-0.403,16.579297,1.898066,0.210935,3.497148,0.400368,21.911190,2.779505,0.000000,4.621828,0.586294
test.enc.prompt.txt::00628,test.enc.prompt.txt::00628__row916,I know it,1.0,content_diversity,wasn't the nicest thing but I had to do it,since 5 years ago,is not fair but that's life,", a perfect place to take you eat to eat",you should probably resign,-0.009,0.971,0.209,-0.568,-0.163,11.054687,0.459590,0.366473,4.051244,0.168427,100.895375,1.960623,0.000000,36.975426,0.718515
test.enc.prompt.txt::00628,test.enc.prompt.txt::00628__row917,I know it,0.0,content_diversity,a good place to eat out,a very nice restaurant,cool place to eat something,extremely nice place to have a dinner,nice restaurant so we can get something to eat,-0.098,0.868,-0.412,-0.894,-0.743,29.617969,1.218059,0.342351,10.139729,0.417003,53.949082,0.637192,0.000000,18.469500,0.218143
test.enc.prompt.txt::00629,test.enc.prompt.txt::00629__row918,Fine. I'll just,1.0,content_diversity,finish my essay and come at your place,pick up the strawberries,leave you here,make something quick for lunch,read this and come help you,-0.014,0.967,-0.003,-0.665,-0.157,3.566875,0.362219,0.477258,1.702319,0.172872,38.711601,0.440624,0.000000,18.475416,0.210291
test.enc.prompt.txt::00629,test.enc.prompt.txt::00629__row919,Fine. I'll just,0.0,content_diversity,get done with coursework and come to you,finish this report and pick you up,get done with assessment and meet you at your house,finish this piece of paper and get you,get done with assignment and meet you,-0.126,0.850,-0.294,-0.890,-0.618,58.765859,1.400159,0.461552,27.123505,0.646247,33.874971,0.790390,0.000000,15.635063,0.364806
test.enc.prompt.txt::00630,test.enc.prompt.txt::00630__row920,"Well, I hope",1.0,content_diversity,you didn't laugh at her.,nothing cruel was done.,he didn't leave her.,she's happy now.,you have money to pay me back.,-0.012,0.974,-0.303,-0.601,-0.229,-3.945156,0.146367,0.399546,-1.576272,0.058480,39.779450,1.145967,0.000000,15.893725,0.457867
test.enc.prompt.txt::00630,test.enc.prompt.txt::00630__row921,"Well, I hope",0.0,content_diversity,you weren't mean about it.,he didn't do anything bad to her.,no evil was done to the girls.,the cruel bastard gets what is coming to him.,"that when he left, he didn't leave with cruelty.",-0.020,0.961,-0.274,-0.649,-0.453,0.235625,0.211863,0.453318,0.106813,0.096041,57.529074,0.901239,0.000000,26.078988,0.408548
